website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
http://www.bbcswahili.com/,0bde4c41-fa53-4ad8-aa4c-0f1cfab25bed,2025-04-24 23:52:45,"{'eth': 14, 'ip': 14, 'tcp': 14, 'DATA': 1, 'http': 1}",14,"[78, 74, 66, 91, 91, 91, 72, 147, 78, 240, 66, 66, 66, 66]",1292,66,240,92.28571428571429,14,"[78, 74, 66, 91, 91, 91, 72, 147, 78, 240, 66, 66, 66, 66]",1292,66,240,92.28571428571429,14,2,0,0,14.285714285714285,0.000209,0.142878,0.028641833333333335,0,0,[],0,0,0,0,14,"[78, 74, 66, 91, 91, 91, 72, 147, 78, 240, 66, 66, 66, 66]",1292,66,240,92.28571428571429,14,0,0.0,0,{},{},0,1,0,0,0,0,5,True,False
http://www.bbcswahili.com/,de7409b4-87f5-4f2a-9bb6-d56b9b7a1b01,2025-04-24 23:52:58,"{'eth': 14, 'ip': 14, 'tcp': 14, 'DATA': 1, 'http': 1}",14,"[78, 74, 66, 91, 91, 91, 72, 147, 78, 240, 66, 66, 66, 66]",1292,66,240,92.28571428571429,14,"[78, 74, 66, 91, 91, 91, 72, 147, 78, 240, 66, 66, 66, 66]",1292,66,240,92.28571428571429,14,2,0,0,14.285714285714285,0.000111,0.217077,0.041871,0,0,[],0,0,0,0,14,"[78, 74, 66, 91, 91, 91, 72, 147, 78, 240, 66, 66, 66, 66]",1292,66,240,92.28571428571429,14,0,0.0,0,{},{},0,1,0,0,0,0,5,True,False
http://www.bbcswahili.com/,30160c1a-3175-4215-9429-587f230a551a,2025-04-24 23:53:12,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
http://www.bbcswahili.com/,cb6caf0f-4ab5-4e28-8844-d3562bb5f9af,2025-04-24 23:53:24,"{'eth': 16, 'ip': 16, 'tcp': 16, 'DATA': 1, 'http': 2}",16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0,0,0.0,0.000116,0.019237,0.011968444444444445,0,0,[],0,0,0,0,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0.0,0,{},{},0,1,0,0,0,0,5,True,False
http://www.bbcswahili.com/,d09ba88a-e161-446a-8297-9f6e3423e59e,2025-04-24 23:53:39,"{'eth': 16, 'ip': 16, 'tcp': 16, 'DATA': 1, 'http': 2}",16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0,0,0.0,0.000187,0.01755,0.010737666666666666,0,0,[],0,0,0,0,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0.0,0,{},{},0,1,0,0,0,0,5,True,False
http://www.bbcswahili.com/,2d59736d-edf8-4dd4-abec-76fcc45bca92,2025-04-24 23:53:52,"{'eth': 16, 'ip': 16, 'tcp': 16, 'DATA': 1, 'http': 2}",16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0,0,0.0,0.000105,0.017535,0.010730777777777777,0,0,[],0,0,0,0,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0.0,0,{},{},0,1,0,0,0,0,5,True,False
http://www.bbcswahili.com/,c140d890-1326-4b98-866d-a86718e93afc,2025-04-24 23:54:06,"{'eth': 16, 'ip': 16, 'tcp': 16, 'DATA': 1, 'http': 2}",16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0,0,0.0,0.000131,0.017944,0.010504666666666667,0,0,[],0,0,0,0,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0.0,0,{},{},0,1,0,0,0,0,5,True,False
http://www.bbcswahili.com/,daaade8c-0c35-4d85-8f33-c4c3b5cefb07,2025-04-24 23:54:19,"{'eth': 16, 'ip': 16, 'tcp': 16, 'DATA': 1, 'http': 2}",16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0,0,0.0,0.000175,0.017962,0.010462555555555555,0,0,[],0,0,0,0,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0.0,0,{},{},0,1,0,0,0,0,5,True,False
http://www.bbcswahili.com/,bca47333-02f3-4115-8b28-aeab9c9760ab,2025-04-24 23:54:31,"{'eth': 16, 'ip': 16, 'tcp': 16, 'DATA': 1, 'http': 2}",16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0,0,0.0,0.000144,0.017358,0.010685444444444445,0,0,[],0,0,0,0,16,"[78, 74, 66, 91, 91, 91, 72, 66, 66, 66, 66, 240, 66, 66, 66, 66]",1331,66,240,83.1875,16,0,0.0,0,{},{},0,1,0,0,0,0,5,True,False
http://www.bbcswahili.com/,a29cb947-8436-45bc-91e7-d29711dcf698,2025-04-24 23:54:44,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
