website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,9b17114e-0e3c-44fa-97e8-6139f0c928c3,2025-04-08 22:00:08,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,7f084137-a55a-42e4-8cc8-95329c37611e,2025-04-08 22:00:28,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,91581765-2008-444d-b6b5-fb5c5240d4da,2025-04-08 22:00:48,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,43f34664-dab3-4c4b-9eb5-18cca2eb4d5f,2025-04-08 22:01:23,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,cdd98273-15d8-4ad3-842c-483a733ac883,2025-04-08 22:01:43,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,2eb8392d-f03a-4534-9277-08f7460446d5,2025-04-08 22:02:02,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,8101e814-f347-441d-a9e4-0447e83dc4ef,2025-04-08 22:02:22,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,df44a41b-ceef-4feb-8e7b-6d0d7aa3a1fc,2025-04-08 22:02:43,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,017b1194-9a63-421d-9400-24a957fe2cbb,2025-04-08 22:03:03,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://2009-2017.state.gov/j/drl/rls/hrrpt/2005/61615.htm/,60bc734f-9f81-42b7-81a8-01798fea5401,2025-04-08 22:03:23,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
