website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy
http://mn-nhrc.org/eng/,91920f77-e728-44cc-a3cb-c28a43498391,2025-04-08 15:54:24,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,556c4a5d-6765-47f6-b52f-12008d2246c0,2025-04-08 15:54:44,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,9cbf39b7-5e60-4e91-8cf7-fafc109572cc,2025-04-08 15:55:04,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,fae2d58a-76ee-4f98-b7fb-7768b188fcbc,2025-04-08 15:55:23,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,5f3531c6-f26b-47a4-9ab7-13c419b73c13,2025-04-08 15:55:50,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,a883c14c-5e74-48c1-9634-94eadb3a26be,2025-04-08 15:56:10,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,f9a5ae78-c468-4584-920a-e528b98413f4,2025-04-08 15:56:29,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,1e8b39ac-1850-422b-935b-9cee4e23eb44,2025-04-08 15:56:48,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,6fbd018e-de66-43d7-b8da-b51cda399482,2025-04-08 15:57:07,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://mn-nhrc.org/eng/,768703c3-d74e-4de5-95fd-6553dfd0d3a8,2025-04-08 15:57:26,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
