website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy
http://www.casinocity.com/malaysia/,4633266a-6160-4917-88f3-22fe110fa006,2025-04-08 21:50:07,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,083241bf-1e0d-4426-9061-0e42a0900dcc,2025-04-08 21:51:03,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,359ae0db-c630-4618-bf32-962060d9bf55,2025-04-08 21:51:27,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,4db36092-2982-45c0-849d-337e94e84095,2025-04-08 21:52:44,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,410bc83e-559e-46c5-b4ea-9fe1c6796bfd,2025-04-08 21:53:16,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,94139dcf-abcf-482b-a733-f1985f2a9d60,2025-04-08 21:53:38,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,66b507f6-f68c-4769-b795-a53c765504f9,2025-04-08 21:54:27,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,62caf894-5b8c-4261-95a3-f148c73d6bb6,2025-04-08 21:54:48,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,d2519e4d-fb70-4b92-bca6-a809eeb022e9,2025-04-08 21:55:09,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.casinocity.com/malaysia/,c3b320e8-3b57-4dbe-9b58-055650c662c0,2025-04-08 21:55:45,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
