website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy
http://www.mca.org.my/,b072d943-96a7-4bf3-a880-433238b1e22c,2025-04-08 18:27:08,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.mca.org.my/,41b262cb-86cf-4ade-a1c8-c6dc05283f9b,2025-04-08 18:27:37,"{'eth': 306, 'ip': 306, 'tcp': 306, 'http': 4, 'DATA': 2, 'data-text-lines': 2}",306,"[78, 66, 54, 131, 54, 1354, 1354, 1354, 54, 54, 210, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 54, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1099, 54, 54, 54, 54]",336566,54,1354,1099.888888888889,306,"[78, 66, 54, 131, 54, 1354, 1354, 1354, 54, 54, 210, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 54, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1099, 54, 54, 54, 54]",336566,54,1354,1099.888888888889,306,0,0,0,0.0,3.7e-05,0.301789,0.03432254545454545,0,0,[],0,0,0,0,306,"[78, 66, 54, 131, 54, 1354, 1354, 1354, 54, 54, 210, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 54, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1099, 54, 54, 54, 54]",336566,54,1354,1099.888888888889,306,0,0.0,0,{},{},0,2,0,0,0,0,False
http://www.mca.org.my/,fa4b0252-3cae-4ebd-8fc5-12ae560b8454,2025-04-08 18:28:16,"{'eth': 315, 'ip': 315, 'tcp': 315, 'http': 4, 'DATA': 2, 'data-text-lines': 2}",315,"[78, 66, 54, 131, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 522, 1354, 1354, 1354, 1354, 54, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 54, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 54, 54, 1354, 1354, 210, 1354, 1354, 1354, 54, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 1354, 1354, 1354, 366, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 111, 54, 54, 54, 54]",337052,54,1354,1070.0063492063491,315,"[78, 66, 54, 131, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 522, 1354, 1354, 1354, 1354, 54, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 54, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 54, 54, 1354, 1354, 210, 1354, 1354, 1354, 54, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 1354, 1354, 1354, 366, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 111, 54, 54, 54, 54]",337052,54,1354,1070.0063492063491,315,0,0,0,0.0,3.1e-05,0.307046,0.0288129512195122,0,0,[],0,0,0,0,315,"[78, 66, 54, 131, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 522, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 522, 1354, 1354, 1354, 1354, 54, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 54, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 54, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 1354, 1354, 1354, 1354, 1354, 366, 1354, 54, 54, 1354, 1354, 210, 1354, 1354, 1354, 54, 1354, 1354, 1354, 366, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 1354, 1354, 1354, 366, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 111, 54, 54, 54, 54]",337052,54,1354,1070.0063492063491,315,0,0.0,0,{},{},0,2,0,0,0,0,False
http://www.mca.org.my/,629cae1d-7f4a-4ce5-afac-9d53fb7ca91b,2025-04-08 18:28:55,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.mca.org.my/,b9a59d07-d6a4-436e-bc38-f8b4ce96a89d,2025-04-08 18:29:26,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.mca.org.my/,b8ba8a4e-f37b-484f-acd8-70f384efe579,2025-04-08 18:29:59,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.mca.org.my/,454b5d0d-2a8c-43f7-94ef-f3a986bab109,2025-04-08 18:30:31,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.mca.org.my/,725614c3-b555-42db-8bba-42ed1bb57e22,2025-04-08 18:31:02,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
http://www.mca.org.my/,ca11dc11-84f0-4a59-9e4f-f06ff6c874d8,2025-04-08 18:31:49,"{'eth': 327, 'ip': 327, 'tcp': 327, 'http': 4, 'DATA': 2, 'data-text-lines': 2}",327,"[78, 66, 54, 131, 54, 1354, 54, 1354, 1354, 210, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 54, 210, 1354, 1354, 698, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 54, 1354, 210, 1354, 54, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1027, 54, 54, 54, 54]",337700,54,1354,1032.7217125382263,327,"[78, 66, 54, 131, 54, 1354, 54, 1354, 1354, 210, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 54, 210, 1354, 1354, 698, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 54, 1354, 210, 1354, 54, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1027, 54, 54, 54, 54]",337700,54,1354,1032.7217125382263,327,0,0,0,0.0,2.1e-05,0.363157,0.0239931,0,0,[],0,0,0,0,327,"[78, 66, 54, 131, 54, 1354, 54, 1354, 1354, 210, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1348, 54, 132, 54, 1354, 1354, 1354, 54, 210, 1354, 1354, 698, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 1354, 54, 1354, 210, 1354, 54, 1354, 1354, 210, 1354, 1354, 1354, 210, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 54, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1027, 54, 54, 54, 54]",337700,54,1354,1032.7217125382263,327,0,0.0,0,{},{},0,2,0,0,0,0,False
http://www.mca.org.my/,ae16d0d4-4719-470e-90b0-10bd310c7e95,2025-04-08 18:32:24,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
