website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy
https://twitter.com/SUHAKAM/,c8192a88-2962-43e6-a244-6d437cdf037c,2025-04-09 12:12:07,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,f59290b6-97c6-4f3c-b1ea-d9aac239cb7f,2025-04-09 12:12:30,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,56339afc-5bf5-45d0-9078-c1f40766f240,2025-04-09 12:12:53,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,4fad96ef-4698-425f-8fa0-8e9eebaefd43,2025-04-09 12:13:19,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,53368271-a4a5-44cf-a7bc-4d950136b741,2025-04-09 12:13:42,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,5bb0ecb0-d34f-4481-a4ff-c88957b6543a,2025-04-09 12:14:04,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,71923fcf-9a5c-4a94-aad7-fe43fd3676fa,2025-04-09 12:14:26,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,8ad9f349-4e2a-4f76-81a0-3cb327bd2314,2025-04-09 12:14:48,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,3e887412-290c-4582-9cc2-a7a03129469b,2025-04-09 12:15:09,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/SUHAKAM/,e2a2b94a-71dc-4de7-9fbc-23b32c70bfd7,2025-04-09 12:15:51,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
