website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,rtp_count,dns_count,dns_incomplete_transactions,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_query_types,dns_response_codes,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
https://voskanapat.info/,60d25ec2-1028-4c95-8e76-b73c1aaedb91,2025-04-19 18:22:04,"{'eth': 386, 'ip': 200, 'tcp': 208, 'arp': 49, 'ipv6': 132, 'udp': 117, 'DATA': 110, 'dtls': 17, 'igmp': 2, 'tls': 140, 'llc': 5, 'stp': 5, '_ws.malformed': 2, 'mdns': 31, 'icmp': 1, 'quic': 4, 'icmpv6': 4}",386,"[76, 60, 60, 60, 60, 60, 60, 60, 60, 143, 97, 168, 132, 60, 86, 86, 168, 168, 132, 132, 60, 60, 60, 91, 110, 86, 114, 60, 60, 87, 86, 141, 60, 60, 173, 78, 125, 86, 110, 86, 86, 86, 125, 110, 86, 52, 60, 60, 76, 66, 86, 74, 74, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 60, 60, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 214, 1444, 1444, 140, 66, 91, 91, 80, 91, 91, 91, 77, 91, 91, 78, 76, 128, 66, 91, 72, 76, 76, 100, 76, 66, 60, 76, 60, 655, 52, 60, 60, 60, 110, 86, 114, 86, 100, 95, 432, 66, 1444, 66, 80, 1444, 66, 1444, 66, 1444, 66, 596, 66, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1192, 66, 66, 90, 66, 91, 60, 112, 66, 112, 97, 66, 100, 68, 54, 54, 68, 66, 46, 124, 144, 60, 87, 60, 60, 60, 435, 463, 91, 60, 87, 60, 74, 60, 91, 86, 168, 132, 987, 1007, 159, 179, 74, 87, 86, 91, 285, 305, 60, 224, 244, 60, 125, 86, 110, 86, 86, 86, 125, 110, 87, 86, 1262, 1294, 285, 86, 74, 295, 52, 91, 76, 273, 66, 60, 87, 1274, 1294, 60, 60, 91, 751, 771, 159, 179, 110, 87, 86, 114, 86, 78, 86, 86, 60, 100, 120, 168, 132, 60, 435, 91, 168, 168, 161, 161, 161, 161, 162, 161, 87, 132, 132, 90, 143, 90, 93, 90, 97, 201, 97, 148, 84, 148, 148, 84, 148, 84, 148, 84, 97, 98, 97, 97, 94, 1274, 1294, 60, 85, 85, 86, 60, 200, 220, 98, 60, 1262, 1294, 91, 915, 76, 96, 66, 52, 87, 128, 66, 110, 86, 114, 86, 60, 60, 60, 1302, 1322, 214, 60, 83, 103, 60, 42, 655, 42, 60, 60, 60, 192, 110, 86, 114, 751, 771, 86, 91, 92, 66, 94, 91, 98, 87, 76, 87, 95, 98, 96, 120, 103, 192, 161, 52]",113320,42,1444,293.57512953367876,208,"[76, 86, 86, 110, 86, 114, 86, 78, 125, 86, 110, 86, 86, 86, 125, 110, 86, 76, 66, 86, 74, 74, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 140, 66, 91, 91, 80, 91, 91, 91, 77, 91, 91, 78, 76, 128, 66, 91, 72, 76, 76, 100, 76, 66, 76, 110, 86, 114, 86, 432, 66, 1444, 66, 80, 1444, 66, 1444, 66, 1444, 66, 596, 66, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1192, 66, 66, 90, 66, 112, 66, 112, 97, 66, 100, 68, 54, 54, 68, 66, 60, 60, 60, 74, 86, 74, 86, 125, 86, 110, 86, 86, 86, 125, 110, 86, 86, 74, 295, 76, 273, 66, 110, 86, 114, 86, 86, 98, 915, 76, 96, 66, 128, 66, 110, 86, 114, 86, 110, 86, 114, 86, 92, 66, 94, 76, 120, 103]",76370,54,1444,367.16346153846155,208,1,2,0,0.4807692307692308,0.000138,0.227174,0.06932123188405798,117,117,"[143, 97, 168, 132, 168, 168, 132, 132, 91, 87, 141, 173, 214, 655, 100, 95, 91, 124, 144, 87, 435, 91, 87, 91, 168, 132, 987, 1007, 159, 179, 87, 91, 285, 305, 224, 244, 87, 1262, 285, 91, 87, 1274, 1294, 91, 751, 771, 159, 179, 87, 100, 120, 168, 132, 435, 91, 168, 168, 161, 161, 161, 161, 162, 161, 87, 132, 132, 90, 143, 90, 93, 90, 97, 201, 97, 148, 84, 148, 148, 84, 148, 84, 148, 84, 97, 98, 97, 97, 94, 1274, 1294, 85, 85, 86, 200, 220, 1262, 91, 87, 1302, 1322, 214, 83, 103, 655, 192, 751, 771, 91, 91, 98, 87, 87, 95, 98, 96, 192, 161]",30465,83,1322,260.38461538461536,0,0,0,200,"[76, 168, 132, 168, 168, 132, 132, 60, 141, 173, 78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 214, 1444, 1444, 140, 66, 91, 91, 80, 91, 91, 91, 77, 91, 91, 78, 76, 128, 66, 91, 72, 76, 76, 100, 76, 66, 76, 655, 432, 66, 1444, 66, 80, 1444, 66, 1444, 66, 1444, 66, 596, 66, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1192, 66, 66, 90, 66, 112, 66, 112, 97, 66, 100, 68, 54, 54, 68, 66, 46, 124, 60, 60, 60, 435, 463, 168, 132, 987, 159, 285, 224, 285, 295, 76, 273, 66, 1274, 751, 159, 100, 168, 132, 435, 168, 168, 132, 132, 1274, 200, 98, 915, 76, 96, 66, 128, 66, 1302, 214, 83, 655, 192, 751, 92, 66, 94, 76, 120, 103, 192]",85551,46,1444,427.755,200,0,0.0,{},{},110,4500,22,613,67.16417910447761,5,True,False
https://voskanapat.info/,31a46976-8a0a-4fd6-bd02-6dc9d05681bb,2025-04-19 18:22:17,"{'eth': 434, 'ip': 272, 'udp': 122, 'dtls': 34, 'llc': 5, 'stp': 5, 'mdns': 7, 'icmp': 1, 'ipv6': 104, 'tcp': 251, 'tls': 152, 'DATA': 127, 'arp': 53, 'db-lsp-disc': 2, '_ws.malformed': 1, 'icmpv6': 2}",434,"[216, 192, 132, 132, 232, 52, 435, 463, 110, 86, 114, 656, 86, 132, 132, 60, 338, 338, 60, 224, 244, 60, 60, 60, 60, 60, 91, 87, 168, 132, 60, 60, 78, 76, 76, 66, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 60, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1444, 140, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 60, 60, 60, 76, 76, 128, 66, 91, 72, 76, 76, 100, 66, 52, 76, 176, 132, 849, 1434, 1434, 1434, 698, 515, 86, 348, 97, 86, 86, 86, 60, 167, 86, 133, 86, 117, 161, 83, 86, 97, 385, 60, 167, 86, 102, 162, 189, 189, 60, 78, 88, 258, 343, 366, 202, 76, 176, 66, 132, 583, 60, 99, 289, 78, 95, 432, 66, 1444, 80, 66, 1444, 1444, 92, 66, 66, 1444, 570, 66, 1444, 66, 80, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 60, 60, 60, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 168, 168, 1444, 1444, 1179, 68, 1444, 1444, 1444, 1382, 66, 66, 66, 66, 90, 66, 192, 76, 66, 366, 91, 76, 68, 66, 132, 132, 68, 117, 135, 66, 353, 104, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 68, 1444, 736, 1444, 969, 66, 66, 192, 87, 143, 68, 104, 1034, 76, 76, 76, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 548, 95, 117, 66, 159, 424, 135, 66, 104, 86, 86, 60, 76, 108, 66, 91, 76, 76, 76, 104, 66, 76, 391, 66, 76, 60, 437, 66, 87, 87, 60, 91, 224, 244, 515, 86, 304, 95, 60, 60, 60, 87, 140, 83, 97, 385, 52, 167, 86, 91, 102, 87, 88, 143, 95, 60, 91, 91, 214, 751, 771, 60, 87, 60, 60, 91, 87, 88, 88, 60, 42, 42, 91, 122, 655, 60, 91, 88, 60, 192, 60, 90, 121, 97, 254, 335, 122, 60, 60, 80, 92, 165, 100, 87, 60, 120, 91, 52, 110, 86, 114, 76, 122, 66, 87, 87, 86, 103, 42, 60, 76, 103, 66, 91, 168, 168, 132, 60, 60, 87, 60, 60, 91, 87, 91, 60, 91, 60, 60, 60, 87, 91, 168, 132, 90, 66, 88, 60, 68, 68, 66, 168, 168, 52, 90, 132, 132, 91, 60, 60, 60, 143, 86, 78]",146682,42,1444,337.9769585253456,251,"[110, 86, 114, 86, 78, 76, 76, 66, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1444, 140, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 76, 128, 66, 91, 72, 76, 76, 100, 66, 76, 849, 1434, 1434, 1434, 698, 86, 86, 86, 167, 86, 133, 86, 117, 86, 78, 76, 66, 583, 78, 432, 66, 1444, 80, 66, 1444, 1444, 92, 66, 66, 1444, 570, 66, 1444, 66, 80, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1179, 68, 1444, 1444, 1444, 1382, 66, 66, 66, 66, 90, 66, 192, 76, 66, 366, 76, 68, 66, 68, 117, 135, 66, 353, 104, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 68, 1444, 736, 1444, 969, 66, 66, 192, 68, 104, 1034, 76, 76, 76, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 548, 117, 66, 159, 424, 135, 66, 104, 86, 86, 76, 108, 66, 76, 76, 76, 104, 66, 76, 391, 66, 76, 437, 66, 122, 122, 80, 120, 110, 86, 114, 76, 122, 66, 86, 103, 76, 103, 66, 90, 66, 68, 68, 66]",121696,66,1444,484.8446215139442,251,3,2,0,1.1952191235059761,4.6e-05,0.515397,0.0701008804347826,122,122,"[216, 192, 132, 132, 232, 435, 656, 132, 132, 338, 338, 224, 244, 91, 87, 168, 132, 176, 132, 515, 86, 348, 97, 161, 83, 97, 385, 167, 86, 102, 162, 189, 189, 88, 258, 343, 366, 202, 176, 132, 99, 289, 95, 168, 168, 91, 132, 132, 87, 143, 95, 91, 87, 87, 91, 224, 244, 515, 86, 304, 95, 87, 140, 83, 97, 385, 167, 86, 91, 102, 87, 88, 143, 95, 91, 91, 214, 751, 771, 87, 91, 87, 88, 88, 91, 655, 91, 88, 192, 90, 121, 97, 254, 335, 92, 165, 100, 87, 91, 87, 87, 91, 168, 168, 132, 87, 91, 87, 91, 91, 87, 91, 168, 132, 88, 168, 168, 90, 132, 132, 91, 143]",20973,83,771,171.90983606557376,0,0,0,272,"[216, 192, 132, 132, 232, 435, 463, 656, 132, 132, 338, 338, 224, 168, 132, 78, 76, 76, 66, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1444, 140, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 76, 128, 66, 91, 72, 76, 76, 100, 66, 76, 176, 132, 162, 189, 189, 78, 258, 343, 366, 202, 76, 176, 66, 132, 583, 289, 78, 432, 66, 1444, 80, 66, 1444, 1444, 92, 66, 66, 1444, 570, 66, 1444, 66, 80, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 168, 168, 1444, 1444, 1179, 68, 1444, 1444, 1444, 1382, 66, 66, 66, 66, 90, 66, 192, 76, 66, 366, 76, 68, 66, 132, 132, 68, 117, 135, 66, 353, 104, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 68, 1444, 736, 1444, 969, 66, 66, 192, 68, 104, 1034, 76, 76, 76, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 548, 117, 66, 159, 424, 135, 66, 104, 76, 108, 66, 76, 76, 76, 104, 66, 76, 391, 66, 76, 437, 66, 224, 214, 751, 122, 655, 192, 122, 80, 120, 76, 122, 66, 103, 76, 103, 66, 168, 168, 132, 168, 132, 90, 66, 68, 68, 66, 168, 168, 132, 132]",124490,66,1444,457.68382352941177,272,0,0.0,{},{},127,6536,21,614,82.73417721518987,5,True,False
