website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
https://xujan.com/,063c4367-260d-43ab-b74d-a1beff6b4ded,2025-04-19 19:08:04,"{'eth': 78, 'ip': 78, 'tcp': 78, 'tls': 43, 'DATA': 11, '_ws.malformed': 2}",78,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1055, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 80, 381, 1444, 80, 1444, 80, 1444, 80, 1444, 1444, 66, 66, 88, 100, 66, 90, 66, 76, 68, 68, 66]",17051,66,1444,218.60256410256412,78,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1055, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 80, 381, 1444, 80, 1444, 80, 1444, 80, 1444, 1444, 66, 66, 88, 100, 66, 90, 66, 76, 68, 68, 66]",17051,66,1444,218.60256410256412,78,1,0,0,1.282051282051282,0.000131,0.100482,0.06517674193548387,0,0,[],0,0,0,0,78,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1055, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 80, 381, 1444, 80, 1444, 80, 1444, 80, 1444, 1444, 66, 66, 88, 100, 66, 90, 66, 76, 68, 68, 66]",17051,66,1444,218.60256410256412,78,0,0.0,0,{},{},0,11,0,0,0,0,5,True,False
https://xujan.com/,3b6284bc-de02-4b05-9642-90ffe8f06f12,2025-04-19 19:08:16,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://xujan.com/,d600a58d-5ba8-474e-8786-b63afd1e8d5a,2025-04-19 19:08:27,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://xujan.com/,2b7d6a80-3c1e-4340-a6fa-8564c013ea58,2025-04-19 19:08:44,"{'eth': 71, 'ip': 71, 'tcp': 71, 'tls': 41, 'DATA': 11}",71,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1057, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 137, 76, 66, 91, 72, 1444, 80, 1444, 1444, 411, 1444, 1444, 66, 66, 1444, 109, 66, 90, 66, 76, 68, 66, 68]",16541,66,1444,232.9718309859155,71,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1057, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 137, 76, 66, 91, 72, 1444, 80, 1444, 1444, 411, 1444, 1444, 66, 66, 1444, 109, 66, 90, 66, 76, 68, 66, 68]",16541,66,1444,232.9718309859155,71,1,0,0,1.4084507042253522,8.7e-05,0.131016,0.0818395,0,0,[],0,0,0,0,71,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1057, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 137, 76, 66, 91, 72, 1444, 80, 1444, 1444, 411, 1444, 1444, 66, 66, 1444, 109, 66, 90, 66, 76, 68, 66, 68]",16541,66,1444,232.9718309859155,71,0,0.0,0,{},{},0,11,0,0,0,0,5,True,False
https://xujan.com/,1bcfd1fd-c350-46e2-a0cf-9f2eb84fe726,2025-04-19 19:08:56,"{'eth': 79, 'ip': 79, 'tcp': 79, 'tls': 42, 'DATA': 10, '_ws.malformed': 2}",79,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 1444, 66, 1057, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 76, 100, 66, 1444, 80, 66, 389, 66, 1444, 66, 80, 1444, 80, 1444, 1444, 92, 1430, 66, 66, 100, 66, 90, 66, 76, 68, 68, 66]",17157,66,1444,217.1772151898734,79,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 1444, 66, 1057, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 76, 100, 66, 1444, 80, 66, 389, 66, 1444, 66, 80, 1444, 80, 1444, 1444, 92, 1430, 66, 66, 100, 66, 90, 66, 76, 68, 68, 66]",17157,66,1444,217.1772151898734,79,1,0,0,1.2658227848101267,0.000143,0.098735,0.061270393939393944,0,0,[],0,0,0,0,79,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 1444, 66, 1057, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 76, 100, 66, 1444, 80, 66, 389, 66, 1444, 66, 80, 1444, 80, 1444, 1444, 92, 1430, 66, 66, 100, 66, 90, 66, 76, 68, 68, 66]",17157,66,1444,217.1772151898734,79,0,0.0,0,{},{},0,10,0,0,0,0,5,True,False
https://xujan.com/,9735cd41-8da9-4259-91b8-474f172abff2,2025-04-19 19:09:11,"{'eth': 73, 'ip': 73, 'tcp': 73, 'tls': 43, 'DATA': 10, '_ws.malformed': 2}",73,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 1056, 66, 72, 91, 91, 91, 91, 91, 85, 91, 91, 74, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 80, 382, 1444, 80, 1444, 1444, 92, 1444, 1443, 100, 76, 66, 66, 90, 66, 76, 68, 66]",16790,66,1444,230.0,73,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 1056, 66, 72, 91, 91, 91, 91, 91, 85, 91, 91, 74, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 80, 382, 1444, 80, 1444, 1444, 92, 1444, 1443, 100, 76, 66, 66, 90, 66, 76, 68, 66]",16790,66,1444,230.0,73,0,0,0,0.0,0.000105,0.255651,0.07801524,0,0,[],0,0,0,0,73,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 1056, 66, 72, 91, 91, 91, 91, 91, 85, 91, 91, 74, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 80, 382, 1444, 80, 1444, 1444, 92, 1444, 1443, 100, 76, 66, 66, 90, 66, 76, 68, 66]",16790,66,1444,230.0,73,0,0.0,0,{},{},0,10,0,0,0,0,5,True,False
https://xujan.com/,ee56e605-16fa-4b74-9f29-87bd1dc43dca,2025-04-19 19:10:23,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://xujan.com/,4b885115-ff2d-417b-96b9-074ae4f509e2,2025-04-19 19:10:35,"{'eth': 79, 'ip': 79, 'tcp': 79, 'tls': 42, 'DATA': 11, '_ws.malformed': 1}",79,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1056, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 66, 80, 66, 1444, 399, 1444, 1444, 66, 66, 92, 66, 1444, 1444, 118, 66, 66, 90, 66, 76, 68, 66, 68]",17116,66,1444,216.65822784810126,79,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1056, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 66, 80, 66, 1444, 399, 1444, 1444, 66, 66, 92, 66, 1444, 1444, 118, 66, 66, 90, 66, 76, 68, 66, 68]",17116,66,1444,216.65822784810126,79,1,0,0,1.2658227848101267,5.2e-05,0.119837,0.069272,0,0,[],0,0,0,0,79,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 85, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 66, 1056, 66, 91, 91, 80, 91, 91, 91, 91, 91, 85, 76, 128, 66, 91, 72, 76, 100, 66, 1444, 66, 80, 66, 1444, 399, 1444, 1444, 66, 66, 92, 66, 1444, 1444, 118, 66, 66, 90, 66, 76, 68, 66, 68]",17116,66,1444,216.65822784810126,79,0,0.0,0,{},{},0,11,0,0,0,0,5,True,False
https://xujan.com/,c756ab04-6569-42eb-97ac-4c0d6539b77a,2025-04-19 19:10:46,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://xujan.com/,1de357cb-12ff-49f9-ad31-c6ce6de3d3bd,2025-04-19 19:10:57,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
