website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size
https://www.elsoldedurango.com.mx/,25dbd3eb-ec67-4e28-9d25-f859dd3b9c43,2025-05-01 01:28:28,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.elsoldedurango.com.mx/,99121048-2d81-4ec9-b5b9-f7fdf4acba82,2025-05-01 02:00:13,"{'eth': 51, 'ip': 51, 'tcp': 51, 'tls': 23, 'DATA': 4}",51,"[74, 74, 66, 76, 76, 86, 306, 76, 196, 673, 66, 66, 66, 66, 66, 66, 66, 5698, 66, 1100, 66, 76, 76, 76, 110, 76, 76, 217, 66, 66, 66, 66, 245, 66, 128, 66, 97, 66, 481, 97, 66, 66, 76, 76, 76, 67, 66, 66, 66, 66, 66]",12069,66,5698,236.64705882352942,51,"[74, 74, 66, 76, 76, 86, 306, 76, 196, 673, 66, 66, 66, 66, 66, 66, 66, 5698, 66, 1100, 66, 76, 76, 76, 110, 76, 76, 217, 66, 66, 66, 66, 245, 66, 128, 66, 97, 66, 481, 97, 66, 66, 76, 76, 76, 67, 66, 66, 66, 66, 66]",12069,66,5698,236.64705882352942,51,0,0,0,0.0,7.376e-06,0.06009722,0.00888259772,0,0,[],0,0,0,0,51,"[74, 74, 66, 76, 76, 86, 306, 76, 196, 673, 66, 66, 66, 66, 66, 66, 66, 5698, 66, 1100, 66, 76, 76, 76, 110, 76, 76, 217, 66, 66, 66, 66, 245, 66, 128, 66, 97, 66, 481, 97, 66, 66, 76, 76, 76, 67, 66, 66, 66, 66, 66]",12069,66,5698,236.64705882352942,51,0,0.0,0,{},{},0,4,0,0,0,0
https://www.elsoldedurango.com.mx/,82f90ba1-1b7b-4c86-8520-6e91f6db0870,2025-05-01 02:31:57,"{'eth': 61, 'ip': 61, 'tcp': 61, 'tls': 27, 'DATA': 4}",61,"[74, 74, 66, 76, 76, 86, 186, 76, 136, 76, 116, 776, 76, 66, 66, 66, 66, 66, 73, 66, 66, 66, 66, 66, 66, 5698, 66, 1100, 66, 76, 76, 76, 76, 90, 76, 76, 76, 217, 66, 66, 66, 66, 66, 245, 128, 66, 66, 76, 76, 76, 67, 97, 66, 66, 481, 97, 66, 66, 66, 66, 66]",12729,66,5698,208.672131147541,61,"[74, 74, 66, 76, 76, 86, 186, 76, 136, 76, 116, 776, 76, 66, 66, 66, 66, 66, 73, 66, 66, 66, 66, 66, 66, 5698, 66, 1100, 66, 76, 76, 76, 76, 90, 76, 76, 76, 217, 66, 66, 66, 66, 66, 245, 128, 66, 66, 76, 76, 76, 67, 97, 66, 66, 481, 97, 66, 66, 66, 66, 66]",12729,66,5698,208.672131147541,61,0,0,0,0.0,2.3775e-05,0.047030934,0.010322181633333333,0,0,[],0,0,0,0,61,"[74, 74, 66, 76, 76, 86, 186, 76, 136, 76, 116, 776, 76, 66, 66, 66, 66, 66, 73, 66, 66, 66, 66, 66, 66, 5698, 66, 1100, 66, 76, 76, 76, 76, 90, 76, 76, 76, 217, 66, 66, 66, 66, 66, 245, 128, 66, 66, 76, 76, 76, 67, 97, 66, 66, 481, 97, 66, 66, 66, 66, 66]",12729,66,5698,208.672131147541,61,0,0.0,0,{},{},0,4,0,0,0,0
https://www.elsoldedurango.com.mx/,2bcb1894-5b6b-409b-b0c3-cbccdb7c1d26,2025-05-01 03:03:25,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.elsoldedurango.com.mx/,d1af36a0-8f2c-4555-8213-37c49310f7b5,2025-05-01 03:34:46,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.elsoldedurango.com.mx/,de3fc455-0a13-461b-8cfc-8baaa2af92b7,2025-05-01 04:06:26,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.elsoldedurango.com.mx/,d129dce9-2bac-4b91-a26c-a3a7590c20b6,2025-05-01 04:38:02,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.elsoldedurango.com.mx/,1d72a805-cbf5-415f-a292-f1188d0609a1,2025-05-01 05:09:46,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.elsoldedurango.com.mx/,f352c499-c8ad-4c05-b741-a046c1117f79,2025-05-01 05:41:22,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.elsoldedurango.com.mx/,81772da5-eca0-4f8f-afbe-d635c0be2770,2025-05-01 06:13:12,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
