website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,rtp_count,dns_count,dns_incomplete_transactions,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_query_types,dns_response_codes,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
http://forum.lingvolive.com/,cd37b679-09d0-445d-b280-4dab0f4f1b55,2025-04-27 16:08:10,"{'eth': 1280, 'ipv6': 1280, 'icmpv6': 11, 'udp': 652, 'dtls': 346, 'DATA': 119, 'tcp': 617, 'tls': 300, 'quic': 216}",1280,"[86, 78, 228, 91, 260, 152, 228, 88, 152, 276, 101, 95, 152, 236, 152, 1426, 914, 152, 716, 152, 91, 144, 96, 88, 166, 1426, 970, 219, 152, 628, 152, 91, 88, 91, 88, 1426, 914, 91, 152, 980, 88, 152, 86, 78, 143, 96, 91, 88, 91, 88, 1426, 1426, 152, 152, 152, 1024, 1426, 1426, 152, 152, 1426, 152, 135, 110, 86, 86, 86, 110, 112, 110, 131, 110, 86, 666, 152, 74, 74, 74, 74, 74, 74, 1426, 914, 152, 556, 152, 1426, 930, 161, 152, 932, 1426, 152, 152, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 152, 1426, 1426, 1426, 1426, 1426, 152, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 189, 1292, 1292, 141, 626, 856, 152, 102, 1292, 1292, 365, 989, 102, 86, 84, 140, 93, 93, 590, 85, 97, 91, 182, 87, 94, 88, 161, 161, 100, 95, 177, 189, 1292, 1292, 138, 102, 1292, 1292, 368, 986, 105, 140, 93, 1288, 1292, 384, 966, 109, 86, 1158, 86, 182, 87, 87, 87, 91, 93, 91, 88, 1288, 348, 993, 394, 350, 620, 341, 423, 344, 324, 826, 570, 389, 856, 97, 93, 93, 93, 93, 93, 93, 526, 644, 1287, 1181, 315, 93, 93, 342, 647, 656, 426, 331, 93, 93, 93, 644, 878, 612, 344, 402, 609, 93, 93, 93, 659, 622, 1015, 637, 584, 314, 408, 353, 312, 963, 95, 95, 95, 95, 95, 100, 95, 645, 794, 340, 336, 394, 333, 311, 652, 405, 317, 816, 598, 347, 386, 95, 95, 95, 96, 96, 96, 96, 589, 548, 333, 316, 432, 322, 333, 672, 96, 96, 96, 96, 390, 679, 603, 403, 926, 340, 398, 96, 96, 96, 320, 946, 348, 463, 327, 696, 96, 96, 96, 682, 572, 344, 388, 347, 317, 1015, 96, 101, 96, 96, 375, 429, 634, 403, 444, 351, 722, 96, 96, 96, 568, 1285, 638, 99, 310, 409, 643, 95, 87, 91, 1426, 970, 152, 628, 88, 152, 91, 88, 91, 88, 123, 86, 123, 86, 91, 88, 140, 86, 142, 86, 91, 88, 924, 148, 86, 91, 88, 228, 260, 152, 228, 276, 152, 236, 152, 1426, 970, 152, 628, 152, 144, 96, 91, 88, 98, 330, 98, 515, 96, 744, 97, 95, 95, 1041, 121, 102, 111, 86, 115, 88, 86, 1426, 970, 152, 628, 152, 86, 78, 91, 88, 91, 88, 91, 88, 190, 95, 95, 251, 469, 469, 86, 86, 102, 380, 86, 243, 91, 88, 95, 95, 88, 1292, 1292, 1292, 143, 273, 102, 102, 102, 1292, 1292, 1292, 363, 991, 94, 140, 93, 1288, 666, 86, 88, 182, 91, 87, 94, 722, 207, 97, 91, 515, 97, 88, 86, 143, 91, 97, 88, 91, 88, 525, 97, 1426, 970, 152, 628, 152, 74, 86, 228, 91, 152, 236, 86, 88, 1426, 906, 356, 356, 152, 276, 152, 1426, 1426, 1426, 294, 752, 152, 1426, 1426, 1426, 310, 152, 147, 152, 1454, 1012, 1454, 869, 1076, 152, 152, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 276, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 1426, 1426, 1426, 674, 152, 86, 1426, 259, 124, 86, 1426, 86, 152, 388, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 86, 152, 152, 188, 1018, 152, 236, 152, 1426, 882, 152, 484, 152, 500, 164, 1426, 1426, 1426, 152, 1426, 938, 746, 152, 292, 1426, 1426, 152, 152, 152, 98, 884, 152, 1426, 938, 1252, 152, 236, 1426, 1426, 1426, 294, 152, 94, 86, 603, 576, 152, 1426, 938, 152, 1426, 152, 260, 86, 1434, 1434, 1434, 449, 86, 86, 422, 152, 152, 616, 152, 150, 1454, 304, 86, 265, 86, 86, 689, 86, 972, 201, 147, 539, 86, 388, 86, 86, 86, 967, 86, 138, 1153, 86, 675, 86, 1019, 145, 174, 86, 778, 150, 244, 145, 86, 144, 260, 147, 919, 128, 86, 126, 1193, 511, 820, 240, 86, 430, 86, 529, 471, 1128, 86, 411, 209, 373, 1074, 346, 277, 386, 127, 86, 86, 262, 86, 1426, 914, 1434, 86, 1434, 86, 86, 388, 86, 1434, 753, 86, 152, 716, 152, 464, 86, 341, 227, 86, 496, 86, 344, 250, 231, 216, 176, 86, 182, 128, 123, 126, 124, 123, 124, 123, 124, 123, 125, 124, 125, 125, 123, 86, 86, 86, 86, 214, 86, 117, 144, 86, 117, 117, 86, 97, 117, 86, 118, 117, 86, 117, 86, 117, 117, 86, 117, 117, 86, 117, 86, 117, 117, 86, 171, 171, 171, 370, 518, 422, 174, 135, 147, 901, 250, 91, 98, 88, 86, 388, 86, 86, 86, 74, 591, 162, 86, 495, 305, 687, 86, 173, 74, 86, 468, 139, 1454, 1454, 1454, 250, 74, 74, 148, 634, 1261, 86, 129, 86, 1426, 906, 1426, 1426, 1426, 414, 74, 177, 136, 74, 105, 152, 628, 152, 152, 152, 1426, 152, 182, 152, 1454, 1454, 1454, 1454, 74, 74, 74, 162, 162, 162, 121, 98, 160, 160, 317, 257, 317, 175, 94, 216, 86, 86, 260, 192, 175, 153, 86, 133, 251, 251, 86, 1294, 1294, 86, 98, 86, 170, 86, 162, 437, 86, 161, 913, 1011, 86, 146, 86, 800, 157, 86, 86, 259, 86, 86, 78, 74, 591, 147, 152, 1018, 1101, 86, 86, 137, 86, 86, 137, 181, 503, 259, 124, 86, 86, 86, 86, 207, 86, 388, 86, 134, 187, 1434, 1434, 1434, 1434, 1434, 1434, 902, 74, 74, 167, 86, 86, 326, 86, 254, 135, 86, 134, 125, 86, 74, 1454, 1200, 339, 86, 86, 521, 629, 614, 86, 194, 1454, 164, 86, 74, 86, 86, 274, 869, 74, 383, 86, 134, 224, 86, 219, 86, 223, 218, 86, 216, 86, 191, 191, 191, 230, 86, 212, 86, 236, 86, 242, 86, 241, 86, 231, 86, 227, 86, 213, 86, 223, 210, 212, 86, 352, 86, 134, 159, 263, 358, 358, 188, 188, 86, 86, 562, 86, 157, 245, 998, 299, 299, 86, 129, 98, 236, 86, 86, 228, 236, 125, 86, 152, 94, 86, 603, 557, 86, 304, 152, 228, 185, 86, 122, 501, 129, 136, 122, 152, 1426, 1426, 1426, 374, 1426, 922, 86, 147, 152, 1021, 1105, 86, 147, 152, 1454, 964, 1454, 794, 135, 86, 117, 1434, 117, 1434, 1434, 1434, 1434, 951, 119, 86, 86, 86, 152, 152, 152, 116, 556, 1426, 152, 152, 110, 1426, 1426, 1426, 152, 1426, 1426, 86, 152, 152, 152, 1426, 1426, 259, 124, 1426, 1426, 86, 169, 1426, 86, 152, 152, 152, 1426, 86, 1426, 86, 1426, 388, 86, 152, 152, 131, 160, 86, 259, 124, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 86, 388, 86, 86, 152, 152, 912, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1052, 152, 86, 86, 86, 98, 86, 86, 131, 86, 98, 86, 86, 86, 189, 86, 86, 86, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1454, 1454, 1454, 1454, 1454, 1454, 988, 86, 86, 1426, 930, 152, 628, 86, 86, 86, 506, 86, 152, 122, 137, 122, 74, 86, 123, 147, 152, 1021, 1106, 135, 86, 147, 152, 1454, 1014, 1454, 118, 117, 119, 865, 86, 86, 123, 86, 86, 86, 259, 124, 259, 124, 86, 86, 86, 388, 388, 86, 140]",620145,74,1454,484.48828125,617,"[135, 110, 86, 86, 86, 110, 112, 110, 131, 110, 86, 74, 74, 74, 74, 74, 74, 1158, 86, 123, 86, 123, 86, 140, 86, 142, 86, 924, 148, 86, 111, 86, 115, 86, 469, 469, 86, 86, 380, 86, 74, 86, 147, 152, 1454, 1012, 1454, 869, 86, 259, 124, 86, 86, 388, 86, 98, 94, 86, 603, 86, 1434, 1434, 1434, 449, 86, 86, 150, 1454, 304, 86, 265, 86, 86, 689, 86, 972, 201, 147, 539, 86, 388, 86, 86, 967, 86, 138, 1153, 86, 675, 86, 1019, 145, 174, 86, 778, 150, 244, 145, 86, 144, 260, 147, 919, 128, 86, 126, 1193, 511, 820, 240, 86, 430, 86, 529, 471, 1128, 86, 411, 209, 373, 1074, 346, 277, 386, 127, 86, 86, 262, 86, 1434, 86, 1434, 86, 86, 388, 86, 1434, 753, 86, 464, 86, 341, 227, 86, 496, 86, 344, 250, 231, 216, 176, 86, 182, 128, 123, 126, 124, 123, 124, 123, 124, 123, 125, 124, 125, 125, 123, 86, 86, 86, 86, 214, 86, 117, 86, 117, 117, 86, 117, 86, 118, 117, 86, 117, 86, 117, 117, 86, 117, 117, 86, 117, 86, 117, 117, 86, 135, 147, 901, 98, 86, 388, 86, 86, 86, 74, 591, 162, 86, 495, 305, 687, 86, 173, 74, 468, 139, 1454, 1454, 1454, 250, 74, 74, 148, 634, 1261, 86, 129, 86, 74, 177, 136, 74, 105, 1454, 1454, 1454, 1454, 74, 74, 74, 121, 98, 94, 86, 86, 260, 153, 86, 133, 86, 1294, 1294, 86, 98, 86, 170, 86, 162, 437, 86, 161, 913, 1011, 86, 146, 86, 800, 157, 86, 259, 86, 86, 74, 591, 147, 152, 1018, 1101, 86, 86, 137, 86, 86, 137, 181, 503, 259, 124, 86, 86, 86, 86, 207, 86, 388, 86, 134, 187, 1434, 1434, 1434, 1434, 1434, 1434, 902, 74, 74, 167, 86, 86, 326, 86, 254, 135, 86, 134, 125, 86, 74, 1454, 1200, 339, 86, 86, 521, 629, 614, 86, 194, 1454, 164, 86, 74, 86, 86, 274, 869, 74, 383, 86, 134, 224, 86, 219, 86, 223, 218, 86, 216, 86, 230, 86, 212, 86, 236, 86, 242, 86, 241, 86, 231, 86, 227, 86, 213, 86, 223, 210, 212, 86, 352, 86, 134, 159, 86, 86, 562, 86, 157, 245, 998, 86, 129, 98, 86, 86, 125, 86, 94, 86, 603, 557, 86, 185, 86, 122, 501, 129, 136, 122, 86, 147, 152, 1021, 1105, 86, 147, 152, 1454, 964, 1454, 794, 135, 86, 117, 1434, 117, 1434, 1434, 1434, 1434, 951, 119, 86, 86, 86, 116, 110, 86, 259, 124, 86, 169, 86, 86, 86, 388, 86, 131, 160, 86, 259, 124, 86, 388, 86, 86, 912, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 86, 98, 86, 86, 131, 86, 98, 86, 86, 86, 189, 86, 86, 86, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1454, 1454, 1454, 1454, 1454, 1454, 988, 86, 86, 86, 86, 86, 506, 86, 122, 137, 122, 74, 86, 123, 147, 152, 1021, 1106, 135, 86, 147, 152, 1454, 1014, 1454, 118, 117, 119, 865, 86, 86, 123, 86, 86, 86, 259, 124, 259, 124, 86, 86, 86, 388, 388, 86, 140]",273948,74,1454,444.0,617,3,3,0,0.48622366288492713,4.8e-05,0.15156,0.033002493333333334,652,652,"[228, 91, 260, 152, 228, 88, 152, 276, 101, 95, 152, 236, 152, 1426, 914, 152, 716, 152, 91, 144, 96, 88, 166, 1426, 970, 219, 152, 628, 152, 91, 88, 91, 88, 1426, 914, 91, 152, 980, 88, 152, 143, 96, 91, 88, 91, 88, 1426, 1426, 152, 152, 152, 1024, 1426, 1426, 152, 152, 1426, 152, 666, 152, 1426, 914, 152, 556, 152, 1426, 930, 161, 152, 932, 1426, 152, 152, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 152, 1426, 1426, 1426, 1426, 1426, 152, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 189, 1292, 1292, 141, 626, 856, 152, 102, 1292, 1292, 365, 989, 102, 86, 84, 140, 93, 93, 590, 85, 97, 91, 182, 87, 94, 88, 161, 161, 100, 95, 177, 189, 1292, 1292, 138, 102, 1292, 1292, 368, 986, 105, 140, 93, 1288, 1292, 384, 966, 109, 86, 182, 87, 87, 87, 91, 93, 91, 88, 1288, 348, 993, 394, 350, 620, 341, 423, 344, 324, 826, 570, 389, 856, 97, 93, 93, 93, 93, 93, 93, 526, 644, 1287, 1181, 315, 93, 93, 342, 647, 656, 426, 331, 93, 93, 93, 644, 878, 612, 344, 402, 609, 93, 93, 93, 659, 622, 1015, 637, 584, 314, 408, 353, 312, 963, 95, 95, 95, 95, 95, 100, 95, 645, 794, 340, 336, 394, 333, 311, 652, 405, 317, 816, 598, 347, 386, 95, 95, 95, 96, 96, 96, 96, 589, 548, 333, 316, 432, 322, 333, 672, 96, 96, 96, 96, 390, 679, 603, 403, 926, 340, 398, 96, 96, 96, 320, 946, 348, 463, 327, 696, 96, 96, 96, 682, 572, 344, 388, 347, 317, 1015, 96, 101, 96, 96, 375, 429, 634, 403, 444, 351, 722, 96, 96, 96, 568, 1285, 638, 99, 310, 409, 643, 95, 87, 91, 1426, 970, 152, 628, 88, 152, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 228, 260, 152, 228, 276, 152, 236, 152, 1426, 970, 152, 628, 152, 144, 96, 91, 88, 98, 330, 98, 515, 96, 744, 97, 95, 95, 1041, 121, 102, 88, 1426, 970, 152, 628, 152, 91, 88, 91, 88, 91, 88, 190, 95, 95, 251, 102, 243, 91, 88, 95, 95, 88, 1292, 1292, 1292, 143, 273, 102, 102, 102, 1292, 1292, 1292, 363, 991, 94, 140, 93, 1288, 666, 86, 88, 182, 91, 87, 94, 722, 207, 97, 91, 515, 97, 88, 86, 143, 91, 97, 88, 91, 88, 525, 97, 1426, 970, 152, 628, 152, 228, 91, 152, 236, 88, 1426, 906, 356, 356, 152, 276, 152, 1426, 1426, 1426, 294, 752, 152, 1426, 1426, 1426, 310, 152, 1076, 152, 152, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 276, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 1426, 1426, 1426, 674, 152, 1426, 1426, 152, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 188, 1018, 152, 236, 152, 1426, 882, 152, 484, 152, 500, 164, 1426, 1426, 1426, 152, 1426, 938, 746, 152, 292, 1426, 1426, 152, 152, 152, 884, 152, 1426, 938, 1252, 152, 236, 1426, 1426, 1426, 294, 152, 576, 152, 1426, 938, 152, 1426, 152, 260, 422, 152, 152, 616, 152, 1426, 914, 152, 716, 152, 144, 97, 171, 171, 171, 370, 518, 422, 174, 250, 91, 88, 1426, 906, 1426, 1426, 1426, 414, 152, 628, 152, 152, 152, 1426, 152, 182, 152, 162, 162, 162, 160, 160, 317, 257, 317, 175, 216, 192, 175, 251, 251, 191, 191, 191, 263, 358, 358, 188, 188, 299, 299, 236, 228, 236, 152, 304, 152, 228, 152, 1426, 1426, 1426, 374, 1426, 922, 152, 152, 152, 556, 1426, 152, 152, 1426, 1426, 1426, 152, 1426, 1426, 152, 152, 152, 1426, 1426, 1426, 1426, 1426, 152, 152, 152, 1426, 1426, 1426, 152, 152, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 1426, 152, 152, 1052, 152, 1426, 930, 152, 628, 152]",345283,84,1426,529.5751533742331,0,0,0,0,[],0,0,0,0,{},{},119,7065,26,979,75.15957446808511,5,True,False
