website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size
https://www.facebook.com/mycountryuganda,7531efbd-bbf2-4599-a07d-21c67e1cfb92,2025-05-06 05:32:28,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,a1a01e10-a3f8-4fac-a68f-9f9d3d501e2d,2025-05-06 06:18:34,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,4d0f5a1a-358c-4278-9360-8437827e5c34,2025-05-06 07:06:18,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,57a34c55-97b7-4ab0-ad79-89d3d2f9a339,2025-05-06 07:59:22,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,005a825d-f176-4389-b602-4486a1dd2d37,2025-05-06 08:47:20,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,e89cf8e0-1760-4956-b146-f73d8c966d21,2025-05-06 09:33:51,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,8b33a148-e91d-42fb-88fc-13953df80291,2025-05-06 10:19:10,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,94b2cd2e-774d-48c6-8a74-63f5e22272dd,2025-05-06 11:06:19,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,bc77027b-1917-4594-a440-b7ec6f1efcbf,2025-05-06 11:52:29,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.facebook.com/mycountryuganda,78d03e08-259a-45a2-b186-4eb3b21de9b6,2025-05-06 12:38:37,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
