website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,ip_count,ip_fragmented,ip_fragmentation_percentage
http://mercumaya.net/,ab0e226e-744d-4ece-a93b-5bf9d9e49f99,2025-04-08 17:29:29,"{'eth': 42, 'ip': 42, 'tcp': 42, 'http': 2, 'DATA': 1, 'data-text-lines': 1}",42,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66, 66]",38207,66,1354,909.690476190476,42,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66, 66]",38207,66,1354,909.690476190476,0,0,[],0,0,0,0,42,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66, 66]",38207,66,1354,909.690476190476,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,42.0,0.0,0,0.0,0.0,9.6e-05,0.246809,0.082069,42.0,0,0.0
http://mercumaya.net/,ef922e37-b61c-40a8-8b9b-7358d10cc708,2025-04-08 17:29:56,"{'eth': 49, 'ip': 49, 'tcp': 49, 'http': 2}",49,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 78, 66, 66, 78]",42581,66,1354,869.0,49,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 78, 66, 66, 78]",42581,66,1354,869.0,0,0,[],0,0,0,0,49,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 629, 66, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 78, 66, 66, 78]",42581,66,1354,869.0,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,False,49.0,15.0,3,11.0,30.612244897959183,0.000118,0.429869,0.1029314444444444,49.0,0,0.0
http://mercumaya.net/,b610aed7-e6ee-4485-ac97-e5ea8dc815f8,2025-04-08 17:31:13,"{'eth': 44, 'ip': 44, 'tcp': 44, 'http': 2, 'DATA': 1, 'data-text-lines': 1}",44,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38339,66,1354,871.3409090909091,44,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38339,66,1354,871.3409090909091,0,0,[],0,0,0,0,44,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38339,66,1354,871.3409090909091,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,44.0,0.0,0,0.0,0.0,8.5e-05,0.268546,0.0854023333333333,44.0,0,0.0
http://mercumaya.net/,fe768d69-fdab-4f85-863f-3a037222b1af,2025-04-08 17:31:42,"{'eth': 51, 'ip': 51, 'tcp': 51, 'http': 2, 'DATA': 1}",51,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 629, 1354, 1354, 1354, 1354, 1354, 78, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 78, 78, 66, 66, 78, 78]",41485,66,1354,813.4313725490196,51,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 629, 1354, 1354, 1354, 1354, 1354, 78, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 78, 78, 66, 66, 78, 78]",41485,66,1354,813.4313725490196,0,0,[],0,0,0,0,51,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 629, 1354, 1354, 1354, 1354, 1354, 78, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 78, 78, 66, 66, 78, 78]",41485,66,1354,813.4313725490196,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,51.0,4.0,5,0.0,7.84313725490196,7.6e-05,0.297239,0.0880887777777777,51.0,0,0.0
http://mercumaya.net/,a40b8414-4ac2-4b6d-b0a3-5daac8ae4d0a,2025-04-08 17:32:09,"{'eth': 48, 'ip': 48, 'tcp': 48, 'http': 2, 'DATA': 1}",48,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 629, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 78, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 78, 66]",41251,66,1354,859.3958333333334,48,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 629, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 78, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 78, 66]",41251,66,1354,859.3958333333334,0,0,[],0,0,0,0,48,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 629, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 78, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 66, 78, 66]",41251,66,1354,859.3958333333334,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,48.0,3.0,2,0.0,6.25,0.000143,0.315799,0.0903635,48.0,0,0.0
http://mercumaya.net/,5e74c946-6972-4516-ab27-62b43188a855,2025-04-08 17:32:46,"{'eth': 46, 'ip': 46, 'tcp': 46, 'http': 2, 'DATA': 1, 'data-text-lines': 1}",46,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38471,66,1354,836.3260869565217,46,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38471,66,1354,836.3260869565217,0,0,[],0,0,0,0,46,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38471,66,1354,836.3260869565217,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,46.0,0.0,0,0.0,0.0,9.6e-05,0.281141,0.0787266,46.0,0,0.0
http://mercumaya.net/,bc36106c-eea7-4b9e-a587-d79d61203aca,2025-04-08 17:33:18,"{'eth': 53, 'ip': 53, 'tcp': 53, 'http': 2, 'DATA': 1}",53,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 629, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 78, 66, 66, 78]",41569,66,1354,784.3207547169811,53,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 629, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 78, 66, 66, 78]",41569,66,1354,784.3207547169811,0,0,[],0,0,0,0,53,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 629, 78, 1354, 1354, 1354, 78, 78, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 78, 66, 66, 78]",41569,66,1354,784.3207547169811,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,53.0,3.0,3,0.0,5.660377358490567,9.8e-05,0.284649,0.0721639999999999,53.0,0,0.0
http://mercumaya.net/,7c9306ae-ac0f-496e-96ab-1008eb0ac203,2025-04-08 17:33:49,"{'eth': 46, 'ip': 46, 'tcp': 46, 'http': 2, 'DATA': 1, 'data-text-lines': 1}",46,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38471,66,1354,836.3260869565217,46,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38471,66,1354,836.3260869565217,0,0,[],0,0,0,0,46,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 629, 66, 66, 66, 66, 66]",38471,66,1354,836.3260869565217,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,46.0,0.0,0,0.0,0.0,6.4e-05,0.249629,0.0740884,46.0,0,0.0
http://mercumaya.net/,055f263f-dd4c-429f-bad4-a708e2a45957,2025-04-08 17:34:17,"{'eth': 47, 'ip': 47, 'tcp': 47, 'http': 2, 'DATA': 1, 'data-text-lines': 1}",47,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38545,66,1354,820.1063829787234,47,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38545,66,1354,820.1063829787234,0,0,[],0,0,0,0,47,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38545,66,1354,820.1063829787234,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,47.0,0.0,0,0.0,0.0,3.4e-05,0.294147,0.0753078181818181,47.0,0,0.0
http://mercumaya.net/,0d0a7777-ea07-4619-8f72-6c316e28a796,2025-04-08 17:35:50,"{'eth': 45, 'ip': 45, 'tcp': 45, 'http': 2, 'DATA': 1, 'data-text-lines': 1}",45,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38413,66,1354,853.6222222222223,45,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38413,66,1354,853.6222222222223,0,0,[],0,0,0,0,45,"[78, 74, 66, 142, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 637, 66, 66, 66, 66, 66]",38413,66,1354,853.6222222222223,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,45.0,0.0,0,0.0,0.0,5.9e-05,0.250009,0.0748961,45.0,0,0.0
http://info.mn/,bdfb77bd-007d-497a-881e-0b9fff7dc8f8,2025-04-08 14:55:19,"{'eth': 135, 'ip': 135, 'tcp': 135, 'http': 4, 'data-text-lines': 2, 'DATA': 1}",135,"[78, 74, 66, 136, 66, 415, 66, 78, 74, 66, 140, 66, 1354, 344, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 127, 66, 66, 66, 66, 66, 66, 66, 66]",112822,66,1354,835.7185185185185,135,"[78, 74, 66, 136, 66, 415, 66, 78, 74, 66, 140, 66, 1354, 344, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 127, 66, 66, 66, 66, 66, 66, 66, 66]",112822,66,1354,835.7185185185185,0,0,[],0,0,0,0,135,"[78, 74, 66, 136, 66, 415, 66, 78, 74, 66, 140, 66, 1354, 344, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 127, 66, 66, 66, 66, 66, 66, 66, 66]",112822,66,1354,835.7185185185185,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,135.0,0.0,0,0.0,0.0,3.3e-05,0.302097,0.0514826666666666,135.0,0,0.0
http://info.mn/,07885f8e-3d61-4b81-9d2f-9fbc6e599536,2025-04-08 14:55:46,"{'eth': 135, 'ip': 135, 'tcp': 135, 'http': 4, 'data-text-lines': 2, 'DATA': 1}",135,"[78, 74, 66, 136, 66, 415, 66, 78, 74, 66, 140, 66, 1354, 344, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 127, 66, 66, 66, 66, 66, 66, 66, 66]",112822,66,1354,835.7185185185185,135,"[78, 74, 66, 136, 66, 415, 66, 78, 74, 66, 140, 66, 1354, 344, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 127, 66, 66, 66, 66, 66, 66, 66, 66]",112822,66,1354,835.7185185185185,0,0,[],0,0,0,0,135,"[78, 74, 66, 136, 66, 415, 66, 78, 74, 66, 140, 66, 1354, 344, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 1354, 1354, 66, 66, 66, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 1354, 66, 66, 66, 66, 66, 1354, 1354, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 66, 66, 1354, 1354, 1354, 66, 66, 1354, 1354, 1354, 1354, 1354, 1354, 127, 66, 66, 66, 66, 66, 66, 66, 66]",112822,66,1354,835.7185185185185,0.0,{},{},0.0,1.0,0.0,0.0,0.0,0.0,False,135.0,0.0,0,0.0,0.0,5.4e-05,0.228101,0.0454113333333333,135.0,0,0.0
