website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
https://peacedialogue.am/,eb9e77ac-798c-43ce-84ec-82d64ef77280,2025-04-19 13:01:36,"{'eth': 159, 'ip': 159, 'tcp': 159, 'tls': 120, 'DATA': 49}",159,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 66, 1444, 145, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 76, 137, 66, 91, 72, 76, 289, 66, 1444, 79, 1444, 1444, 92, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 845, 66, 66, 1444, 66, 80, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 1444, 890, 66, 66, 1444, 66, 80, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1058, 66, 66, 90, 66, 68, 66]",95680,66,1444,601.7610062893082,159,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 66, 1444, 145, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 76, 137, 66, 91, 72, 76, 289, 66, 1444, 79, 1444, 1444, 92, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 845, 66, 66, 1444, 66, 80, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 1444, 890, 66, 66, 1444, 66, 80, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1058, 66, 66, 90, 66, 68, 66]",95680,66,1444,601.7610062893082,159,0,0,0,0.0,1.7e-05,0.127891,0.04997625,0,0,[],0,0,0,0,159,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 66, 1444, 145, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 76, 137, 66, 91, 72, 76, 289, 66, 1444, 79, 1444, 1444, 92, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 845, 66, 66, 1444, 66, 80, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 1444, 890, 66, 66, 1444, 66, 80, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1058, 66, 66, 90, 66, 68, 66]",95680,66,1444,601.7610062893082,159,0,0.0,0,{},{},0,49,0,0,0,0,5,True,False
https://peacedialogue.am/,f8a0100a-0e41-4410-a3d9-4ca80a7a24a0,2025-04-19 13:01:58,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://peacedialogue.am/,3aad6051-3c2a-40a2-838b-54b0526f8c62,2025-04-19 13:02:31,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://peacedialogue.am/,dcb55f0c-6bfc-4560-97aa-e10882ffc933,2025-04-19 13:02:44,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://peacedialogue.am/,5393ab9e-6dea-40f5-a3ce-608c61061209,2025-04-19 13:03:08,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://peacedialogue.am/,0799a690-e652-4851-bf0a-b5869bfbf539,2025-04-19 13:03:58,"{'eth': 161, 'ip': 161, 'tcp': 161, 'tls': 120, 'DATA': 47, '_ws.malformed': 1}",161,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 76, 128, 66, 91, 72, 76, 100, 66, 76, 76, 76, 289, 66, 1444, 80, 1444, 1444, 1444, 66, 66, 66, 945, 1444, 1444, 1444, 1444, 1444, 1370, 66, 66, 66, 66, 1444, 66, 80, 1444, 80, 66, 1444, 1444, 408, 1444, 80, 1444, 80, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 66, 66, 1444, 1444, 1444, 1444, 531, 66, 1444, 66, 80, 66, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1095, 66, 66, 90, 66, 76, 68, 66]",95943,66,1444,595.9192546583851,161,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 76, 128, 66, 91, 72, 76, 100, 66, 76, 76, 76, 289, 66, 1444, 80, 1444, 1444, 1444, 66, 66, 66, 945, 1444, 1444, 1444, 1444, 1444, 1370, 66, 66, 66, 66, 1444, 66, 80, 1444, 80, 66, 1444, 1444, 408, 1444, 80, 1444, 80, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 66, 66, 1444, 1444, 1444, 1444, 531, 66, 1444, 66, 80, 66, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1095, 66, 66, 90, 66, 76, 68, 66]",95943,66,1444,595.9192546583851,161,0,1,0,0.0,6.3e-05,0.158312,0.05091440425531915,0,0,[],0,0,0,0,161,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 76, 128, 66, 91, 72, 76, 100, 66, 76, 76, 76, 289, 66, 1444, 80, 1444, 1444, 1444, 66, 66, 66, 945, 1444, 1444, 1444, 1444, 1444, 1370, 66, 66, 66, 66, 1444, 66, 80, 1444, 80, 66, 1444, 1444, 408, 1444, 80, 1444, 80, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 66, 66, 1444, 1444, 1444, 1444, 531, 66, 1444, 66, 80, 66, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1095, 66, 66, 90, 66, 76, 68, 66]",95943,66,1444,595.9192546583851,161,0,0.0,0,{},{},0,47,0,0,0,0,5,True,False
https://peacedialogue.am/,22cc8e43-708b-4acc-b2ea-0ee7f58e3531,2025-04-19 13:04:16,"{'eth': 180, 'ip': 180, 'tcp': 180, 'tls': 120, 'DATA': 47, '_ws.malformed': 1}",180,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 76, 128, 89, 66, 91, 72, 76, 100, 66, 76, 76, 289, 66, 1444, 80, 1444, 1444, 66, 66, 92, 66, 1444, 80, 1444, 1444, 66, 66, 92, 66, 1444, 1444, 1444, 66, 66, 1444, 66, 118, 754, 66, 1444, 66, 80, 1444, 80, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 66, 66, 1444, 66, 118, 1444, 66, 1005, 66, 1444, 1444, 92, 66, 66, 1444, 1444, 1444, 1444, 1444, 131, 1444, 66, 66, 1444, 1444, 1134, 66, 66, 1444, 66, 80, 66, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 1444, 196, 1444, 1444, 1444, 1177, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 121, 66, 66, 90, 66, 76, 68, 66]",97370,66,1444,540.9444444444445,180,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 76, 128, 89, 66, 91, 72, 76, 100, 66, 76, 76, 289, 66, 1444, 80, 1444, 1444, 66, 66, 92, 66, 1444, 80, 1444, 1444, 66, 66, 92, 66, 1444, 1444, 1444, 66, 66, 1444, 66, 118, 754, 66, 1444, 66, 80, 1444, 80, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 66, 66, 1444, 66, 118, 1444, 66, 1005, 66, 1444, 1444, 92, 66, 66, 1444, 1444, 1444, 1444, 1444, 131, 1444, 66, 66, 1444, 1444, 1134, 66, 66, 1444, 66, 80, 66, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 1444, 196, 1444, 1444, 1444, 1177, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 121, 66, 66, 90, 66, 76, 68, 66]",97370,66,1444,540.9444444444445,180,0,0,0,0.0,2.8e-05,0.145438,0.046785482142857146,0,0,[],0,0,0,0,180,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 76, 128, 89, 66, 91, 72, 76, 100, 66, 76, 76, 289, 66, 1444, 80, 1444, 1444, 66, 66, 92, 66, 1444, 80, 1444, 1444, 66, 66, 92, 66, 1444, 1444, 1444, 66, 66, 1444, 66, 118, 754, 66, 1444, 66, 80, 1444, 80, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 66, 66, 1444, 66, 118, 1444, 66, 1005, 66, 1444, 1444, 92, 66, 66, 1444, 1444, 1444, 1444, 1444, 131, 1444, 66, 66, 1444, 1444, 1134, 66, 66, 1444, 66, 80, 66, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 1444, 196, 1444, 1444, 1444, 1177, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 121, 66, 66, 90, 66, 76, 68, 66]",97370,66,1444,540.9444444444445,180,0,0.0,0,{},{},0,47,0,0,0,0,5,True,False
https://peacedialogue.am/,806a1bd7-708a-4704-8862-f74bbdfddb92,2025-04-19 13:04:32,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://peacedialogue.am/,72897a3b-e6cc-4b25-a12c-d3be5dac945c,2025-04-19 13:04:46,"{'eth': 166, 'ip': 166, 'tcp': 166, 'tls': 121, 'DATA': 49, '_ws.malformed': 1}",166,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 66, 1444, 143, 66, 72, 91, 91, 91, 91, 91, 91, 91, 91, 72, 76, 128, 66, 91, 72, 76, 100, 66, 76, 76, 289, 66, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 845, 66, 66, 1444, 66, 80, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 132, 1444, 80, 1444, 1444, 92, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 78, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 753, 66, 90, 66, 76, 76, 68, 66]",97927,66,1444,589.9216867469879,166,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 66, 1444, 143, 66, 72, 91, 91, 91, 91, 91, 91, 91, 91, 72, 76, 128, 66, 91, 72, 76, 100, 66, 76, 76, 289, 66, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 845, 66, 66, 1444, 66, 80, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 132, 1444, 80, 1444, 1444, 92, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 78, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 753, 66, 90, 66, 76, 76, 68, 66]",97927,66,1444,589.9216867469879,166,1,0,0,0.6024096385542169,2.6e-05,0.231955,0.06439816,0,0,[],0,0,0,0,166,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 1444, 66, 1444, 143, 66, 72, 91, 91, 91, 91, 91, 91, 91, 91, 72, 76, 128, 66, 91, 72, 76, 100, 66, 76, 76, 289, 66, 1444, 80, 1444, 1444, 92, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 845, 66, 66, 1444, 66, 80, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 132, 1444, 80, 1444, 1444, 92, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 78, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 753, 66, 90, 66, 76, 76, 68, 66]",97927,66,1444,589.9216867469879,166,0,0.0,0,{},{},0,49,0,0,0,0,5,True,False
https://peacedialogue.am/,e551a2db-eb08-4454-ac07-131444a0f686,2025-04-19 13:05:03,"{'eth': 168, 'ip': 168, 'tcp': 168, 'tls': 119, 'DATA': 46, '_ws.malformed': 1}",168,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 128, 66, 91, 72, 76, 76, 100, 76, 66, 76, 289, 1444, 80, 1444, 80, 1444, 1444, 92, 66, 78, 908, 78, 1444, 80, 1444, 1444, 1444, 105, 1444, 1316, 78, 1444, 78, 80, 1444, 1444, 92, 1444, 1444, 78, 1444, 105, 1444, 1444, 1444, 1444, 118, 1444, 1393, 1444, 1444, 1444, 1444, 1444, 78, 78, 78, 78, 78, 1444, 1444, 1444, 1444, 824, 78, 1444, 78, 80, 78, 1444, 1444, 92, 1444, 78, 1444, 78, 1444, 1444, 1444, 209, 713, 1444, 1444, 78, 1444, 78, 183, 1444, 1444, 78, 1444, 1444, 1444, 1444, 78, 1444, 78, 1444, 1444, 1444, 1444, 1444, 1444, 78, 78, 1444, 78, 1423, 1444, 78, 66, 66, 90, 66, 76, 68, 66]",97877,66,1444,582.6011904761905,168,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 128, 66, 91, 72, 76, 76, 100, 76, 66, 76, 289, 1444, 80, 1444, 80, 1444, 1444, 92, 66, 78, 908, 78, 1444, 80, 1444, 1444, 1444, 105, 1444, 1316, 78, 1444, 78, 80, 1444, 1444, 92, 1444, 1444, 78, 1444, 105, 1444, 1444, 1444, 1444, 118, 1444, 1393, 1444, 1444, 1444, 1444, 1444, 78, 78, 78, 78, 78, 1444, 1444, 1444, 1444, 824, 78, 1444, 78, 80, 78, 1444, 1444, 92, 1444, 78, 1444, 78, 1444, 1444, 1444, 209, 713, 1444, 1444, 78, 1444, 78, 183, 1444, 1444, 78, 1444, 1444, 1444, 1444, 78, 1444, 78, 1444, 1444, 1444, 1444, 1444, 1444, 78, 78, 1444, 78, 1423, 1444, 78, 66, 66, 90, 66, 76, 68, 66]",97877,66,1444,582.6011904761905,168,1,24,1,0.5952380952380952,8.5e-05,0.166806,0.10584751612903226,0,0,[],0,0,0,0,168,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 72, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 76, 76, 76, 76, 1444, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 89, 76, 128, 66, 91, 72, 76, 76, 100, 76, 66, 76, 289, 1444, 80, 1444, 80, 1444, 1444, 92, 66, 78, 908, 78, 1444, 80, 1444, 1444, 1444, 105, 1444, 1316, 78, 1444, 78, 80, 1444, 1444, 92, 1444, 1444, 78, 1444, 105, 1444, 1444, 1444, 1444, 118, 1444, 1393, 1444, 1444, 1444, 1444, 1444, 78, 78, 78, 78, 78, 1444, 1444, 1444, 1444, 824, 78, 1444, 78, 80, 78, 1444, 1444, 92, 1444, 78, 1444, 78, 1444, 1444, 1444, 209, 713, 1444, 1444, 78, 1444, 78, 183, 1444, 1444, 78, 1444, 1444, 1444, 1444, 78, 1444, 78, 1444, 1444, 1444, 1444, 1444, 1444, 78, 78, 1444, 78, 1423, 1444, 78, 66, 66, 90, 66, 76, 68, 66]",97877,66,1444,582.6011904761905,168,0,0.0,0,{},{},0,46,0,0,0,0,5,True,False
