website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,rtp_count,dns_count,dns_incomplete_transactions,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_query_types,dns_response_codes,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
https://www.trikone.org/,342817f9-069d-4cb1-99a2-1073d75a2ee5,2025-04-10 14:00:00,"{'eth': 330, 'ipv6': 330, 'tcp': 187, 'udp': 140, 'hipercontracer': 8, 'tls': 85, 'DATA': 78, 'icmpv6': 3, 'quic': 81}",330,"[74, 86, 161, 177, 98, 94, 86, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1434, 1434, 536, 86, 86, 86, 86, 111, 108, 111, 111, 87, 86, 86, 137, 155, 86, 86, 111, 111, 111, 111, 88, 111, 111, 106, 86, 86, 86, 86, 124, 86, 636, 86, 191, 514, 1434, 1338, 1434, 1434, 1434, 155, 1434, 137, 1434, 1434, 1434, 1212, 1434, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1149, 86, 111, 92, 86, 98, 98, 86, 86, 117, 86, 74, 140, 142, 86, 123, 86, 123, 86, 86, 515, 95, 515, 96, 1073, 842, 169, 125, 1454, 1454, 1454, 1454, 1454, 1454, 1430, 530, 841, 565, 175, 86, 86, 125, 86, 86, 86, 86, 203, 107, 95, 1292, 1292, 1292, 139, 509, 860, 117, 86, 121, 102, 102, 1292, 1292, 1292, 370, 984, 135, 86, 103, 83, 754, 699, 105, 168, 694, 140, 93, 93, 703, 149, 326, 86, 699, 114, 141, 95, 94, 182, 337, 97, 1292, 1292, 1292, 142, 88, 87, 102, 102, 1292, 1292, 1292, 355, 999, 120, 1292, 93, 1288, 1288, 116, 86, 182, 87, 91, 87, 93, 1288, 110, 129, 97, 94, 86, 86, 74, 86, 86, 97, 97, 96, 91, 515, 96, 87, 142, 96, 91, 87, 91, 91, 87, 88, 91, 88, 165, 165, 215, 227, 1292, 1292, 1292, 144, 102, 102, 1292, 1292, 1292, 370, 984, 115, 140, 93, 1288, 692, 143, 96, 86, 182, 91, 94, 91, 793, 243, 97, 441, 88, 253, 84, 97, 86, 86, 91, 88, 118, 86, 114, 86, 142, 91, 86, 89, 162]",135466,74,1454,410.5030303030303,187,"[74, 86, 98, 94, 86, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1434, 1434, 536, 86, 86, 86, 86, 111, 108, 111, 111, 87, 86, 86, 137, 155, 86, 86, 111, 111, 111, 111, 88, 111, 111, 106, 86, 86, 86, 86, 124, 86, 636, 86, 191, 514, 1434, 1338, 1434, 1434, 1434, 155, 1434, 137, 1434, 1434, 1434, 1212, 1434, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1149, 86, 111, 92, 86, 98, 98, 86, 86, 117, 86, 74, 140, 142, 86, 123, 86, 123, 86, 169, 125, 1454, 1454, 1454, 1454, 1454, 1454, 1430, 86, 86, 125, 86, 86, 86, 86, 860, 117, 86, 121, 86, 74, 86, 118, 86, 114, 86, 142, 86]",78759,74,1454,421.1711229946524,187,1,1,0,0.53475935828877,9.5e-05,0.122176,0.030986569620253163,140,140,"[161, 177, 515, 95, 515, 96, 1073, 842, 530, 841, 565, 175, 203, 107, 95, 1292, 1292, 1292, 139, 509, 102, 102, 1292, 1292, 1292, 370, 984, 135, 86, 103, 83, 754, 699, 105, 168, 694, 140, 93, 93, 703, 149, 326, 699, 114, 141, 95, 94, 182, 337, 97, 1292, 1292, 1292, 142, 88, 87, 102, 102, 1292, 1292, 1292, 355, 999, 120, 1292, 93, 1288, 1288, 116, 86, 182, 87, 91, 87, 93, 1288, 110, 129, 97, 94, 86, 97, 97, 96, 91, 515, 96, 87, 142, 96, 91, 87, 91, 91, 87, 88, 91, 88, 165, 165, 215, 227, 1292, 1292, 1292, 144, 102, 102, 1292, 1292, 1292, 370, 984, 115, 140, 93, 1288, 692, 143, 96, 86, 182, 91, 94, 91, 793, 243, 97, 441, 88, 253, 84, 97, 86, 86, 91, 88, 91, 89, 162]",56449,83,1292,403.20714285714286,0,0,0,0,[],0,0,0,0,{},{},78,10530,22,1011,191.45454545454547,5,True,False
https://www.trikone.org/,a59e71fd-557f-472b-ac69-aa2eb0257d02,2025-04-10 14:15:02,"{'eth': 533, 'ipv6': 529, 'tcp': 371, 'tls': 151, 'udp': 154, 'quic': 17, 'DATA': 71, 'icmpv6': 8, 'dns': 92, 'ntp': 6, 'ip': 4, 'ssdp': 4, 'mdns': 3}",533,"[74, 74, 86, 86, 140, 86, 142, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 110, 86, 86, 86, 86, 86, 86, 74, 86, 86, 86, 1292, 1292, 86, 74, 110, 86, 110, 86, 74, 74, 74, 74, 86, 86, 110, 86, 74, 74, 102, 1292, 1292, 228, 1210, 86, 74, 580, 183, 89, 94, 86, 74, 86, 74, 262, 97, 86, 74, 86, 369, 86, 118, 86, 86, 86, 86, 86, 114, 86, 74, 74, 91, 118, 124, 89, 118, 123, 86, 96, 110, 222, 86, 96, 98, 106, 106, 98, 172, 141, 153, 86, 146, 182, 152, 164, 93, 93, 1454, 1454, 1454, 1454, 420, 102, 347, 223, 86, 86, 102, 320, 232, 94, 94, 94, 94, 150, 126, 1285, 1292, 1292, 1272, 94, 94, 89, 110, 150, 89, 110, 95, 110, 95, 110, 117, 126, 110, 213, 105, 89, 89, 110, 98, 98, 95, 103, 243, 103, 742, 117, 94, 239, 94, 106, 102, 106, 104, 104, 95, 95, 112, 112, 94, 101, 94, 101, 171, 207, 105, 114, 126, 88, 271, 247, 231, 122, 134, 122, 110, 125, 278, 242, 341, 156, 144, 439, 343, 521, 150, 121, 125, 169, 110, 98, 86, 110, 86, 94, 86, 934, 110, 110, 86, 1374, 1374, 608, 86, 150, 1354, 858, 110, 86, 800, 223, 810, 111, 86, 98, 440, 97, 97, 1154, 86, 419, 86, 94, 86, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 193, 265, 98, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1434, 1434, 536, 86, 86, 86, 86, 111, 108, 111, 111, 87, 94, 86, 830, 86, 298, 86, 150, 178, 905, 524, 86, 137, 155, 86, 86, 111, 111, 111, 111, 111, 111, 108, 86, 613, 86, 117, 1031, 86, 86, 86, 86, 124, 86, 86, 213, 310, 825, 543, 636, 86, 191, 1434, 1434, 224, 86, 86, 86, 86, 1434, 86, 1434, 1434, 311, 1434, 137, 86, 86, 86, 86, 1434, 1434, 86, 86, 1434, 1288, 86, 98, 95, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 695, 694, 1434, 1434, 204, 157, 86, 1434, 1434, 86, 86, 105, 1434, 1434, 86, 1434, 1434, 86, 447, 86, 111, 92, 86, 88, 98, 98, 86, 117, 86, 86, 213, 264, 220, 86, 220, 98, 86, 78, 213, 98, 98, 98, 94, 94, 86, 86, 1454, 513, 1454, 744, 94, 86, 1454, 449, 86, 86, 86, 86, 1294, 86, 1294, 1294, 1294, 1294, 1294, 523, 86, 289, 86, 1294, 1294, 86, 86, 86, 86, 1294, 1294, 1294, 1294, 524, 86, 86, 150, 1064, 150, 150, 332, 332, 86, 623, 86, 86, 749, 86, 624, 86, 129, 86, 623, 86, 175, 86, 120, 86, 175, 120, 86, 86, 126, 86, 124, 110, 86, 143, 97, 162, 1016, 188, 95, 95, 98, 114, 86, 86, 740, 199, 86, 102, 86, 86, 309, 309, 309, 98, 74, 88, 86, 98, 74, 86, 86, 98, 86, 86, 74]",168467,74,1454,316.0731707317073,371,"[74, 74, 86, 86, 140, 86, 142, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 110, 86, 86, 86, 86, 86, 86, 74, 86, 86, 86, 86, 74, 110, 86, 110, 86, 74, 74, 74, 74, 86, 86, 110, 86, 74, 74, 86, 74, 86, 74, 86, 74, 86, 74, 369, 86, 118, 86, 86, 86, 114, 86, 74, 74, 118, 124, 123, 86, 110, 222, 86, 86, 1454, 1454, 1454, 1454, 420, 86, 86, 150, 98, 86, 110, 86, 94, 86, 934, 86, 1374, 1374, 608, 86, 150, 1354, 858, 86, 800, 223, 810, 86, 98, 440, 1154, 86, 419, 86, 94, 86, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111, 98, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 1434, 1434, 536, 86, 86, 86, 86, 111, 108, 111, 111, 87, 94, 86, 830, 86, 298, 86, 150, 178, 905, 524, 86, 137, 155, 86, 86, 111, 111, 111, 111, 111, 111, 108, 86, 613, 86, 117, 1031, 86, 86, 86, 86, 124, 86, 86, 310, 636, 86, 191, 1434, 1434, 224, 86, 86, 86, 86, 1434, 86, 1434, 1434, 311, 1434, 137, 86, 86, 86, 86, 1434, 1434, 86, 86, 1434, 1288, 86, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 86, 1434, 1434, 86, 1434, 1434, 86, 447, 86, 111, 92, 86, 98, 98, 86, 117, 86, 86, 264, 220, 86, 220, 98, 98, 98, 98, 94, 94, 86, 86, 1454, 513, 1454, 744, 94, 86, 1454, 449, 86, 86, 86, 86, 1294, 86, 1294, 1294, 1294, 1294, 1294, 523, 86, 289, 86, 1294, 1294, 86, 86, 86, 86, 1294, 1294, 1294, 1294, 524, 86, 86, 150, 1064, 150, 150, 332, 332, 86, 623, 86, 86, 749, 86, 624, 86, 129, 86, 623, 86, 175, 86, 120, 86, 175, 120, 86, 86, 126, 86, 124, 110, 86, 114, 86, 86, 86, 86, 98, 74, 86, 98, 74, 98, 74]",130484,74,1454,351.7088948787062,371,8,2,0,2.15633423180593,6.3e-05,0.114205,0.0250786,154,154,"[1292, 1292, 102, 1292, 1292, 228, 1210, 580, 183, 89, 94, 262, 97, 86, 91, 89, 118, 96, 96, 98, 106, 106, 98, 172, 141, 153, 146, 182, 152, 164, 93, 93, 102, 347, 223, 102, 320, 232, 94, 94, 94, 94, 150, 126, 1285, 1292, 1292, 1272, 94, 94, 89, 110, 150, 89, 110, 95, 110, 95, 110, 117, 126, 110, 213, 105, 89, 89, 110, 98, 98, 95, 103, 243, 103, 742, 117, 94, 239, 94, 106, 102, 106, 104, 104, 95, 95, 112, 112, 94, 101, 94, 101, 171, 207, 105, 114, 126, 88, 271, 247, 231, 122, 134, 122, 110, 125, 278, 242, 341, 156, 144, 439, 343, 521, 121, 125, 169, 110, 110, 110, 110, 111, 97, 97, 193, 265, 213, 825, 543, 98, 95, 695, 694, 204, 157, 105, 88, 213, 213, 143, 97, 162, 1016, 188, 95, 95, 98, 740, 199, 86, 102, 309, 309, 309, 88]",37303,86,1292,242.22727272727272,0,92,0,4,"[213, 213, 213, 213]",852,213,213,213.0,4,0,0.0,"{'12': 2, '1': 44, '28': 40, '65': 6}",{},71,11408,24,1230,316.8888888888889,5,True,False
https://www.trikone.org/,ddb3a792-559d-40e3-ba4f-3baf2695f063,2025-04-10 14:54:35,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
