website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
https://unblockfreeproxy.com/,763ecce6-8ba3-4462-b798-fcd3592a5d09,2025-05-05 21:27:47,"{'eth': 48, 'ip': 48, 'tcp': 48, 'tls': 23, 'DATA': 4}",48,"[74, 74, 66, 76, 76, 86, 146, 76, 106, 76, 76, 86, 216, 733, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 90, 76, 76, 86, 187, 66, 66, 304, 66, 76, 76, 70, 66, 66, 90, 54]",8369,54,2882,174.35416666666666,48,"[74, 74, 66, 76, 76, 86, 146, 76, 106, 76, 76, 86, 216, 733, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 90, 76, 76, 86, 187, 66, 66, 304, 66, 76, 76, 70, 66, 66, 90, 54]",8369,54,2882,174.35416666666666,48,0,0,0,0.0,3.8089e-05,0.138917111,0.08252198175,0,0,[],0,0,0,0,48,"[74, 74, 66, 76, 76, 86, 146, 76, 106, 76, 76, 86, 216, 733, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 90, 76, 76, 86, 187, 66, 66, 304, 66, 76, 76, 70, 66, 66, 90, 54]",8369,54,2882,174.35416666666666,48,0,0.0,0,{},{},0,4,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,b72d3c95-d328-485a-8654-921b2d2fd495,2025-05-05 22:13:09,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,97c998fa-6c35-434a-926f-3fa418655c3b,2025-05-05 23:00:34,"{'eth': 63, 'ip': 63, 'tcp': 63, 'tls': 21, 'DATA': 4}",63,"[74, 74, 66, 76, 76, 86, 126, 76, 106, 766, 76, 233, 233, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 909, 66, 66, 78, 78, 76, 76, 86, 140, 76, 76, 86, 137, 66, 66, 66, 66, 66, 66, 66, 66, 304, 66, 76, 76, 70, 66, 66, 66, 90, 66, 66, 66, 54, 54, 54, 54, 78, 54]",10357,54,2882,164.3968253968254,63,"[74, 74, 66, 76, 76, 86, 126, 76, 106, 766, 76, 233, 233, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 909, 66, 66, 78, 78, 76, 76, 86, 140, 76, 76, 86, 137, 66, 66, 66, 66, 66, 66, 66, 66, 304, 66, 76, 76, 70, 66, 66, 66, 90, 66, 66, 66, 54, 54, 54, 54, 78, 54]",10357,54,2882,164.3968253968254,63,4,3,0,6.349206349206349,1.7482e-05,0.139413364,0.0765539164,0,0,[],0,0,0,0,63,"[74, 74, 66, 76, 76, 86, 126, 76, 106, 766, 76, 233, 233, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 909, 66, 66, 78, 78, 76, 76, 86, 140, 76, 76, 86, 137, 66, 66, 66, 66, 66, 66, 66, 66, 304, 66, 76, 76, 70, 66, 66, 66, 90, 66, 66, 66, 54, 54, 54, 54, 78, 54]",10357,54,2882,164.3968253968254,63,0,0.0,0,{},{},0,4,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,5f6f541a-a611-4276-8566-d7c2e330f279,2025-05-05 23:46:13,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,9488bcad-6d85-41fd-b3b9-b4237bbbe5a0,2025-05-06 00:34:07,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,1383fa12-fabc-4ddb-a728-3848a708cee7,2025-05-06 01:29:31,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,82fd1285-6422-40fb-a684-13c375c76326,2025-05-06 02:18:56,"{'eth': 40, 'ip': 40, 'tcp': 40, 'tls': 20, 'DATA': 4}",40,"[74, 74, 74, 66, 76, 76, 86, 76, 86, 736, 76, 343, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 240, 77, 66, 66, 304, 66, 76, 76, 70, 66, 66, 90, 54]",7849,54,2882,196.225,40,"[74, 74, 74, 66, 76, 76, 86, 76, 86, 736, 76, 343, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 240, 77, 66, 66, 304, 66, 76, 76, 70, 66, 66, 90, 54]",7849,54,2882,196.225,40,1,0,0,2.5,2.5866e-05,1.057508286,0.1340966936470588,0,0,[],0,0,0,0,40,"[74, 74, 74, 66, 76, 76, 86, 76, 86, 736, 76, 343, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 240, 77, 66, 66, 304, 66, 76, 76, 70, 66, 66, 90, 54]",7849,54,2882,196.225,40,0,0.0,0,{},{},0,4,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,20d24df5-a266-4846-94cd-900d528843d7,2025-05-06 03:06:02,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,257eb801-c7c7-4260-9e84-85c108121a04,2025-05-06 03:55:07,"{'eth': 48, 'ip': 48, 'tcp': 48, 'tls': 22, 'DATA': 4}",48,"[74, 74, 66, 76, 76, 86, 126, 116, 126, 126, 796, 76, 83, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 86, 96, 96, 106, 131, 66, 66, 66, 304, 66, 76, 76, 70, 66, 90, 54, 66, 54]",8357,54,2882,174.10416666666666,48,"[74, 74, 66, 76, 76, 86, 126, 116, 126, 126, 796, 76, 83, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 86, 96, 96, 106, 131, 66, 66, 66, 304, 66, 76, 76, 70, 66, 90, 54, 66, 54]",8357,54,2882,174.10416666666666,48,0,0,0,0.0,2.5858e-05,0.151077471,0.02858780295,0,0,[],0,0,0,0,48,"[74, 74, 66, 76, 76, 86, 126, 116, 126, 126, 796, 76, 83, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 86, 96, 96, 106, 131, 66, 66, 66, 304, 66, 76, 76, 70, 66, 90, 54, 66, 54]",8357,54,2882,174.10416666666666,48,0,0.0,0,{},{},0,4,0,0,0,0,20,True,False
https://unblockfreeproxy.com/,ac008c57-e621-4e9e-a8c1-07629f46ecac,2025-05-06 04:40:58,"{'eth': 40, 'ip': 40, 'tcp': 40, 'tls': 19, 'DATA': 4}",40,"[74, 74, 66, 76, 76, 86, 276, 76, 186, 713, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 90, 76, 76, 86, 187, 66, 66, 66, 304, 66, 76, 76, 70, 66, 90, 54]",7841,54,2882,196.025,40,"[74, 74, 66, 76, 76, 86, 276, 76, 186, 713, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 90, 76, 76, 86, 187, 66, 66, 66, 304, 66, 76, 76, 70, 66, 90, 54]",7841,54,2882,196.025,40,0,0,0,0.0,3.4802e-05,0.151493264,0.03558530127777778,0,0,[],0,0,0,0,40,"[74, 74, 66, 76, 76, 86, 276, 76, 186, 713, 66, 66, 66, 66, 66, 66, 66, 2882, 909, 66, 66, 76, 76, 86, 90, 76, 76, 86, 187, 66, 66, 66, 304, 66, 76, 76, 70, 66, 90, 54]",7841,54,2882,196.025,40,0,0.0,0,{},{},0,4,0,0,0,0,20,True,False
