website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size
https://www.dotdash.com/,4218d8b5-72ac-4acb-a089-48b4ac4dc73a,2025-05-06 05:16:22,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.dotdash.com/,cd20a0c6-30e6-4378-a475-1403b9bd576d,2025-05-06 06:01:13,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.dotdash.com/,c8dac44e-5e96-446a-8585-8bfea6433423,2025-05-06 06:49:12,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.dotdash.com/,ebcce1de-a21a-41ab-beb3-44bbba244790,2025-05-06 07:42:15,"{'eth': 162, 'ip': 162, 'tcp': 162, 'tls': 59, 'DATA': 13}",162,"[74, 74, 66, 76, 76, 86, 126, 76, 106, 766, 76, 233, 66, 66, 66, 66, 66, 66, 66, 66, 66, 3400, 66, 76, 76, 76, 76, 110, 76, 76, 199, 66, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 76, 67, 273, 66, 66, 66, 66, 66, 74, 74, 66, 76, 76, 86, 126, 76, 106, 196, 76, 76, 86, 66, 66, 66, 773, 66, 66, 66, 66, 66, 66, 66, 66, 3461, 66, 76, 76, 76, 76, 76, 80, 76, 76, 76, 76, 76, 195, 66, 66, 66, 66, 66, 66, 66, 66, 131, 66, 688, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 76, 76, 76, 67, 5698, 66, 5698, 66, 2882, 66, 7106, 66, 8514, 66, 8514, 66, 9922, 66, 5698, 66, 66, 66, 66, 12738, 66, 66, 6978, 66, 4418, 66, 8514, 66, 16653, 66, 66, 66, 66, 90, 66, 66, 54, 54, 54, 66, 90, 66, 66, 54, 54, 54]",151619,54,16653,935.9197530864197,162,"[74, 74, 66, 76, 76, 86, 126, 76, 106, 766, 76, 233, 66, 66, 66, 66, 66, 66, 66, 66, 66, 3400, 66, 76, 76, 76, 76, 110, 76, 76, 199, 66, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 76, 67, 273, 66, 66, 66, 66, 66, 74, 74, 66, 76, 76, 86, 126, 76, 106, 196, 76, 76, 86, 66, 66, 66, 773, 66, 66, 66, 66, 66, 66, 66, 66, 3461, 66, 76, 76, 76, 76, 76, 80, 76, 76, 76, 76, 76, 195, 66, 66, 66, 66, 66, 66, 66, 66, 131, 66, 688, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 76, 76, 76, 67, 5698, 66, 5698, 66, 2882, 66, 7106, 66, 8514, 66, 8514, 66, 9922, 66, 5698, 66, 66, 66, 66, 12738, 66, 66, 6978, 66, 4418, 66, 8514, 66, 16653, 66, 66, 66, 66, 90, 66, 66, 54, 54, 54, 66, 90, 66, 66, 54, 54, 54]",151619,54,16653,935.9197530864197,162,2,0,0,1.2345679012345678,6.487e-06,0.13277411,0.010933405,0,0,[],0,0,0,0,162,"[74, 74, 66, 76, 76, 86, 126, 76, 106, 766, 76, 233, 66, 66, 66, 66, 66, 66, 66, 66, 66, 3400, 66, 76, 76, 76, 76, 110, 76, 76, 199, 66, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 76, 67, 273, 66, 66, 66, 66, 66, 74, 74, 66, 76, 76, 86, 126, 76, 106, 196, 76, 76, 86, 66, 66, 66, 773, 66, 66, 66, 66, 66, 66, 66, 66, 3461, 66, 76, 76, 76, 76, 76, 80, 76, 76, 76, 76, 76, 195, 66, 66, 66, 66, 66, 66, 66, 66, 131, 66, 688, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 76, 76, 76, 67, 5698, 66, 5698, 66, 2882, 66, 7106, 66, 8514, 66, 8514, 66, 9922, 66, 5698, 66, 66, 66, 66, 12738, 66, 66, 6978, 66, 4418, 66, 8514, 66, 16653, 66, 66, 66, 66, 90, 66, 66, 54, 54, 54, 66, 90, 66, 66, 54, 54, 54]",151619,54,16653,935.9197530864197,162,0,0.0,0,{},{},0,13,0,0,0,0
https://www.dotdash.com/,51fc3cc1-2eb8-4acb-ad70-4a4acfef96d6,2025-05-06 08:30:14,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.dotdash.com/,bec6bff1-5a37-4cd2-b1e7-2d64f4338017,2025-05-06 09:17:16,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.dotdash.com/,195f7040-ce1f-4903-88ef-dbeeed0e330c,2025-05-06 10:02:33,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.dotdash.com/,a89b6daa-0cdf-4d1d-9fea-72321f09cd15,2025-05-06 10:49:11,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.dotdash.com/,6a46ad45-6cb5-41c9-b537-a3ae9898b5a8,2025-05-06 11:36:17,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://www.dotdash.com/,323a4d1d-b45e-4d66-9e85-f689122a4cff,2025-05-06 12:22:22,"{'eth': 145, 'ip': 145, 'tcp': 145, 'tls': 58, 'DATA': 15}",145,"[74, 74, 66, 76, 76, 86, 136, 116, 136, 806, 76, 113, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 584, 66, 66, 76, 76, 86, 90, 76, 86, 209, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 77, 273, 66, 66, 66, 66, 74, 74, 66, 76, 76, 76, 296, 76, 196, 693, 66, 66, 66, 66, 66, 66, 66, 3461, 66, 76, 76, 76, 136, 76, 76, 189, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 76, 67, 688, 5698, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 2882, 66, 66, 66, 66, 66, 8514, 66, 4290, 66, 8514, 66, 4290, 66, 5698, 66, 11330, 66, 2882, 66, 1474, 11586, 66, 5442, 66, 4290, 66, 9922, 66, 11021, 66, 66, 66, 66, 90, 54, 66, 54, 66, 90, 66, 54, 54]",150521,54,11586,1038.0758620689655,145,"[74, 74, 66, 76, 76, 86, 136, 116, 136, 806, 76, 113, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 584, 66, 66, 76, 76, 86, 90, 76, 86, 209, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 77, 273, 66, 66, 66, 66, 74, 74, 66, 76, 76, 76, 296, 76, 196, 693, 66, 66, 66, 66, 66, 66, 66, 3461, 66, 76, 76, 76, 136, 76, 76, 189, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 76, 67, 688, 5698, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 2882, 66, 66, 66, 66, 66, 8514, 66, 4290, 66, 8514, 66, 4290, 66, 5698, 66, 11330, 66, 2882, 66, 1474, 11586, 66, 5442, 66, 4290, 66, 9922, 66, 11021, 66, 66, 66, 66, 90, 54, 66, 54, 66, 90, 66, 54, 54]",150521,54,11586,1038.0758620689655,145,0,0,0,0.0,8.721e-06,0.150402362,0.010540089191176471,0,0,[],0,0,0,0,145,"[74, 74, 66, 76, 76, 86, 136, 116, 136, 806, 76, 113, 66, 66, 66, 66, 66, 66, 66, 66, 66, 2882, 584, 66, 66, 76, 76, 86, 90, 76, 86, 209, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 77, 273, 66, 66, 66, 66, 74, 74, 66, 76, 76, 76, 296, 76, 196, 693, 66, 66, 66, 66, 66, 66, 66, 3461, 66, 76, 76, 76, 136, 76, 76, 189, 66, 66, 66, 66, 66, 66, 66, 131, 66, 76, 76, 76, 67, 688, 5698, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 5698, 66, 2882, 66, 66, 66, 66, 66, 8514, 66, 4290, 66, 8514, 66, 4290, 66, 5698, 66, 11330, 66, 2882, 66, 1474, 11586, 66, 5442, 66, 4290, 66, 9922, 66, 11021, 66, 66, 66, 66, 90, 54, 66, 54, 66, 90, 66, 54, 54]",150521,54,11586,1038.0758620689655,145,0,0.0,0,{},{},0,15,0,0,0,0
