website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,d394b528-2eaa-4484-afc2-1f1cb8c1dd8d,2025-04-08 15:50:59,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,f7257a7d-39d2-455c-94c9-cbf1b036053a,2025-04-08 15:51:19,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,352a76c3-c0a5-4efe-9f91-11c7696f4734,2025-04-08 15:51:40,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,e8ed7721-e71e-4373-ba0d-9474a0da70f2,2025-04-08 15:52:00,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,a98efb5b-e0d7-4ad6-9573-cc373fac306e,2025-04-08 15:52:20,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,061c3f3c-e291-4f71-aec7-af558c5cae3c,2025-04-08 15:52:42,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,4e01c95c-885a-497e-a32d-650c6f5d4236,2025-04-08 15:53:02,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,76f63416-fe74-490b-8eeb-ffd096b3fb71,2025-04-08 15:53:22,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,9f63f16a-074c-4931-8801-1e469210abe5,2025-04-08 15:53:43,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://www.amnesty.org/en/countries/asia-and-the-pacific/mongolia/report-mongolia/,7817c8a5-eb92-41bd-a48b-da20a2eaee10,2025-04-08 15:54:03,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
