website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy
https://twitter.com/PusatRakyatLB/,104e4b7a-5cd0-4ba8-9f02-7bc2a095c2f0,2025-04-09 12:07:55,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,2f1a186d-1382-4431-9412-5ac5e245c1f5,2025-04-09 12:08:20,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,6b1aae06-37db-4ad7-b6f5-351a77664317,2025-04-09 12:08:43,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,94aee34c-1bab-4fb7-944d-c76090845cb1,2025-04-09 12:09:05,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,975a00f2-5fb4-4bd0-b82a-1b52d0e121fd,2025-04-09 12:09:31,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,987d05c3-16f6-49a9-857c-b29ffa49c929,2025-04-09 12:10:08,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,537dd312-bf39-40c2-a05c-ad20929669c5,2025-04-09 12:10:32,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,0df3af7a-98a6-480c-968b-cc5f06206cc8,2025-04-09 12:10:54,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,21ab6d4c-9c9b-41d4-b307-43ed915a6e4d,2025-04-09 12:11:21,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
https://twitter.com/PusatRakyatLB/,6d2c171a-3c20-4bf7-82ea-4ad140f8b8ad,2025-04-09 12:11:45,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,False
