website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size
http://www.chantelle.com/,4d6d82f3-a75a-4f69-8a73-11ef4fba5061,2025-05-01 01:20:20,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.chantelle.com/,2112216b-49ad-4530-bbdf-b35dbe8d9d9c,2025-05-01 01:51:59,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.chantelle.com/,52b3f397-1716-4242-af85-00bd4d5a3294,2025-05-01 02:23:36,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.chantelle.com/,4fad889d-41b7-47e5-aa2d-f10d952d491d,2025-05-01 02:55:18,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.chantelle.com/,6e03fc15-3681-464d-8222-04581c0dfd05,2025-05-01 03:26:29,"{'eth': 20, 'ip': 20, 'tcp': 20, 'DATA': 1, 'http': 2, 'data-text-lines': 1}",20,"[74, 74, 66, 76, 76, 76, 76, 86, 142, 66, 66, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1877,66,471,93.85,20,"[74, 74, 66, 76, 76, 76, 76, 86, 142, 66, 66, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1877,66,471,93.85,20,0,0,0,0.0,2.9887e-05,0.107624354,0.07718433745454546,0,0,[],0,0,0,0,20,"[74, 74, 66, 76, 76, 76, 76, 86, 142, 66, 66, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1877,66,471,93.85,20,0,0.0,0,{},{},0,1,0,0,0,0
http://www.chantelle.com/,bba05627-6aca-4a8d-b3dc-0466d3033d15,2025-05-01 03:58:08,"{'eth': 18, 'ip': 18, 'tcp': 18, 'DATA': 1, 'http': 2, 'data-text-lines': 1}",18,"[74, 74, 66, 76, 76, 76, 86, 152, 66, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1745,66,471,96.94444444444444,18,"[74, 74, 66, 76, 76, 76, 86, 152, 66, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1745,66,471,96.94444444444444,18,0,0,0,0.0,3.4747e-05,0.107168653,0.0741860501,0,0,[],0,0,0,0,18,"[74, 74, 66, 76, 76, 76, 86, 152, 66, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1745,66,471,96.94444444444444,18,0,0.0,0,{},{},0,1,0,0,0,0
http://www.chantelle.com/,27b2799b-8ebe-4bd5-b80d-c36661eb4d11,2025-05-01 04:29:48,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.chantelle.com/,ce34c674-d23c-4678-9f18-a3aeec69fff2,2025-05-01 05:01:28,"{'eth': 16, 'ip': 16, 'tcp': 16, 'DATA': 1, 'http': 2, 'data-text-lines': 1}",16,"[74, 74, 66, 76, 76, 86, 162, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1613,66,471,100.8125,16,"[74, 74, 66, 76, 76, 86, 162, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1613,66,471,100.8125,16,0,0,0,0.0,3.4471e-05,0.10644813,0.06931215755555556,0,0,[],0,0,0,0,16,"[74, 74, 66, 76, 76, 86, 162, 66, 66, 66, 66, 471, 66, 66, 66, 66]",1613,66,471,100.8125,16,0,0.0,0,{},{},0,1,0,0,0,0
http://www.chantelle.com/,6128015e-f74a-4d79-b27a-d8182cc0d7f0,2025-05-01 05:33:12,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.chantelle.com/,98da139f-6218-44f9-939c-c17b39223817,2025-05-01 06:04:54,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
