website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_dpyproxy
http://zone.mn/,ca1a7f4f-137b-4621-9379-2f9b8371847d,2025-04-07 16:24:23,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,0.0001,0.246205,0.13241157142857143,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,e787db1e-0767-4ae4-8ddf-0d947fa6273f,2025-04-07 16:25:34,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,7.4e-05,0.218385,0.12398271428571428,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,6b9f4137-6af8-44f3-8944-9904cc282c07,2025-04-07 16:26:37,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,0.000133,0.270491,0.13588285714285714,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,96f1da91-88e1-4417-9bd3-4e3c92709597,2025-04-07 16:27:26,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,0.000135,0.223209,0.1269982857142857,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,4a7e01a1-6971-4623-88ec-82f795482c10,2025-04-07 16:28:32,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,7.4e-05,0.282932,0.137597,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,750f3b2b-3a7b-488e-bff0-35389c6986a1,2025-04-07 16:29:30,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,0.000102,0.227416,0.1288257142857143,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,cdbfec78-39ac-488e-ba3b-ce9dd105f32b,2025-04-07 16:30:21,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,0.000116,0.237714,0.13234228571428572,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,edea2509-08de-401c-92aa-98c1cbb3498d,2025-04-07 16:31:20,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,0.000121,0.233761,0.1285622857142857,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,cef840b7-bc6f-45a8-8592-5a3d7b0de3e9,2025-04-07 16:32:23,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,0.000101,0.227289,0.12655985714285714,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
http://zone.mn/,4c149edb-3a3a-4f0e-8f14-55b914995652,2025-04-07 16:33:17,"{'eth': 12, 'ip': 12, 'tcp': 12, 'http': 3, 'data-text-lines': 1}",12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0,0,0.0,0.000114,0.246539,0.13459885714285716,0,0,[],0,0,0,0,12,"[78, 74, 66, 136, 66, 464, 66, 78, 74, 66, 141, 66]",1375,66,464,114.58333333333333,12,0,0.0,0,{},{},0,0,0,0,0,0,False
