DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
1.9e-05,0.000321,0.392528,0.586615,0.392579,0.587013,0.0,275.0,0.0,429.0,1.0
1.8e-05,0.000319,0.379539,0.567419,0.37959,0.567543,0.0,285.0,0.0,429.0,1.0
1.8e-05,0.000319,0.390932,0.584321,0.390984,0.584506,0.0,277.0,0.0,429.0,1.0
2.3e-05,0.000307,0.389899,1.152825,0.389951,1.344044,0.0,37493.0,0.0,200.0,1.0
1.7e-05,0.000314,0.380634,1.085974,0.380684,1.271536,0.0,39631.0,0.0,200.0,1.0
1.7e-05,0.000332,0.381127,1.067323,0.381179,1.253372,0.0,40205.0,0.0,200.0,1.0
1.7e-05,0.000319,0.389629,0.582713,0.38968,0.582823,0.0,277.0,0.0,429.0,1.0
2e-05,0.000323,0.393503,0.587937,0.393554,0.588051,0.0,275.0,0.0,429.0,1.0
1.8e-05,0.000317,0.383297,0.572819,0.383423,0.572936,0.0,282.0,0.0,429.0,1.0
1.7e-05,0.000309,0.390728,1.164288,0.39078,1.355351,0.0,37180.0,0.0,200.0,1.0
2e-05,0.000322,0.390651,0.583573,0.390701,0.583753,0.0,277.0,0.0,429.0,1.0
2.1e-05,0.000319,0.390972,0.584084,0.391109,0.584263,0.0,277.0,0.0,429.0,1.0
1.7e-05,0.000314,0.390459,0.58305,0.390524,0.583157,0.0,277.0,0.0,429.0,1.0
1.9e-05,0.000329,0.389372,0.582276,0.389422,0.582538,0.0,278.0,0.0,429.0,1.0
2.1e-05,0.000311,0.380825,0.568701,0.380875,0.568811,0.0,284.0,0.0,429.0,1.0
2e-05,0.000312,0.393655,0.587304,0.393707,0.587411,0.0,275.0,0.0,429.0,1.0
1.9e-05,0.000343,0.390145,1.149478,0.390197,1.339072,0.0,37632.0,0.0,200.0,1.0
2.1e-05,0.000325,0.382302,1.176959,0.382354,1.363302,0.0,36963.0,0.0,200.0,1.0
2.9e-05,0.000367,0.379833,1.11162,0.379883,1.296863,0.0,38857.0,0.0,200.0,1.0
2.4e-05,0.000322,0.379599,0.567397,0.37965,0.567581,0.0,285.0,0.0,429.0,1.0
