DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.1e-05,0.000329,0.393006,0.971488,0.393058,1.16237,0.0,43353.0,0.0,200.0,1.0
2.4e-05,0.000346,0.391588,0.975404,0.391641,1.166353,0.0,43205.0,0.0,200.0,1.0
1.6e-05,0.000341,0.381938,0.963866,0.382067,1.151436,0.0,43765.0,0.0,200.0,1.0
2.3e-05,0.000327,0.389661,0.582763,0.389793,0.582872,0.0,277.0,0.0,429.0,1.0
1.8e-05,0.000335,0.3824,0.571037,0.382451,0.571147,0.0,283.0,0.0,429.0,1.0
2.1e-05,0.000333,0.392505,0.586583,0.392557,0.586691,0.0,276.0,0.0,429.0,1.0
1.8e-05,0.000321,0.390846,0.58334,0.390897,0.58346,0.0,277.0,0.0,429.0,1.0
2.1e-05,0.000325,0.394114,0.588681,0.394166,0.588858,0.0,275.0,0.0,429.0,1.0
2.6e-05,0.000321,0.381597,0.569779,0.381649,0.56989,0.0,284.0,0.0,429.0,1.0
1.9e-05,0.00033,0.392724,0.971598,0.392775,1.163117,0.0,43325.0,0.0,200.0,1.0
2.1e-05,0.000323,0.391874,0.974403,0.391925,1.165906,0.0,43222.0,0.0,200.0,1.0
2.4e-05,0.000319,0.579383,0.772737,0.579432,0.772932,0.0,209.0,0.0,429.0,1.0
2.1e-05,0.000325,0.39009,0.582811,0.390142,0.582914,0.0,277.0,0.0,429.0,1.0
1.8e-05,0.000317,0.389975,0.582294,0.390026,0.58249,0.0,278.0,0.0,429.0,1.0
2.2e-05,0.000346,0.381501,0.570215,0.381553,0.570425,0.0,283.0,0.0,429.0,1.0
2e-05,0.000309,0.431759,0.624114,0.431809,0.624233,0.0,259.0,0.0,429.0,1.0
2.2e-05,0.00033,0.391723,0.978619,0.391771,1.169394,0.0,43093.0,0.0,200.0,1.0
2.3e-05,0.000336,0.390767,0.583981,0.390819,0.584169,0.0,277.0,0.0,429.0,1.0
2.1e-05,0.000327,0.382117,0.570554,0.38217,0.570653,0.0,283.0,0.0,429.0,1.0
2.2e-05,0.000321,0.392974,0.582812,0.393054,0.582989,0.0,277.0,0.0,429.0,1.0
1.7e-05,0.000308,0.391042,0.584045,0.391092,0.584155,0.0,277.0,0.0,429.0,1.0
1.7e-05,0.000315,0.390391,1.001826,0.39052,1.192374,0.0,42262.0,0.0,200.0,1.0
2.5e-05,0.000313,0.389806,0.982829,0.389935,1.173676,0.0,42936.0,0.0,200.0,1.0
1.7e-05,0.000315,0.380512,0.568468,0.380564,0.568581,0.0,284.0,0.0,429.0,1.0
1.7e-05,0.000313,0.381018,0.56989,0.38107,0.569994,0.0,284.0,0.0,429.0,1.0
2.1e-05,0.00031,0.581524,1.162129,0.581669,1.352996,0.0,37245.0,0.0,200.0,1.0
2.2e-05,0.000548,0.38201,0.5707,0.382062,0.57082,0.0,283.0,0.0,429.0,1.0
2.1e-05,0.000317,0.379821,0.566986,0.379877,0.567115,0.0,285.0,0.0,429.0,1.0
2.3e-05,0.000308,0.431664,0.62548,0.431715,0.62561,0.0,258.0,0.0,429.0,1.0
2.3e-05,0.000322,0.38173,0.569862,0.38178,0.569974,0.0,284.0,0.0,429.0,1.0
2.1e-05,0.000321,0.382641,0.571536,0.382693,0.571639,0.0,283.0,0.0,429.0,1.0
1.7e-05,0.000315,0.380436,0.568674,0.380486,0.568785,0.0,284.0,0.0,429.0,1.0
1.7e-05,0.000337,0.38345,0.976582,0.383502,1.163118,0.0,43325.0,0.0,200.0,1.0
2.5e-05,0.000387,0.381485,0.570902,0.381536,0.571011,0.0,283.0,0.0,429.0,1.0
1.9e-05,0.000323,0.381894,0.570565,0.381946,0.570696,0.0,283.0,0.0,429.0,1.0
1.8e-05,0.000318,0.388728,0.584387,0.388792,0.584495,0.0,277.0,0.0,429.0,1.0
2e-05,0.00032,0.389734,0.583401,0.389785,0.583687,0.0,277.0,0.0,429.0,1.0
1.7e-05,0.000359,0.391749,0.974122,0.3918,2.146243,0.0,23479.0,0.0,200.0,1.0
2.2e-05,0.000327,0.389102,0.952616,0.389152,1.142323,0.0,44114.0,0.0,200.0,1.0
2.8e-05,0.000329,0.389692,0.981617,0.389828,1.171857,0.0,43002.0,0.0,200.0,1.0
2.2e-05,0.000322,0.382424,0.571021,0.382483,0.571136,0.0,283.0,0.0,429.0,1.0
2.1e-05,0.000391,0.388465,0.580458,0.388606,0.580563,0.0,279.0,0.0,429.0,1.0
2.4e-05,0.003187,0.384543,0.573157,0.384698,0.57344,0.0,282.0,0.0,429.0,1.0
1.7e-05,0.00034,0.383213,1.009709,0.383376,1.196095,0.0,42131.0,0.0,200.0,1.0
2.4e-05,0.00034,0.381153,0.983499,0.381203,1.169071,0.0,43105.0,0.0,200.0,1.0
2.1e-05,0.000309,0.389539,1.023976,0.389587,1.214195,0.0,41503.0,0.0,200.0,1.0
1.7e-05,0.000327,0.582042,0.775658,0.582091,0.776836,0.0,208.0,0.0,429.0,1.0
3.1e-05,0.003264,0.383617,0.571498,0.383667,0.571601,0.0,283.0,0.0,429.0,1.0
2.1e-05,0.00032,0.39029,0.931819,0.390417,1.122008,0.0,44913.0,0.0,200.0,1.0
