DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
6.5e-05,0.000704,0.807875,1.528397,0.807943,1.725722,0.0,29201.0,0.0,200.0,1.0
1.8e-05,0.000356,0.40331,1.136772,0.403364,1.333509,0.0,37789.0,0.0,200.0,1.0
2.3e-05,0.00032,0.413358,1.367537,0.413417,1.569645,0.0,32104.0,0.0,200.0,1.0
1.7e-05,0.000321,0.403097,0.602474,0.403154,0.602582,0.0,268.0,0.0,429.0,1.0
1.8e-05,0.000321,0.405356,0.605561,0.405411,0.605669,0.0,267.0,0.0,429.0,1.0
2e-05,0.000339,0.402995,1.171127,0.403124,1.367969,0.0,36837.0,0.0,200.0,1.0
1.7e-05,0.000316,0.413794,1.156322,0.413844,1.358285,0.0,37100.0,0.0,200.0,1.0
2.1e-05,0.000322,0.401443,1.127494,0.40158,1.323451,0.0,38076.0,0.0,200.0,1.0
2.1e-05,0.000332,0.415787,1.155965,0.41584,1.358401,0.0,37097.0,0.0,200.0,1.0
1.7e-05,0.000318,0.614149,0.818942,0.614198,0.819057,0.0,197.0,0.0,429.0,1.0
1.8e-05,0.00032,0.413341,0.618043,0.413392,0.618151,0.0,262.0,0.0,429.0,1.0
2.2e-05,0.0003,0.404769,0.604566,0.404819,0.604855,0.0,267.0,0.0,429.0,1.0
1.6e-05,0.000313,0.410792,1.179389,0.410875,1.38003,0.0,36515.0,0.0,200.0,1.0
2.1e-05,0.000316,0.412284,1.256088,0.412335,1.457503,0.0,34574.0,0.0,200.0,1.0
1.8e-05,0.000331,0.411143,1.191613,0.411191,1.39252,0.0,36188.0,0.0,200.0,1.0
2e-05,0.000323,0.400991,1.131779,0.401041,1.327604,0.0,37957.0,0.0,200.0,1.0
2.2e-05,0.000311,0.411104,1.222636,0.41116,1.423493,0.0,35400.0,0.0,200.0,1.0
2.2e-05,0.000343,0.402621,1.128736,0.402677,1.325212,0.0,38026.0,0.0,200.0,1.0
2e-05,0.000335,0.411404,1.150979,0.411454,1.352182,0.0,37267.0,0.0,200.0,1.0
2.2e-05,0.000344,0.41207,0.616822,0.412197,0.617019,0.0,262.0,0.0,429.0,1.0
2.7e-05,0.000373,0.413546,0.617456,0.413597,0.617565,0.0,262.0,0.0,429.0,1.0
1.8e-05,0.000328,0.415176,1.17324,0.415226,1.375181,0.0,36644.0,0.0,200.0,1.0
2.2e-05,0.000332,0.390551,1.169594,0.390679,1.360104,0.0,37050.0,0.0,200.0,1.0
1.8e-05,0.000347,0.41327,1.163687,0.413322,1.365549,0.0,36903.0,0.0,200.0,1.0
2.1e-05,0.000373,0.402392,1.118215,0.402444,1.314591,0.0,38333.0,0.0,200.0,1.0
2.1e-05,0.000322,0.381765,1.091512,0.381816,1.278015,0.0,39430.0,0.0,200.0,1.0
1.8e-05,0.000319,0.414644,1.145393,0.414794,1.348005,0.0,37383.0,0.0,200.0,1.0
2e-05,0.00033,0.402042,0.600445,0.402093,0.600554,0.0,269.0,0.0,429.0,1.0
2.4e-05,0.000326,0.415991,0.621497,0.416042,0.621606,0.0,260.0,0.0,429.0,1.0
