DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
1.8e-05,0.000319,0.382017,0.991745,0.382152,1.177265,0.0,42805.0,0.0,200.0,1.0
2.1e-05,0.000324,0.393291,0.586356,0.393341,0.586461,0.0,276.0,0.0,429.0,1.0
2e-05,0.000324,0.391255,0.584163,0.391308,0.584273,0.0,277.0,0.0,429.0,1.0
1.9e-05,0.000343,0.382782,0.57116,0.382838,0.571272,0.0,283.0,0.0,429.0,1.0
2.1e-05,0.000322,0.382434,0.570187,0.382484,0.5703,0.0,284.0,0.0,429.0,1.0
1.8e-05,0.00032,0.382413,0.571072,0.382465,0.571192,0.0,283.0,0.0,429.0,1.0
2.3e-05,0.000318,0.390019,1.030046,0.390069,1.219731,0.0,41314.0,0.0,200.0,1.0
2.2e-05,0.000334,0.383073,0.981368,0.383199,1.167473,0.0,43164.0,0.0,200.0,1.0
2e-05,0.000319,0.382136,0.951452,0.382187,1.137014,0.0,44320.0,0.0,200.0,1.0
2.2e-05,0.000312,0.38628,0.944216,0.386331,1.131904,0.0,44520.0,0.0,200.0,1.0
2.1e-05,0.00032,0.383599,0.966395,0.383651,1.152671,0.0,43718.0,0.0,200.0,1.0
1.7e-05,0.000321,0.391426,1.043008,0.391477,1.232931,0.0,40872.0,0.0,200.0,1.0
1.8e-05,0.000315,0.382767,0.980183,0.382817,1.165861,0.0,43223.0,0.0,200.0,1.0
2.1e-05,0.000327,1.38495,1.572737,1.385001,1.573021,0.0,102.0,0.0,429.0,1.0
1.9e-05,0.00032,0.383481,0.989545,0.383532,1.175756,0.0,42860.0,0.0,200.0,1.0
1.7e-05,0.000331,0.398841,0.593221,0.399007,0.593373,0.0,273.0,0.0,429.0,1.0
1.6e-05,0.000336,0.396586,0.590726,0.396665,0.590837,0.0,274.0,0.0,429.0,1.0
1.9e-05,0.000329,0.396792,0.590272,0.396845,0.590398,0.0,274.0,0.0,429.0,1.0
2e-05,0.000317,0.391363,0.585508,0.391415,0.585635,0.0,276.0,0.0,429.0,1.0
1.8e-05,0.000328,0.392937,1.230616,0.392989,1.420533,0.0,35474.0,0.0,200.0,1.0
2.2e-05,0.003634,0.401416,0.595506,0.401479,0.595654,0.0,271.0,0.0,429.0,1.0
3e-05,0.000358,0.391659,0.583909,0.391709,0.584114,0.0,277.0,0.0,429.0,1.0
2.4e-05,0.000327,0.38389,0.57168,0.384021,0.571847,0.0,283.0,0.0,429.0,1.0
1.8e-05,0.000324,0.3811,0.567442,0.381152,0.56757,0.0,285.0,0.0,429.0,1.0
2.3e-05,0.000327,0.38546,7.79693,0.385595,7.984464,0.0,6311.0,0.0,200.0,1.0
2.2e-05,0.000329,0.385192,0.953945,0.385245,1.140577,0.0,44182.0,0.0,200.0,1.0
2.8e-05,0.00034,0.394984,1.038383,0.395113,1.229485,0.0,40987.0,0.0,200.0,1.0
1.7e-05,0.000323,0.393111,0.586202,0.393164,0.586427,0.0,276.0,0.0,429.0,1.0
1.9e-05,0.000325,0.392385,0.58544,0.392438,0.585566,0.0,276.0,0.0,429.0,1.0
2e-05,0.000317,0.390827,0.971911,0.390962,1.161736,0.0,43377.0,0.0,200.0,1.0
1.7e-05,0.000324,0.384545,0.573743,0.384597,0.573918,0.0,282.0,0.0,429.0,1.0
1.9e-05,0.00033,0.569281,1.184373,0.569411,1.370494,0.0,36769.0,0.0,200.0,1.0
1.8e-05,0.000318,0.383052,0.962422,0.383103,1.148334,0.0,43883.0,0.0,200.0,1.0
1.6e-05,0.000334,0.393986,0.587893,0.394038,0.588097,0.0,275.0,0.0,429.0,1.0
2.2e-05,0.000322,0.384273,0.573209,0.384323,0.573411,0.0,282.0,0.0,429.0,1.0
2.1e-05,0.000331,0.39272,0.586546,0.392772,0.586658,0.0,276.0,0.0,429.0,1.0
2.7e-05,0.000326,0.393106,0.997786,0.393158,1.188183,0.0,42411.0,0.0,200.0,1.0
1.8e-05,0.000335,0.383806,0.937149,0.383858,1.123358,0.0,44859.0,0.0,200.0,1.0
2.1e-05,0.000326,0.394802,0.98738,0.394855,1.177838,0.0,42784.0,0.0,200.0,1.0
2.1e-05,0.000335,0.380089,0.973266,0.38014,1.158052,0.0,43515.0,0.0,200.0,1.0
1.8e-05,0.000319,0.395691,0.590309,0.395891,0.590426,0.0,274.0,0.0,429.0,1.0
2.1e-05,0.000341,0.391459,0.964755,0.391509,1.154564,0.0,43646.0,0.0,200.0,1.0
2e-05,0.00037,0.38678,0.576241,0.38683,0.576438,0.0,281.0,0.0,429.0,1.0
2.6e-05,0.000352,0.384447,0.966531,0.384498,1.154012,0.0,43667.0,0.0,200.0,1.0
2.2e-05,0.000342,0.392195,0.585208,0.392245,0.585314,0.0,276.0,0.0,429.0,1.0
1.7e-05,0.000318,0.382642,0.570976,0.382692,0.571157,0.0,283.0,0.0,429.0,1.0
1.8e-05,0.000331,0.385168,0.576828,0.385223,0.576963,0.0,280.0,0.0,429.0,1.0
2.2e-05,0.000329,0.391941,0.961041,0.391992,1.151346,0.0,43768.0,0.0,200.0,1.0
3.9e-05,0.000338,0.386223,0.5758,0.386276,0.576013,0.0,281.0,0.0,429.0,1.0
2.3e-05,0.000318,0.571323,0.760621,0.571374,0.760736,0.0,212.0,0.0,429.0,1.0
2.2e-05,0.000327,0.386214,0.971776,0.386267,1.160222,0.0,43433.0,0.0,200.0,1.0
2.1e-05,0.000327,0.394474,0.587606,0.394526,0.587715,0.0,275.0,0.0,429.0,1.0
3.1e-05,0.000334,0.380651,0.960499,0.380704,1.145295,0.0,44000.0,0.0,200.0,1.0
2.1e-05,0.00032,0.382584,0.963399,0.382638,1.148934,0.0,43860.0,0.0,200.0,1.0
2.1e-05,0.000514,0.38517,0.574789,0.385221,0.574893,0.0,281.0,0.0,429.0,1.0
2.1e-05,0.00033,0.384762,0.574119,0.384816,0.574235,0.0,282.0,0.0,429.0,1.0
1.8e-05,0.000315,0.390905,0.583545,0.390955,0.583656,0.0,277.0,0.0,429.0,1.0
1.7e-05,0.000319,0.390461,0.940389,0.390512,1.130289,0.0,44584.0,0.0,200.0,1.0
1.8e-05,0.000317,0.394765,0.589252,0.394895,0.589371,0.0,274.0,0.0,429.0,1.0
2.3e-05,0.000322,0.392771,0.958549,0.392896,1.14939,0.0,43843.0,0.0,200.0,1.0
1.8e-05,0.000322,0.395759,0.590495,0.395809,0.590613,0.0,274.0,0.0,429.0,1.0
2e-05,0.00032,0.392625,0.586759,0.392675,0.586866,0.0,276.0,0.0,429.0,1.0
2.2e-05,0.000335,0.391614,0.584271,0.391666,0.584379,0.0,277.0,0.0,429.0,1.0
2.1e-05,0.000324,0.391809,0.584733,0.391868,0.584918,0.0,276.0,0.0,429.0,1.0
2e-05,0.00032,0.384802,0.574379,0.384854,0.574564,0.0,281.0,0.0,429.0,1.0
1.8e-05,0.000327,0.390739,0.989152,0.390789,1.186343,0.0,42477.0,0.0,200.0,1.0
2.2e-05,0.000323,0.384644,0.973997,0.384696,1.160284,0.0,43431.0,0.0,200.0,1.0
2.1e-05,0.000361,0.391628,0.58443,0.391678,0.584612,0.0,277.0,0.0,429.0,1.0
2e-05,0.000324,0.391863,0.970632,0.391914,1.159945,0.0,43444.0,0.0,200.0,1.0
