DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.1e-05,0.000307,0.404333,1.160174,0.404383,1.356536,0.0,37148.0,0.0,200.0,1.0
2e-05,0.000326,0.411543,1.221875,0.411675,1.422471,0.0,35426.0,0.0,200.0,1.0
1.7e-05,0.000315,0.612015,1.365469,0.612076,1.566668,0.0,32165.0,0.0,200.0,1.0
1.7e-05,0.000335,0.407467,0.607802,0.40752,0.607927,0.0,266.0,0.0,429.0,1.0
2.1e-05,0.000315,0.413246,0.61682,0.413297,0.616931,0.0,262.0,0.0,429.0,1.0
1.7e-05,0.000341,0.41629,0.620716,0.416345,0.620893,0.0,260.0,0.0,429.0,1.0
2.3e-05,0.000333,0.412697,0.615755,0.412748,0.615969,0.0,263.0,0.0,429.0,1.0
2.2e-05,0.00034,0.414957,0.619214,0.415008,0.619419,0.0,261.0,0.0,429.0,1.0
1.8e-05,0.000327,0.404319,0.603451,0.404371,0.603564,0.0,268.0,0.0,429.0,1.0
1.8e-05,0.000316,0.402537,1.165019,0.402589,1.360697,0.0,37034.0,0.0,200.0,1.0
2.1e-05,0.00032,0.413979,1.156921,0.41403,1.357732,0.0,37115.0,0.0,200.0,1.0
2.7e-05,0.003572,0.407144,1.130772,0.407197,1.326913,0.0,37977.0,0.0,200.0,1.0
2e-05,0.000323,0.403461,1.185923,0.403511,1.382021,0.0,36463.0,0.0,200.0,1.0
1.9e-05,0.000317,0.401913,1.156136,0.402047,1.351772,0.0,37279.0,0.0,200.0,1.0
2e-05,0.000318,0.403602,1.122113,0.403653,1.318411,0.0,38222.0,0.0,200.0,1.0
2.2e-05,0.000328,0.391161,1.154053,0.391289,1.344169,0.0,37490.0,0.0,200.0,1.0
2.2e-05,0.000322,0.596705,1.317476,0.596757,1.513127,0.0,33303.0,0.0,200.0,1.0
2.1e-05,0.00034,0.382356,1.13053,0.382407,1.315791,0.0,38298.0,0.0,200.0,1.0
2e-05,0.000334,0.404596,1.226009,0.404646,1.422951,0.0,35414.0,0.0,200.0,1.0
2.3e-05,0.00033,0.413157,1.123427,0.413289,1.321216,0.0,38141.0,0.0,200.0,1.0
1.6e-05,0.000312,0.413019,0.616189,0.41307,0.616303,0.0,262.0,0.0,429.0,1.0
2.6e-05,0.000329,0.411991,0.614977,0.412065,0.615092,0.0,263.0,0.0,429.0,1.0
2.1e-05,0.000314,0.392513,0.58532,0.392563,0.585529,0.0,276.0,0.0,429.0,1.0
1.8e-05,0.000316,0.406549,0.606129,0.406601,0.606238,0.0,267.0,0.0,429.0,1.0
1.8e-05,0.000315,0.400842,0.598424,0.400894,0.598602,0.0,270.0,0.0,429.0,1.0
1.8e-05,0.000335,0.386298,0.575883,0.38635,0.575991,0.0,281.0,0.0,429.0,1.0
1.7e-05,0.000323,0.391844,0.584831,0.391897,0.585035,0.0,276.0,0.0,429.0,1.0
2e-05,0.000319,0.402764,0.601625,0.402812,0.601722,0.0,269.0,0.0,429.0,1.0
2.1e-05,0.000321,0.403048,1.146978,0.403098,1.342981,0.0,37523.0,0.0,200.0,1.0
2.3e-05,0.000327,0.383152,1.117753,0.383204,1.303719,0.0,38653.0,0.0,200.0,1.0
2.1e-05,0.000331,0.419107,1.202723,0.419157,1.605709,0.0,31383.0,0.0,200.0,1.0
2.1e-05,0.000311,0.413484,1.177912,0.41361,1.379074,0.0,36541.0,0.0,200.0,1.0
2e-05,0.000336,0.393695,1.144518,0.393747,1.335698,0.0,37727.0,0.0,200.0,1.0
1.9e-05,0.000318,0.393721,1.091537,0.393851,1.282434,0.0,39294.0,0.0,200.0,1.0
2.1e-05,0.000317,0.415937,1.195733,0.415988,1.398044,0.0,36045.0,0.0,200.0,1.0
2.2e-05,0.000336,0.385182,1.119648,0.385309,1.306415,0.0,38573.0,0.0,200.0,1.0
2.1e-05,0.000313,0.410096,1.202078,0.410151,1.401805,0.0,35948.0,0.0,200.0,1.0
1.8e-05,0.000309,0.587611,1.364874,0.587661,1.55583,0.0,32389.0,0.0,200.0,1.0
2.1e-05,0.000316,0.38445,0.572882,0.384502,0.572991,0.0,282.0,0.0,429.0,1.0
2e-05,0.000319,0.614418,0.819151,0.614548,0.81926,0.0,197.0,0.0,429.0,1.0
2.2e-05,0.000315,0.413835,0.617662,0.413885,0.617808,0.0,262.0,0.0,429.0,1.0
1.8e-05,0.000333,0.389895,1.203812,0.390021,1.393048,0.0,36174.0,0.0,200.0,1.0
1.6e-05,0.000311,0.404639,1.163275,0.404691,1.360259,0.0,37046.0,0.0,200.0,1.0
2e-05,0.000335,0.383878,1.112446,0.384005,1.299354,0.0,38783.0,0.0,200.0,1.0
