DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.1e-05,0.000322,0.392733,0.586132,0.392863,0.58638,0.0,276.0,0.0,429.0,1.0
2.4e-05,0.00032,0.392816,1.025136,0.392866,1.215615,0.0,41454.0,0.0,200.0,1.0
1.8e-05,0.000314,0.391087,0.990894,0.391137,1.18184,0.0,42639.0,0.0,200.0,1.0
2.3e-05,0.000322,0.392524,1.031324,0.392576,1.222817,0.0,41210.0,0.0,200.0,1.0
2.3e-05,0.000334,0.395592,1.009128,0.395645,1.201193,0.0,41952.0,0.0,200.0,1.0
2.1e-05,0.000329,0.566818,0.754748,0.566869,0.754857,0.0,214.0,0.0,429.0,1.0
1.7e-05,0.00032,0.392104,0.589803,0.392154,0.59007,0.0,274.0,0.0,429.0,1.0
1.8e-05,0.000322,0.381238,0.567884,0.38129,0.567998,0.0,285.0,0.0,429.0,1.0
1.9e-05,0.000321,0.384796,0.931512,0.384847,1.118236,0.0,45064.0,0.0,200.0,1.0
1.9e-05,0.000318,0.392441,0.58511,0.392571,0.585232,0.0,276.0,0.0,429.0,1.0
1.8e-05,0.000348,0.393093,0.587584,0.393221,0.587698,0.0,275.0,0.0,429.0,1.0
1.8e-05,0.000345,0.394152,0.587902,0.394283,0.588031,0.0,275.0,0.0,429.0,1.0
2e-05,0.000323,0.393383,0.586271,0.393437,0.586384,0.0,276.0,0.0,429.0,1.0
2.1e-05,0.000324,0.391713,0.975264,0.391843,1.165846,0.0,43224.0,0.0,200.0,1.0
1.8e-05,0.000319,0.567708,0.756174,0.567839,0.756284,0.0,214.0,0.0,429.0,1.0
2e-05,0.000324,0.395295,0.980389,0.395347,1.172196,0.0,42990.0,0.0,200.0,1.0
2.3e-05,0.000339,0.580261,1.205022,0.580388,1.395522,0.0,36110.0,0.0,200.0,1.0
2e-05,0.000314,0.38323,0.571843,0.383281,0.571985,0.0,283.0,0.0,429.0,1.0
1.7e-05,0.000318,0.38636,0.576137,0.386411,0.576248,0.0,281.0,0.0,429.0,1.0
2.1e-05,0.000325,0.39519,0.589844,0.39524,0.589975,0.0,274.0,0.0,429.0,1.0
1.7e-05,0.00031,0.382554,0.918431,0.382611,1.104011,0.0,45645.0,0.0,200.0,1.0
1.7e-05,0.000314,0.384155,1.010679,0.384206,1.196619,0.0,42112.0,0.0,200.0,1.0
2e-05,0.000326,0.392828,0.968559,0.39288,1.159464,0.0,43462.0,0.0,200.0,1.0
2.3e-05,0.000332,0.390647,0.989235,0.390697,1.179751,0.0,42714.0,0.0,200.0,1.0
1.7e-05,0.000322,0.392951,1.006796,0.393089,1.579798,0.0,31898.0,0.0,200.0,1.0
2.2e-05,0.000308,0.392303,0.957829,0.392352,1.148127,0.0,43891.0,0.0,200.0,1.0
2.1e-05,0.00032,0.381342,0.941248,0.381468,1.126327,0.0,44741.0,0.0,200.0,1.0
1.8e-05,0.000315,0.393822,0.587803,0.393965,0.587956,0.0,275.0,0.0,429.0,1.0
1.7e-05,0.000318,0.390391,0.582566,0.390443,0.582682,0.0,278.0,0.0,429.0,1.0
1.9e-05,0.000337,0.382731,0.570757,0.38278,0.570873,0.0,283.0,0.0,429.0,1.0
1.8e-05,0.000336,0.388098,0.577751,0.388148,0.577873,0.0,280.0,0.0,429.0,1.0
1.8e-05,0.000341,0.383212,0.57206,0.383346,0.572178,0.0,283.0,0.0,429.0,1.0
1.7e-05,0.000322,0.395185,0.944112,0.395236,1.135413,0.0,44382.0,0.0,200.0,1.0
1.8e-05,0.000317,0.385496,0.575525,0.385547,0.575636,0.0,281.0,0.0,429.0,1.0
2.2e-05,0.000339,0.39359,0.586731,0.393649,0.586925,0.0,276.0,0.0,429.0,1.0
2.1e-05,0.000315,0.391266,0.583429,0.391323,0.583548,0.0,277.0,0.0,429.0,1.0
2.4e-05,0.000345,0.380482,0.954601,0.380569,1.139475,0.0,44224.0,0.0,200.0,1.0
1.7e-05,0.000326,0.583986,0.777905,0.584038,0.778026,0.0,208.0,0.0,429.0,1.0
2.2e-05,0.00032,0.390409,0.964813,0.390459,1.154836,0.0,43636.0,0.0,200.0,1.0
2.1e-05,0.000331,0.394269,0.989074,0.394321,1.180252,0.0,42696.0,0.0,200.0,1.0
2.2e-05,0.000325,0.383261,0.965763,0.38339,1.151398,0.0,43766.0,0.0,200.0,1.0
1.7e-05,0.000313,0.391591,0.584574,0.391719,0.5847,0.0,277.0,0.0,429.0,1.0
1.7e-05,0.000322,0.393262,0.959103,0.393317,1.150143,0.0,43814.0,0.0,200.0,1.0
