DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2e-05,0.000327,0.395074,0.589399,0.395125,0.589788,0.0,274.0,0.0,429.0,1.0
3e-05,0.000373,0.382756,0.571614,0.382807,0.571731,0.0,283.0,0.0,429.0,1.0
2e-05,0.000319,0.381232,0.56951,0.381285,0.569618,0.0,284.0,0.0,429.0,1.0
2.1e-05,0.000367,0.381362,0.574272,0.381412,0.574392,0.0,282.0,0.0,429.0,1.0
3.1e-05,0.000331,0.380393,0.929093,0.380446,1.114804,0.0,45203.0,0.0,200.0,1.0
2e-05,0.00033,0.392269,1.001953,0.392319,1.193212,0.0,42233.0,0.0,200.0,1.0
2.2e-05,0.000355,0.391882,1.000032,0.391943,1.191199,0.0,42304.0,0.0,200.0,1.0
2.4e-05,0.000344,0.381385,0.880045,0.381439,1.067497,0.0,47206.0,0.0,200.0,1.0
2.1e-05,0.000321,0.381399,0.570072,0.381452,0.57018,0.0,284.0,0.0,429.0,1.0
1.7e-05,0.000342,0.381251,0.569061,0.381308,0.569168,0.0,284.0,0.0,429.0,1.0
2.4e-05,0.000383,0.3909,0.583818,0.390952,0.584019,0.0,277.0,0.0,429.0,1.0
1.8e-05,0.000366,0.382527,0.573111,0.382579,0.573226,0.0,282.0,0.0,429.0,1.0
2.1e-05,0.000311,0.387403,0.579105,0.387453,0.579296,0.0,279.0,0.0,429.0,1.0
2e-05,0.000316,0.384447,0.573355,0.384498,0.573463,0.0,282.0,0.0,429.0,1.0
2.3e-05,0.000329,0.565439,1.093047,0.565579,1.280965,0.0,39339.0,0.0,200.0,1.0
2.1e-05,0.000326,0.380935,0.569094,0.380987,0.569212,0.0,284.0,0.0,429.0,1.0
2.2e-05,0.000322,0.381138,0.569518,0.381306,0.569659,0.0,284.0,0.0,429.0,1.0
2.5e-05,0.000348,0.383441,0.572891,0.383493,0.572997,0.0,282.0,0.0,429.0,1.0
3.2e-05,0.000329,0.382032,0.570439,0.382083,0.570627,0.0,283.0,0.0,429.0,1.0
1.8e-05,0.000383,0.390985,0.908022,0.391113,1.098617,0.0,45869.0,0.0,200.0,1.0
1.8e-05,0.000314,0.392278,0.960496,0.392328,1.15208,0.0,43740.0,0.0,200.0,1.0
1.8e-05,0.000327,0.436323,0.989142,0.436372,1.179577,0.0,42721.0,0.0,200.0,1.0
2e-05,0.000306,0.380393,0.568111,0.380521,0.568232,0.0,285.0,0.0,429.0,1.0
2.1e-05,0.000316,0.379803,0.566429,0.379855,0.566535,0.0,285.0,0.0,429.0,1.0
2.1e-05,0.000329,0.389982,1.009989,0.390033,1.200323,0.0,41982.0,0.0,200.0,1.0
2.1e-05,0.000312,0.580015,1.151732,0.580067,1.342668,0.0,37531.0,0.0,200.0,1.0
2e-05,0.000321,0.383978,0.573405,0.384029,0.57362,0.0,282.0,0.0,429.0,1.0
2.3e-05,0.00033,0.381925,0.93247,0.381976,1.118344,0.0,45060.0,0.0,200.0,1.0
1.6e-05,0.000349,0.392359,0.931696,0.392414,1.122794,0.0,44881.0,0.0,200.0,1.0
4e-05,0.000338,0.397129,0.594243,0.39718,0.594357,0.0,272.0,0.0,429.0,1.0
2e-05,0.000324,0.38098,0.569106,0.381032,0.569215,0.0,284.0,0.0,429.0,1.0
2.1e-05,0.000318,0.391209,0.584267,0.39126,0.584387,0.0,277.0,0.0,429.0,1.0
2e-05,0.000327,0.385991,0.576037,0.386042,0.576158,0.0,281.0,0.0,429.0,1.0
1.9e-05,0.000319,0.380546,0.568496,0.380674,0.568615,0.0,284.0,0.0,429.0,1.0
2e-05,0.000309,0.384851,0.973482,0.384904,1.159643,0.0,43455.0,0.0,200.0,1.0
2.1e-05,0.000317,0.393921,0.588902,0.39405,0.58901,0.0,275.0,0.0,429.0,1.0
1.7e-05,0.000313,0.382777,0.940641,0.382828,1.126975,0.0,44715.0,0.0,200.0,1.0
2e-05,0.000323,0.389424,0.582035,0.389476,0.58215,0.0,278.0,0.0,429.0,1.0
2.1e-05,0.000394,0.391386,0.584929,0.391438,0.585162,0.0,276.0,0.0,429.0,1.0
1.6e-05,0.000322,0.389049,0.961945,0.389101,1.151748,0.0,43753.0,0.0,200.0,1.0
1.7e-05,0.000315,0.566993,1.189623,0.567051,1.376043,0.0,36621.0,0.0,200.0,1.0
1.7e-05,0.000313,0.380874,0.901661,0.380926,1.087278,0.0,46347.0,0.0,200.0,1.0
