DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.2e-05,0.00032,0.383546,0.966126,0.383597,1.151818,0.0,43750.0,0.0,200.0,1.0
1.7e-05,0.00032,0.392573,0.947841,0.392624,1.138283,0.0,44271.0,0.0,200.0,1.0
2.2e-05,0.000322,0.382469,0.57013,0.382519,0.570322,0.0,284.0,0.0,429.0,1.0
1.9e-05,0.000334,0.383028,0.571026,0.383085,0.571205,0.0,283.0,0.0,429.0,1.0
1.7e-05,0.000333,0.383277,0.57368,0.383332,0.573798,0.0,282.0,0.0,429.0,1.0
1.8e-05,0.000322,0.58173,0.775002,0.581888,0.775117,0.0,209.0,0.0,429.0,1.0
2.4e-05,0.000327,0.391804,0.940453,0.392,1.130642,0.0,44570.0,0.0,200.0,1.0
2.2e-05,0.000362,0.39201,0.979708,0.392168,1.169889,0.0,43075.0,0.0,200.0,1.0
2.3e-05,0.00032,0.393519,1.019949,0.393572,1.211055,0.0,41610.0,0.0,200.0,1.0
1.8e-05,0.000339,0.387361,0.930345,0.387412,1.117184,0.0,45107.0,0.0,200.0,1.0
1.7e-05,0.00032,0.392151,0.585156,0.392205,0.585266,0.0,276.0,0.0,429.0,1.0
2.3e-05,0.000328,0.38236,0.570159,0.382417,0.57039,0.0,284.0,0.0,429.0,1.0
2.7e-05,0.00035,0.383639,0.571784,0.38369,0.571901,0.0,283.0,0.0,429.0,1.0
2.1e-05,0.000437,0.569794,1.149994,0.569847,1.336927,0.0,37693.0,0.0,200.0,1.0
2e-05,0.000329,0.393817,0.588047,0.393868,0.588166,0.0,275.0,0.0,429.0,1.0
2.4e-05,0.000329,0.396437,0.983133,0.396488,1.175624,0.0,42864.0,0.0,200.0,1.0
2.3e-05,0.000334,0.392441,0.960158,0.392567,1.343599,0.0,37505.0,0.0,200.0,1.0
1.8e-05,0.000322,0.383406,0.57206,0.383467,0.572176,0.0,283.0,0.0,429.0,1.0
2.8e-05,0.000327,0.381825,0.569465,0.381949,0.569574,0.0,284.0,0.0,429.0,1.0
1.8e-05,0.000347,0.39315,0.586465,0.393201,0.586577,0.0,276.0,0.0,429.0,1.0
2.1e-05,0.000333,0.394176,0.587646,0.394303,0.587761,0.0,275.0,0.0,429.0,1.0
2e-05,0.000319,0.383172,0.571544,0.383303,0.571671,0.0,283.0,0.0,429.0,1.0
1.8e-05,0.000334,0.383801,0.942088,0.383928,1.12831,0.0,44662.0,0.0,200.0,1.0
1.7e-05,0.000315,0.394008,0.586532,0.39406,0.58666,0.0,276.0,0.0,429.0,1.0
1.7e-05,0.000337,0.385293,0.574123,0.385348,0.574237,0.0,282.0,0.0,429.0,1.0
2e-05,0.000326,0.394656,0.589722,0.394715,0.589938,0.0,274.0,0.0,429.0,1.0
2e-05,0.000343,0.383099,0.571499,0.383149,0.571608,0.0,283.0,0.0,429.0,1.0
1.7e-05,0.000315,0.58154,1.16842,0.581603,1.359205,0.0,37075.0,0.0,200.0,1.0
2.4e-05,0.000323,0.383328,0.571772,0.383381,0.571942,0.0,283.0,0.0,429.0,1.0
1.6e-05,0.000316,0.38346,0.572411,0.383512,0.572527,0.0,282.0,0.0,429.0,1.0
1.8e-05,0.000324,0.382761,0.979122,0.382888,1.164722,0.0,43266.0,0.0,200.0,1.0
4.5e-05,0.000348,0.383196,0.571721,0.383246,0.571907,0.0,283.0,0.0,429.0,1.0
1.8e-05,0.000315,0.393522,0.58697,0.393659,0.587084,0.0,275.0,0.0,429.0,1.0
1.8e-05,0.000318,0.565043,1.124002,0.565095,1.309441,0.0,38484.0,0.0,200.0,1.0
1.8e-05,0.00033,0.577868,0.770484,0.578003,0.770598,0.0,210.0,0.0,429.0,1.0
1.8e-05,0.00031,0.391606,0.584731,0.391732,0.584848,0.0,276.0,0.0,429.0,1.0
2.3e-05,0.000321,0.386655,0.575058,0.386708,0.575167,0.0,281.0,0.0,429.0,1.0
1.8e-05,0.000316,0.390051,1.136015,0.3901,1.136428,0.0,44343.0,0.0,200.0,1.0
1.7e-05,0.000316,0.393397,0.586456,0.393456,0.586678,0.0,276.0,0.0,429.0,1.0
2.2e-05,0.000306,0.383708,0.57312,0.383768,0.573226,0.0,282.0,0.0,429.0,1.0
1.8e-05,0.000344,0.392521,0.585667,0.392572,0.585782,0.0,276.0,0.0,429.0,1.0
3e-05,0.00037,0.390678,0.583161,0.390731,0.583277,0.0,277.0,0.0,429.0,1.0
1.7e-05,0.000317,0.386387,0.575665,0.386438,0.575777,0.0,281.0,0.0,429.0,1.0
1.8e-05,0.000341,0.392137,0.585453,0.392188,0.585638,0.0,276.0,0.0,429.0,1.0
