DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.2e-05,0.000483,0.077203,0.295326,0.077287,0.338784,0.0,148746.0,0.0,200.0,1.0
2.6e-05,0.000526,0.078219,0.329301,0.078294,0.371831,0.0,135526.0,0.0,200.0,1.0
3.3e-05,0.000549,0.077575,0.284699,0.077635,0.325038,0.0,155037.0,0.0,200.0,1.0
2.3e-05,0.000497,0.077516,0.106436,0.077589,0.10657,0.0,1520.0,0.0,429.0,1.0
3.3e-05,0.000499,0.076185,0.104663,0.076258,0.104823,0.0,1545.0,0.0,429.0,1.0
2.7e-05,0.000502,0.075617,0.344307,0.075688,0.386093,0.0,130520.0,0.0,200.0,1.0
2.2e-05,0.000495,0.077197,0.31035,0.077269,0.353451,0.0,142574.0,0.0,200.0,1.0
2.6e-05,0.000536,0.078013,0.107413,0.078086,0.107549,0.0,1506.0,0.0,429.0,1.0
2.6e-05,0.00049,0.076399,0.105387,0.076477,0.105545,0.0,1534.0,0.0,429.0,1.0
2.2e-05,0.000491,0.076741,0.106487,0.076807,0.106601,0.0,1519.0,0.0,429.0,1.0
2.3e-05,0.000519,0.076499,0.325396,0.07656,0.367119,0.0,137266.0,0.0,200.0,1.0
2.1e-05,0.000536,0.091583,0.120468,0.091656,0.120583,0.0,1343.0,0.0,429.0,1.0
2.3e-05,0.000484,0.076386,0.104814,0.07645,0.104965,0.0,1543.0,0.0,429.0,1.0
2.6e-05,0.000519,0.076679,0.337905,0.076753,0.380788,0.0,132338.0,0.0,200.0,1.0
2.2e-05,0.000511,0.077683,0.106655,0.077743,0.106784,0.0,1517.0,0.0,429.0,1.0
3e-05,0.0005,0.077427,0.106462,0.077506,0.106593,0.0,1519.0,0.0,429.0,1.0
2.6e-05,0.000487,0.093133,0.341289,0.093208,0.383081,0.0,131546.0,0.0,200.0,1.0
2.6e-05,0.000486,0.076758,0.347424,0.076829,0.391281,0.0,128789.0,0.0,200.0,1.0
3.2e-05,0.000646,0.077274,0.363984,0.077332,0.404699,0.0,124519.0,0.0,200.0,1.0
2.3e-05,0.000491,0.077227,0.346854,0.077297,0.360378,0.0,139833.0,0.0,200.0,1.0
2.6e-05,0.000502,0.075937,0.105692,0.076014,0.105836,0.0,1530.0,0.0,429.0,1.0
2.1e-05,0.000491,0.076932,0.105779,0.077024,0.105911,0.0,1529.0,0.0,429.0,1.0
2.8e-05,0.000525,0.078445,0.107646,0.078526,0.107811,0.0,1502.0,0.0,429.0,1.0
2.1e-05,0.000485,0.078669,0.270985,0.078746,0.312891,0.0,161056.0,0.0,200.0,1.0
3.2e-05,0.00051,0.076372,0.105684,0.076432,0.105869,0.0,1530.0,0.0,429.0,1.0
2.6e-05,0.000502,0.075752,0.105347,0.075831,0.105492,0.0,1535.0,0.0,429.0,1.0
2.4e-05,0.000502,0.07821,0.316018,0.07827,0.35722,0.0,141069.0,0.0,200.0,1.0
2.6e-05,0.000518,0.081295,0.30895,0.081376,0.350682,0.0,143699.0,0.0,200.0,1.0
2.6e-05,0.000494,0.080743,0.305918,0.080832,0.349972,0.0,143991.0,0.0,200.0,1.0
2.9e-05,0.000555,0.075651,0.105298,0.075716,0.105426,0.0,1536.0,0.0,429.0,1.0
2.2e-05,0.000567,0.322898,0.351699,0.322969,0.351892,0.0,460.0,0.0,429.0,1.0
2.2e-05,0.000569,0.077055,0.10654,0.077138,0.106661,0.0,1518.0,0.0,429.0,1.0
2.2e-05,0.00049,0.079022,0.10883,0.079086,0.108963,0.0,1486.0,0.0,429.0,1.0
2.8e-05,0.000519,0.07615,0.352494,0.076215,0.396144,0.0,127208.0,0.0,200.0,1.0
2.1e-05,0.000518,0.095088,0.124795,0.095156,0.124942,0.0,1296.0,0.0,429.0,1.0
2.6e-05,0.000532,0.092181,0.120413,0.092251,0.120542,0.0,1343.0,0.0,429.0,1.0
2.1e-05,0.000516,0.09304,0.424937,0.09311,0.466712,0.0,107974.0,0.0,200.0,1.0
2.5e-05,0.000499,0.076375,0.365468,0.076436,0.407556,0.0,123646.0,0.0,200.0,1.0
2.4e-05,0.000507,0.078844,0.353065,0.078918,0.395614,0.0,127379.0,0.0,200.0,1.0
2.5e-05,0.000564,0.093374,0.122413,0.093462,0.122551,0.0,1321.0,0.0,429.0,1.0
2.2e-05,0.000501,0.149556,0.410542,0.149651,0.454634,0.0,110843.0,0.0,200.0,1.0
2.8e-05,0.000498,0.093893,0.123959,0.093964,0.124086,0.0,1305.0,0.0,429.0,1.0
3e-05,0.000514,0.090817,0.344245,0.090896,0.385907,0.0,130583.0,0.0,200.0,1.0
2.7e-05,0.000504,0.090927,0.119746,0.090995,0.119954,0.0,1350.0,0.0,429.0,1.0
2.5e-05,0.00067,0.079366,0.32767,0.079432,0.369671,0.0,136318.0,0.0,200.0,1.0
2.8e-05,0.000511,0.092555,0.33682,0.092623,0.380107,0.0,132575.0,0.0,200.0,1.0
2.7e-05,0.000529,0.081971,0.112023,0.082035,0.112173,0.0,1444.0,0.0,429.0,1.0
2.8e-05,0.000514,0.078704,0.361333,0.078769,0.405202,0.0,124365.0,0.0,200.0,1.0
3.2e-05,0.000513,0.09406,0.374967,0.094132,0.41896,0.0,120281.0,0.0,200.0,1.0
3e-05,0.003639,0.080774,0.109454,0.080856,0.109768,0.0,1475.0,0.0,429.0,1.0
2.9e-05,0.000495,0.077013,0.339782,0.077077,0.38206,0.0,131898.0,0.0,200.0,1.0
2.5e-05,0.000486,0.074804,0.30242,0.074878,0.345877,0.0,145696.0,0.0,200.0,1.0
2.4e-05,0.000492,0.074781,0.10402,0.07485,0.104155,0.0,1555.0,0.0,429.0,1.0
2.5e-05,0.000598,0.092827,0.12156,0.092895,0.12169,0.0,1331.0,0.0,429.0,1.0
2.7e-05,0.000509,0.094551,0.386428,0.094627,0.430131,0.0,117157.0,0.0,200.0,1.0
2.5e-05,0.000493,0.095108,0.398072,0.095182,0.439255,0.0,114723.0,0.0,200.0,1.0
2.8e-05,0.0005,0.082814,0.367981,0.082896,0.409626,0.0,123021.0,0.0,200.0,1.0
2.6e-05,0.000552,0.075717,0.371003,0.075791,0.412566,0.0,122145.0,0.0,200.0,1.0
2.2e-05,0.0005,0.076872,0.105955,0.076945,0.106083,0.0,1527.0,0.0,429.0,1.0
2.3e-05,0.00053,0.092376,0.347823,0.09244,0.391496,0.0,128719.0,0.0,200.0,1.0
2.3e-05,0.000517,0.077128,0.356484,0.077189,0.40067,0.0,125771.0,0.0,200.0,1.0
2.6e-05,0.000558,0.078315,0.107905,0.078381,0.108036,0.0,1499.0,0.0,429.0,1.0
2.5e-05,0.000498,0.095475,0.124907,0.09555,0.125044,0.0,1295.0,0.0,429.0,1.0
2.4e-05,0.000533,0.091107,0.120506,0.091187,0.120716,0.0,1341.0,0.0,429.0,1.0
