DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.9e-05,0.001182,0.075539,0.417548,0.075624,0.460758,0.0,109369.0,0.0,200.0,1.0
2.5e-05,0.000556,0.075156,0.29739,0.075233,0.340477,0.0,148007.0,0.0,200.0,1.0
2.1e-05,0.000532,0.074412,0.331862,0.074495,0.373528,0.0,134910.0,0.0,200.0,1.0
2.1e-05,0.000495,0.090975,0.121115,0.091046,0.121232,0.0,1336.0,0.0,429.0,1.0
2.7e-05,0.000495,0.090474,0.119505,0.090541,0.119631,0.0,1354.0,0.0,429.0,1.0
2.9e-05,0.000567,0.074819,0.331063,0.074883,0.372387,0.0,135324.0,0.0,200.0,1.0
3.3e-05,0.000494,0.090378,0.365037,0.090449,0.405875,0.0,124158.0,0.0,200.0,1.0
2.4e-05,0.000491,0.093768,0.123796,0.093835,0.123909,0.0,1307.0,0.0,429.0,1.0
2.2e-05,0.000501,0.075298,0.105332,0.075509,0.105456,0.0,1536.0,0.0,429.0,1.0
2.1e-05,0.000487,0.075524,0.318703,0.0756,0.361467,0.0,139412.0,0.0,200.0,1.0
3.8e-05,0.000683,0.076056,0.382562,0.07613,0.424314,0.0,118763.0,0.0,200.0,1.0
2.1e-05,0.000479,0.073773,0.325293,0.073838,0.367136,0.0,137259.0,0.0,200.0,1.0
3e-05,0.000542,0.090631,0.119772,0.090708,0.119889,0.0,1351.0,0.0,429.0,1.0
2.2e-05,0.000491,0.073203,0.101837,0.073273,0.101949,0.0,1589.0,0.0,429.0,1.0
2.1e-05,0.000481,0.089533,0.346907,0.089596,0.387906,0.0,129910.0,0.0,200.0,1.0
2.3e-05,0.000497,0.089992,0.364696,0.090072,0.40724,0.0,123742.0,0.0,200.0,1.0
3e-05,0.00056,0.090682,0.119603,0.090754,0.11972,0.0,1353.0,0.0,429.0,1.0
2.2e-05,0.000514,0.073397,0.102986,0.073471,0.103132,0.0,1570.0,0.0,429.0,1.0
2.3e-05,0.000518,0.076965,0.10634,0.07704,0.106453,0.0,1521.0,0.0,429.0,1.0
2.6e-05,0.000505,0.09073,0.119417,0.090797,0.119533,0.0,1355.0,0.0,429.0,1.0
2.6e-05,0.000485,0.073941,0.3297,0.074005,0.370953,0.0,135847.0,0.0,200.0,1.0
2.2e-05,0.00049,0.090841,0.42839,0.090915,0.482836,0.0,104368.0,0.0,200.0,1.0
2.2e-05,0.000501,0.074171,0.103658,0.07423,0.103789,0.0,1560.0,0.0,429.0,1.0
2.9e-05,0.000577,0.075308,0.387289,0.075376,0.428996,0.0,117467.0,0.0,200.0,1.0
2.9e-05,0.000523,0.090047,8.818563,0.090117,8.859857,0.0,5687.0,0.0,200.0,1.0
2.1e-05,0.000532,0.073097,0.10232,0.073164,0.102441,0.0,1581.0,0.0,429.0,1.0
2.5e-05,0.000542,0.076344,0.10616,0.076409,0.106288,0.0,1524.0,0.0,429.0,1.0
2.9e-05,0.000523,0.075014,0.104233,0.075093,0.104459,0.0,1550.0,0.0,429.0,1.0
2.2e-05,0.000483,0.075429,0.320835,0.07551,0.362037,0.0,139192.0,0.0,200.0,1.0
2.2e-05,0.000564,0.074827,0.103702,0.074897,0.103828,0.0,1560.0,0.0,429.0,1.0
2.6e-05,0.000586,0.074808,0.103699,0.074879,0.103825,0.0,1560.0,0.0,429.0,1.0
2.2e-05,0.000502,0.07609,0.105015,0.07615,0.105133,0.0,1540.0,0.0,429.0,1.0
2.7e-05,0.000495,0.073985,0.343439,0.074061,0.38565,0.0,130670.0,0.0,200.0,1.0
2.2e-05,0.000513,0.093189,0.121493,0.094022,0.121624,0.0,1331.0,0.0,429.0,1.0
2.6e-05,0.00085,0.083875,0.1143,0.083989,0.114426,0.0,1415.0,0.0,429.0,1.0
3.1e-05,0.000532,0.074526,0.107922,0.074589,0.108057,0.0,1499.0,0.0,429.0,1.0
3.7e-05,0.00061,0.07549,0.104666,0.075683,0.10478,0.0,1546.0,0.0,429.0,1.0
2.8e-05,0.000514,0.093182,0.371512,0.093255,0.415469,0.0,121291.0,0.0,200.0,1.0
2.7e-05,0.000509,0.075294,0.104759,0.075391,0.104873,0.0,1544.0,0.0,429.0,1.0
3.9e-05,0.00051,0.07541,0.105256,0.075479,0.10539,0.0,1537.0,0.0,429.0,1.0
2.7e-05,0.000539,0.091835,0.339534,0.091903,0.382634,0.0,131700.0,0.0,200.0,1.0
2.6e-05,0.000499,0.074465,0.272873,0.07453,0.313407,0.0,160790.0,0.0,200.0,1.0
2e-05,0.000485,0.075559,0.105633,0.075632,0.10588,0.0,1530.0,0.0,429.0,1.0
2.8e-05,0.000508,0.074399,0.103908,0.074475,0.104023,0.0,1557.0,0.0,429.0,1.0
2.4e-05,0.000516,0.074802,0.104017,0.074879,0.104145,0.0,1555.0,0.0,429.0,1.0
2.8e-05,0.000511,0.091166,0.122309,0.091239,0.122498,0.0,1322.0,0.0,429.0,1.0
2.2e-05,0.000514,0.075795,0.349101,0.075862,0.392931,0.0,128248.0,0.0,200.0,1.0
2.7e-05,0.000536,0.090009,0.118663,0.090092,0.118786,0.0,1363.0,0.0,429.0,1.0
