DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
3e-05,0.000515,0.093143,0.322133,0.093215,0.696311,0.0,72371.0,0.0,200.0,1.0
2.2e-05,0.00051,0.09287,0.121578,0.09294,0.121743,0.0,1330.0,0.0,429.0,1.0
2.6e-05,0.000561,0.076865,0.105318,0.076933,0.105469,0.0,1535.0,0.0,429.0,1.0
2.5e-05,0.000491,0.076375,0.329705,0.076441,0.37088,0.0,135874.0,0.0,200.0,1.0
3.1e-05,0.000486,0.077279,0.271953,0.077354,0.314261,0.0,160353.0,0.0,200.0,1.0
2.5e-05,0.000537,0.093161,0.122342,0.093234,0.122483,0.0,1322.0,0.0,429.0,1.0
2.8e-05,0.000518,0.078181,0.106804,0.078249,0.10693,0.0,1515.0,0.0,429.0,1.0
3.5e-05,0.000505,0.082219,0.110874,0.082308,0.111002,0.0,1459.0,0.0,429.0,1.0
2.6e-05,0.000509,0.079269,0.26672,0.079334,0.307986,0.0,163621.0,0.0,200.0,1.0
2.6e-05,0.000488,0.077466,0.106636,0.077539,0.106776,0.0,1517.0,0.0,429.0,1.0
2.6e-05,0.000482,0.092005,0.35612,0.092077,0.398774,0.0,126369.0,0.0,200.0,1.0
2.9e-05,0.000483,0.075878,0.367439,0.075945,0.408827,0.0,123262.0,0.0,200.0,1.0
0.000145,0.000825,0.079796,0.458843,0.079862,0.500264,0.0,100732.0,0.0,200.0,1.0
2.4e-05,0.000546,0.092514,0.336909,0.092581,0.378642,0.0,133088.0,0.0,200.0,1.0
2.5e-05,0.000489,0.077255,0.106739,0.077326,0.106864,0.0,1515.0,0.0,429.0,1.0
2.3e-05,0.000503,0.078332,0.34559,0.078393,0.385947,0.0,130569.0,0.0,200.0,1.0
3.5e-05,0.000574,0.090668,0.347373,0.090747,0.389188,0.0,129482.0,0.0,200.0,1.0
2.7e-05,0.000521,0.077199,0.32898,0.077258,0.371279,0.0,135728.0,0.0,200.0,1.0
4.2e-05,0.000607,0.076959,0.346935,0.07704,0.387534,0.0,130035.0,0.0,200.0,1.0
2.1e-05,0.000487,0.092528,0.365222,0.092605,0.406062,0.0,124101.0,0.0,200.0,1.0
2.1e-05,0.000508,0.092075,0.335101,0.092139,0.378983,0.0,132969.0,0.0,200.0,1.0
2.7e-05,0.000558,0.076889,0.350803,0.07697,0.392844,0.0,128277.0,0.0,200.0,1.0
2.3e-05,0.000491,0.079348,0.326956,0.079417,0.369841,0.0,136255.0,0.0,200.0,1.0
2.6e-05,0.003959,0.111731,0.141207,0.111807,0.14136,0.0,1146.0,0.0,429.0,1.0
2.4e-05,0.000526,0.076907,0.1057,0.07697,0.105851,0.0,1530.0,0.0,429.0,1.0
2.8e-05,0.000493,0.079402,0.30246,0.079466,0.342969,0.0,146931.0,0.0,200.0,1.0
2.4e-05,0.000487,0.076427,0.299905,0.076499,0.343062,0.0,146891.0,0.0,200.0,1.0
3.1e-05,0.000524,0.084723,0.353825,0.084798,0.39795,0.0,126631.0,0.0,200.0,1.0
2.6e-05,0.000486,0.079515,0.304341,0.079579,0.346859,0.0,145283.0,0.0,200.0,1.0
2.6e-05,0.00051,0.077335,0.308634,0.077402,0.352139,0.0,143105.0,0.0,200.0,1.0
2.5e-05,0.000535,0.093273,0.376729,0.093342,0.418059,0.0,120540.0,0.0,200.0,1.0
2.9e-05,0.000499,0.09274,0.382912,0.092805,0.423675,0.0,118942.0,0.0,200.0,1.0
3.4e-05,0.000613,0.093291,0.122544,0.093378,0.122671,0.0,1320.0,0.0,429.0,1.0
2.1e-05,0.000618,0.092977,0.122156,0.093049,0.122281,0.0,1324.0,0.0,429.0,1.0
2.5e-05,0.000505,0.077104,0.334843,0.07718,0.378525,0.0,133129.0,0.0,200.0,1.0
2.1e-05,0.00051,0.091063,0.329472,0.091135,0.37306,0.0,135080.0,0.0,200.0,1.0
2.8e-05,0.000542,0.077193,0.106994,0.077269,0.107184,0.0,1511.0,0.0,429.0,1.0
4.3e-05,0.00078,0.096294,0.125581,0.09636,0.125903,0.0,1286.0,0.0,429.0,1.0
2.4e-05,0.000674,0.094163,0.123766,0.094234,0.124049,0.0,1305.0,0.0,429.0,1.0
2.9e-05,0.00054,0.080425,0.323399,0.08049,0.36706,0.0,137288.0,0.0,200.0,1.0
2.5e-05,0.000498,0.076181,0.364572,0.076251,0.405576,0.0,124250.0,0.0,200.0,1.0
2.7e-05,0.000502,0.091187,0.120393,0.091254,0.120519,0.0,1344.0,0.0,429.0,1.0
2.5e-05,0.000491,0.092667,0.121968,0.092786,0.122092,0.0,1326.0,0.0,429.0,1.0
2.4e-05,0.000543,0.078309,0.109024,0.078378,0.109137,0.0,1484.0,0.0,429.0,1.0
2.7e-05,0.000495,0.076915,0.335127,0.076984,0.378228,0.0,133234.0,0.0,200.0,1.0
2.5e-05,0.000503,0.094592,0.124131,0.094667,0.124266,0.0,1303.0,0.0,429.0,1.0
2.3e-05,0.000529,0.084307,0.114667,0.084381,0.114794,0.0,1411.0,0.0,429.0,1.0
2.3e-05,0.000495,0.079246,0.339535,0.079316,0.381165,0.0,132207.0,0.0,200.0,1.0
2.8e-05,0.000515,0.07644,0.353055,0.076514,0.394924,0.0,127601.0,0.0,200.0,1.0
3e-05,0.000494,0.092264,0.295881,0.09234,0.339532,0.0,148419.0,0.0,200.0,1.0
2.6e-05,0.000506,0.077615,0.106843,0.077717,0.106984,0.0,1514.0,0.0,429.0,1.0
3.3e-05,0.000505,0.09498,0.450024,0.095072,0.491684,0.0,102490.0,0.0,200.0,1.0
2.5e-05,0.000498,0.081658,0.111985,0.081735,0.112162,0.0,1444.0,0.0,429.0,1.0
2.2e-05,0.000484,0.078038,0.375905,0.078105,0.419539,0.0,120115.0,0.0,200.0,1.0
2.1e-05,0.000569,0.0927,0.357002,0.092767,0.400542,0.0,125812.0,0.0,200.0,1.0
2.7e-05,0.000489,0.093044,0.122639,0.093114,0.122762,0.0,1319.0,0.0,429.0,1.0
3.3e-05,0.000592,0.076754,0.388003,0.076815,0.43051,0.0,117054.0,0.0,200.0,1.0
2.1e-05,0.000489,0.096855,0.374576,0.096925,0.417259,0.0,120771.0,0.0,200.0,1.0
2.5e-05,0.000569,0.092388,0.329552,0.092459,0.370479,0.0,136021.0,0.0,200.0,1.0
2.5e-05,0.000495,0.075549,0.104692,0.075614,0.104884,0.0,1544.0,0.0,429.0,1.0
2.6e-05,0.000523,0.077397,0.106396,0.07747,0.106512,0.0,1520.0,0.0,429.0,1.0
2.3e-05,0.000498,0.075578,0.355975,0.075666,0.399116,0.0,126261.0,0.0,200.0,1.0
2.5e-05,0.000494,0.094305,0.355246,0.094381,0.395459,0.0,127429.0,0.0,200.0,1.0
2.3e-05,0.000525,0.09046,0.350716,0.090522,0.392083,0.0,128526.0,0.0,200.0,1.0
2.6e-05,0.000889,0.092308,0.121656,0.092387,0.121784,0.0,1330.0,0.0,429.0,1.0
2.2e-05,0.000519,0.092836,0.121602,0.092919,0.121734,0.0,1330.0,0.0,429.0,1.0
2.7e-05,0.000487,0.075673,0.380307,0.075734,0.420917,0.0,119721.0,0.0,200.0,1.0
2.6e-05,0.00051,0.078895,0.350296,0.078963,0.391168,0.0,128827.0,0.0,200.0,1.0
2.6e-05,0.000511,0.076024,0.390992,0.076103,0.432921,0.0,116402.0,0.0,200.0,1.0
2.7e-05,0.000496,0.080335,0.358207,0.0804,0.399624,0.0,126101.0,0.0,200.0,1.0
2.5e-05,0.000549,0.07622,0.104831,0.076296,0.104965,0.0,1543.0,0.0,429.0,1.0
2.5e-05,0.000495,0.092082,0.380963,0.092151,0.422389,0.0,119304.0,0.0,200.0,1.0
2.1e-05,0.000582,0.081779,0.110768,0.081877,0.111066,0.0,1458.0,0.0,429.0,1.0
2.2e-05,0.000513,0.07607,0.106795,0.076146,0.107006,0.0,1513.0,0.0,429.0,1.0
2.9e-05,0.000498,0.092148,0.387176,0.092222,0.427591,0.0,117853.0,0.0,200.0,1.0
2.5e-05,0.000487,0.093681,0.383016,0.093757,0.426596,0.0,118128.0,0.0,200.0,1.0
2.2e-05,0.000546,0.082003,0.414719,0.08207,0.455093,0.0,110731.0,0.0,200.0,1.0
2.5e-05,0.000583,0.078215,0.107874,0.078279,0.108004,0.0,1499.0,0.0,429.0,1.0
2.2e-05,0.000486,0.077933,0.106219,0.078,0.106342,0.0,1523.0,0.0,429.0,1.0
2.3e-05,0.000481,0.091419,0.120787,0.091492,0.120915,0.0,1339.0,0.0,429.0,1.0
2.4e-05,0.000583,0.093391,0.12316,0.093473,0.123393,0.0,1312.0,0.0,429.0,1.0
2.6e-05,0.000488,0.077763,0.328672,0.077845,0.369577,0.0,136353.0,0.0,200.0,1.0
2.6e-05,0.000487,0.081201,0.110337,0.081259,0.11047,0.0,1466.0,0.0,429.0,1.0
2.2e-05,0.000505,0.088666,0.126853,0.088732,0.126978,0.0,1275.0,0.0,429.0,1.0
2.2e-05,0.000526,0.090883,0.130956,0.09096,0.131071,0.0,1235.0,0.0,429.0,1.0
2.8e-05,0.000507,0.087524,0.34725,0.087594,0.388054,0.0,129860.0,0.0,200.0,1.0
2.8e-05,0.000492,0.091844,0.132342,0.091924,0.132588,0.0,1221.0,0.0,429.0,1.0
2.6e-05,0.00048,0.092052,0.133755,0.092118,0.133885,0.0,1209.0,0.0,429.0,1.0
3.5e-05,0.000959,0.075762,0.32959,0.075831,0.372295,0.0,135357.0,0.0,200.0,1.0
2.3e-05,0.000504,0.077445,0.361069,0.077506,0.402973,0.0,125053.0,0.0,200.0,1.0
2.5e-05,0.000494,0.075761,0.320578,0.075823,0.363993,0.0,138444.0,0.0,200.0,1.0
2.2e-05,0.000492,0.093663,0.122598,0.093737,0.122734,0.0,1319.0,0.0,429.0,1.0
