DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.6e-05,0.000539,0.080272,0.109237,0.080334,0.109455,0.0,1480.0,0.0,429.0,1.0
2.9e-05,0.000575,0.094741,0.123998,0.094808,0.124135,0.0,1305.0,0.0,429.0,1.0
2.6e-05,0.00056,0.095451,0.124521,0.095517,0.124732,0.0,1298.0,0.0,429.0,1.0
2.4e-05,0.000499,0.091559,0.120149,0.091633,0.120261,0.0,1347.0,0.0,429.0,1.0
6.7e-05,0.000784,0.09548,0.373671,0.095569,0.416277,0.0,121056.0,0.0,200.0,1.0
2.6e-05,0.00049,0.077923,0.331381,0.077987,0.37163,0.0,135599.0,0.0,200.0,1.0
2.5e-05,0.000507,0.077156,0.131385,0.077216,0.131712,0.0,1229.0,0.0,429.0,1.0
2.5e-05,0.000487,0.076225,0.417305,0.076286,0.461625,0.0,109164.0,0.0,200.0,1.0
2.5e-05,0.000497,0.094175,0.334731,0.094241,0.377296,0.0,133563.0,0.0,200.0,1.0
2.7e-05,0.00053,0.093909,0.281326,0.093979,0.324215,0.0,155430.0,0.0,200.0,1.0
2.9e-05,0.000497,0.088482,0.127885,0.088554,0.128013,0.0,1265.0,0.0,429.0,1.0
2.2e-05,0.000493,0.088822,0.128719,0.088893,0.128868,0.0,1257.0,0.0,429.0,1.0
2.2e-05,0.000492,0.076435,0.105548,0.076498,0.105686,0.0,1532.0,0.0,429.0,1.0
2.6e-05,0.000492,0.077098,0.365616,0.077168,0.40652,0.0,123961.0,0.0,200.0,1.0
3.1e-05,0.000504,0.086916,0.115821,0.086981,0.116061,0.0,1395.0,0.0,429.0,1.0
2.9e-05,0.000522,0.093256,0.123385,0.093333,0.123521,0.0,1311.0,0.0,429.0,1.0
2.6e-05,0.00051,0.075505,0.361602,0.075566,0.403271,0.0,124960.0,0.0,200.0,1.0
2.5e-05,0.0005,0.09253,0.389665,0.09261,0.430511,0.0,117053.0,0.0,200.0,1.0
2.2e-05,0.000513,0.094785,0.351619,0.094865,0.394719,0.0,127668.0,0.0,200.0,1.0
2.3e-05,0.000489,0.078713,0.107662,0.078793,0.107778,0.0,1503.0,0.0,429.0,1.0
2.8e-05,0.00062,0.093343,0.122444,0.093415,0.122616,0.0,1321.0,0.0,429.0,1.0
2.5e-05,0.000482,0.075306,0.270157,0.075382,0.313214,0.0,160889.0,0.0,200.0,1.0
2.5e-05,0.000509,0.08127,0.110673,0.081358,0.110861,0.0,1461.0,0.0,429.0,1.0
3.3e-05,0.000569,0.077252,0.110236,0.077325,0.11036,0.0,1467.0,0.0,429.0,1.0
2.6e-05,0.000492,0.076841,0.378019,0.076902,0.418415,0.0,120437.0,0.0,200.0,1.0
2.5e-05,0.000536,0.093943,0.413658,0.094009,0.457342,0.0,110186.0,0.0,200.0,1.0
3e-05,0.000566,0.094411,0.282648,0.094495,0.324421,0.0,155332.0,0.0,200.0,1.0
2.7e-05,0.000563,0.076719,0.376576,0.076796,0.420579,0.0,119818.0,0.0,200.0,1.0
2.5e-05,0.000513,0.076113,0.105496,0.076175,0.10561,0.0,1533.0,0.0,429.0,1.0
2.2e-05,0.000481,0.112938,0.142194,0.113009,0.142312,0.0,1138.0,0.0,429.0,1.0
2.4e-05,0.00054,0.0769,0.106051,0.07696,0.106236,0.0,1524.0,0.0,429.0,1.0
2.2e-05,0.000486,0.079556,0.34277,0.079616,0.386316,0.0,130445.0,0.0,200.0,1.0
2.6e-05,0.000537,0.091577,0.120489,0.091643,0.12061,0.0,1343.0,0.0,429.0,1.0
2.7e-05,0.000532,0.082208,0.111728,0.08229,0.111881,0.0,1447.0,0.0,429.0,1.0
2.2e-05,0.000528,0.076321,0.368283,0.0764,0.40857,0.0,123339.0,0.0,200.0,1.0
2.4e-05,0.000581,0.078127,0.308108,0.078194,0.348852,0.0,144453.0,0.0,200.0,1.0
3.3e-05,0.000495,0.09167,0.373018,0.091733,0.414388,0.0,121608.0,0.0,200.0,1.0
2.3e-05,0.000493,0.093007,0.122358,0.093087,0.122569,0.0,1321.0,0.0,429.0,1.0
2.2e-05,0.000528,0.076491,0.106231,0.077417,0.106442,0.0,1521.0,0.0,429.0,1.0
2.3e-05,0.000491,0.077377,0.308155,0.077444,0.350317,0.0,143849.0,0.0,200.0,1.0
3.2e-05,0.000553,0.076068,0.323454,0.076128,0.365476,0.0,137883.0,0.0,200.0,1.0
2.2e-05,0.000486,0.093265,0.122355,0.093356,0.122494,0.0,1322.0,0.0,429.0,1.0
2.9e-05,0.00055,0.084434,0.114768,0.084511,0.115016,0.0,1408.0,0.0,429.0,1.0
3.3e-05,0.000744,0.09403,0.369136,0.094103,0.412724,0.0,122098.0,0.0,200.0,1.0
3e-05,0.004262,0.096261,0.384093,0.096334,0.426932,0.0,118035.0,0.0,200.0,1.0
2.2e-05,0.000494,0.093057,0.355834,0.093125,0.398147,0.0,126568.0,0.0,200.0,1.0
3.4e-05,0.000507,0.091974,0.365834,0.092042,0.406728,0.0,123898.0,0.0,200.0,1.0
2.5e-05,0.000482,0.076365,0.348303,0.076436,0.389903,0.0,129244.0,0.0,200.0,1.0
2.1e-05,0.00057,0.096459,0.126366,0.096544,0.126489,0.0,1280.0,0.0,429.0,1.0
2.3e-05,0.000497,0.078113,0.350518,0.078194,0.394113,0.0,127864.0,0.0,200.0,1.0
