DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
0.063131,0.104912,0.153851,0.45544,0.153947,0.493655,0.0,102081.0,0.0,200.0,1.0
0.00133,0.041857,0.087531,0.126296,0.087589,0.126451,0.0,1281.0,0.0,429.0,1.0
0.00122,0.043303,0.090391,0.349101,0.090441,0.388464,0.0,129723.0,0.0,200.0,1.0
0.001272,0.030797,0.074577,0.101998,0.074629,0.102178,0.0,1585.0,0.0,429.0,1.0
0.001319,0.03036,0.074017,0.101921,0.074076,0.102056,0.0,1587.0,0.0,429.0,1.0
0.004704,0.033995,0.077562,0.104905,0.077617,0.10503,0.0,1542.0,0.0,429.0,1.0
0.001187,0.030839,0.074688,0.101842,0.074752,0.102094,0.0,1586.0,0.0,429.0,1.0
0.001389,0.030128,0.090386,0.330656,0.090477,0.357672,0.0,140891.0,0.0,200.0,1.0
0.001799,0.032521,0.0802,0.107839,0.080256,0.10805,0.0,1499.0,0.0,429.0,1.0
0.00122,0.030355,0.0806,0.108575,0.080657,0.108714,0.0,1490.0,0.0,429.0,1.0
0.001486,0.031818,0.083202,0.36016,0.083257,0.386944,0.0,130233.0,0.0,200.0,1.0
0.001906,0.030857,0.092708,0.313951,0.092812,0.34148,0.0,147572.0,0.0,200.0,1.0
0.00178,0.032812,0.081664,0.333394,0.081723,0.360803,0.0,139669.0,0.0,200.0,1.0
0.001881,0.032138,0.082932,0.111063,0.082993,0.111265,0.0,1455.0,0.0,429.0,1.0
0.001726,0.032267,0.079776,0.393359,0.079839,0.42085,0.0,119741.0,0.0,200.0,1.0
0.001928,0.029824,0.075087,0.362958,0.075137,0.39003,0.0,129202.0,0.0,200.0,1.0
0.00123,0.031103,0.075736,0.103854,0.075814,0.104005,0.0,1557.0,0.0,429.0,1.0
0.001995,0.032017,0.078089,0.351289,0.078142,0.378066,0.0,133291.0,0.0,200.0,1.0
0.001462,0.030185,0.074007,0.101599,0.074067,0.101756,0.0,1592.0,0.0,429.0,1.0
0.001194,0.029145,0.072788,0.099814,0.072839,0.099933,0.0,1621.0,0.0,429.0,1.0
0.001504,0.031322,0.076426,0.376956,0.076485,0.403992,0.0,124737.0,0.0,200.0,1.0
0.001256,0.031053,0.075203,0.295948,0.075252,0.3225,0.0,156257.0,0.0,200.0,1.0
0.001191,0.030228,0.07389,0.361854,0.073945,0.389695,0.0,129313.0,0.0,200.0,1.0
0.001785,0.030806,0.080323,0.34462,0.080376,0.371557,0.0,135626.0,0.0,200.0,1.0
0.001637,0.031852,0.075795,0.103792,0.075846,0.103967,0.0,1558.0,0.0,429.0,1.0
0.001452,0.03144,0.075922,0.103578,0.075977,0.103725,0.0,1561.0,0.0,429.0,1.0
0.001212,0.032265,0.07983,0.364045,0.079886,0.391861,0.0,128599.0,0.0,200.0,1.0
0.001581,0.031154,0.076043,0.1032,0.076113,0.103319,0.0,1567.0,0.0,429.0,1.0
0.001176,0.030372,0.077485,0.104668,0.077535,0.104796,0.0,1545.0,0.0,429.0,1.0
0.001947,0.032027,0.080585,0.108137,0.080635,0.108496,0.0,1493.0,0.0,429.0,1.0
0.00117,0.030941,0.075145,0.104029,0.075207,0.104154,0.0,1555.0,0.0,429.0,1.0
0.001951,0.030217,0.073763,0.101185,0.073812,0.101303,0.0,1599.0,0.0,429.0,1.0
0.001328,0.029416,0.0733,0.325377,0.073352,0.352251,0.0,143059.0,0.0,200.0,1.0
0.001629,0.031178,0.076007,0.324515,0.076062,0.35113,0.0,143516.0,0.0,200.0,1.0
0.001488,0.029964,0.076538,0.103749,0.0766,0.103897,0.0,1559.0,0.0,429.0,1.0
0.001331,0.029477,0.073703,0.101073,0.073757,0.101221,0.0,1600.0,0.0,429.0,1.0
0.001277,0.032973,0.076186,0.386053,0.076238,0.414571,0.0,121554.0,0.0,200.0,1.0
0.001215,0.031619,0.077185,0.104429,0.07724,0.104653,0.0,1547.0,0.0,429.0,1.0
0.001774,0.030169,0.078389,0.355103,0.078449,0.38209,0.0,131887.0,0.0,200.0,1.0
0.001223,0.030801,0.075515,0.320662,0.075577,0.347252,0.0,145119.0,0.0,200.0,1.0
0.001322,0.02971,0.075996,0.103353,0.076048,0.103471,0.0,1565.0,0.0,429.0,1.0
0.001619,0.031586,0.076045,0.36248,0.076117,0.389886,0.0,129250.0,0.0,200.0,1.0
0.001318,0.030825,0.076415,0.103887,0.076492,0.104001,0.0,1557.0,0.0,429.0,1.0
0.001791,0.031359,0.076118,0.351975,0.076169,0.37855,0.0,133121.0,0.0,200.0,1.0
0.001362,0.030296,0.074022,0.391738,0.074101,0.418924,0.0,120291.0,0.0,200.0,1.0
0.002405,0.032491,0.089525,0.117464,0.089584,0.117714,0.0,1376.0,0.0,429.0,1.0
0.001276,0.033002,0.081114,0.109502,0.081165,0.109717,0.0,1476.0,0.0,429.0,1.0
0.001475,0.030708,0.074897,0.345215,0.074949,0.371747,0.0,135557.0,0.0,200.0,1.0
0.00185,0.029881,0.074768,0.102121,0.074826,0.102378,0.0,1582.0,0.0,429.0,1.0
0.001822,0.032389,0.076479,0.104118,0.07653,0.104257,0.0,1553.0,0.0,429.0,1.0
0.001552,0.031349,0.085412,0.330304,0.085485,0.357404,0.0,140997.0,0.0,200.0,1.0
0.00172,0.031459,0.078618,0.105594,0.078668,0.105835,0.0,1530.0,0.0,429.0,1.0
0.00121,0.029607,0.073609,0.100988,0.073657,0.101127,0.0,1601.0,0.0,429.0,1.0
0.00131,0.030382,0.073935,0.362195,0.073996,0.38907,0.0,129521.0,0.0,200.0,1.0
0.001235,0.030149,0.074825,0.331577,0.074876,0.358874,0.0,140419.0,0.0,200.0,1.0
0.001292,0.030345,0.074325,0.355274,0.074384,0.382543,0.0,131731.0,0.0,200.0,1.0
0.001168,0.030315,0.074403,0.35545,0.07449,0.381986,0.0,131923.0,0.0,200.0,1.0
0.001333,0.031053,0.076224,0.341122,0.076274,0.368577,0.0,136723.0,0.0,200.0,1.0
0.001471,0.029784,0.073036,0.100644,0.073084,0.100782,0.0,1607.0,0.0,429.0,1.0
0.00123,0.031212,0.076584,0.355362,0.076655,0.382108,0.0,131881.0,0.0,200.0,1.0
0.001252,0.029943,0.085585,0.403092,0.085636,0.429898,0.0,117220.0,0.0,200.0,1.0
0.001703,0.030563,0.075233,0.103017,0.075296,0.10314,0.0,1570.0,0.0,429.0,1.0
0.001218,0.02967,0.073249,0.100577,0.073303,0.100711,0.0,1608.0,0.0,429.0,1.0
0.001642,0.030737,0.082816,0.364726,0.082868,0.391614,0.0,128680.0,0.0,200.0,1.0
0.001284,0.029597,0.076613,0.324323,0.076668,0.351274,0.0,143457.0,0.0,200.0,1.0
0.001311,0.031359,0.075033,0.10252,0.075084,0.102641,0.0,1578.0,0.0,429.0,1.0
0.001344,0.030813,0.074989,0.320623,0.075046,0.347851,0.0,144869.0,0.0,200.0,1.0
0.001361,0.031733,0.084276,0.334086,0.08445,0.361239,0.0,139500.0,0.0,200.0,1.0
