DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.6e-05,0.000513,0.092815,0.328968,0.092901,0.369535,0.0,136368.0,0.0,200.0,1.0
2.2e-05,0.000496,0.078073,0.107109,0.07822,0.107227,0.0,1510.0,0.0,429.0,1.0
2.2e-05,0.000772,0.079217,0.109181,0.079292,0.109298,0.0,1482.0,0.0,429.0,1.0
3e-05,0.000519,0.090845,0.359817,0.090911,0.40226,0.0,125274.0,0.0,200.0,1.0
2.6e-05,0.000483,0.074321,0.344616,0.074386,0.387624,0.0,130004.0,0.0,200.0,1.0
2.6e-05,0.000495,0.62216,0.777252,0.622367,0.77746,0.0,208.0,0.0,429.0,1.0
2.7e-05,0.000475,0.075385,0.104231,0.075447,0.104368,0.0,1552.0,0.0,429.0,1.0
2.4e-05,0.000518,0.07668,0.309384,0.076747,0.351457,0.0,143383.0,0.0,200.0,1.0
2.7e-05,0.000817,0.081109,0.277804,0.08118,0.320685,0.0,157141.0,0.0,200.0,1.0
2.7e-05,0.00049,0.091449,0.122931,0.091544,0.123048,0.0,1316.0,0.0,429.0,1.0
2.6e-05,0.000508,0.090536,0.294682,0.090612,0.338088,0.0,149052.0,0.0,200.0,1.0
2.8e-05,0.000527,0.074398,0.104312,0.074488,0.104563,0.0,1549.0,0.0,429.0,1.0
2.8e-05,0.000585,0.081287,0.367328,0.081372,0.411399,0.0,122491.0,0.0,200.0,1.0
3e-05,0.000507,0.09443,0.371311,0.09452,0.413102,0.0,121986.0,0.0,200.0,1.0
2.8e-05,0.000514,0.077051,0.106483,0.077114,0.106626,0.0,1519.0,0.0,429.0,1.0
2.9e-05,0.000601,0.074691,0.104289,0.074752,0.104463,0.0,1550.0,0.0,429.0,1.0
2.8e-05,0.000589,0.076597,0.105661,0.076664,0.105782,0.0,1531.0,0.0,429.0,1.0
4.7e-05,0.00069,0.308757,1.704679,0.308963,1.793923,0.0,28090.0,0.0,200.0,1.0
2.6e-05,0.000537,0.091589,0.328831,0.091659,0.372745,0.0,135194.0,0.0,200.0,1.0
2.3e-05,0.000529,0.101897,0.422058,0.10204,0.475413,0.0,105998.0,0.0,200.0,1.0
2.9e-05,0.000573,0.091718,0.120813,0.0918,0.120945,0.0,1339.0,0.0,429.0,1.0
2.4e-05,0.000509,0.0927,0.122753,0.092815,0.122877,0.0,1318.0,0.0,429.0,1.0
2.7e-05,0.000491,0.090813,0.119848,0.090877,0.119963,0.0,1350.0,0.0,429.0,1.0
2.1e-05,0.000488,0.089296,0.118017,0.089367,0.118175,0.0,1370.0,0.0,429.0,1.0
2.5e-05,0.000588,0.075496,0.374068,0.075575,0.416677,0.0,120940.0,0.0,200.0,1.0
3.3e-05,0.000487,0.099822,0.130033,0.099896,0.13015,0.0,1244.0,0.0,429.0,1.0
2.1e-05,0.000585,0.076885,0.106721,0.076951,0.106868,0.0,1515.0,0.0,429.0,1.0
2.4e-05,0.000536,0.091571,0.372471,0.091643,0.414014,0.0,121718.0,0.0,200.0,1.0
3e-05,0.000515,0.122212,17.893109,0.122283,17.928266,0.0,2810.0,0.0,200.0,1.0
5.1e-05,0.000553,0.126477,0.166992,0.126557,0.167105,0.0,969.0,0.0,429.0,1.0
3e-05,0.000504,0.075043,0.104702,0.075107,0.104821,0.0,1545.0,0.0,429.0,1.0
2.6e-05,0.000533,0.077287,0.106605,0.077355,0.106726,0.0,1517.0,0.0,429.0,1.0
2.8e-05,0.000485,0.074746,0.319512,0.074813,0.361429,0.0,139427.0,0.0,200.0,1.0
2e-05,0.00056,0.074333,0.103463,0.074399,0.103605,0.0,1563.0,0.0,429.0,1.0
2.2e-05,0.000496,0.074252,0.103177,0.074327,0.103292,0.0,1568.0,0.0,429.0,1.0
2.3e-05,0.000539,0.076119,0.107302,0.076212,0.107421,0.0,1508.0,0.0,429.0,1.0
2.2e-05,0.000536,0.076118,0.317132,0.076193,0.358929,0.0,140398.0,0.0,200.0,1.0
2.5e-05,0.000623,0.075459,0.10605,0.075537,0.106168,0.0,1525.0,0.0,429.0,1.0
