DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
3e-05,0.000534,0.093798,0.122177,0.093944,0.122397,0.0,1323.0,0.0,429.0,1.0
2.7e-05,0.000709,0.075786,0.104462,0.075892,0.104584,0.0,1548.0,0.0,429.0,1.0
2.3e-05,0.000533,0.073796,0.544698,0.073879,0.588831,0.0,85581.0,0.0,200.0,1.0
2.6e-05,0.000503,0.07724,0.105715,0.077327,0.105834,0.0,1530.0,0.0,429.0,1.0
2.1e-05,0.000517,0.09435,0.472007,0.094416,0.514816,0.0,97885.0,0.0,200.0,1.0
2.2e-05,0.000509,0.077521,0.453822,0.077595,0.494942,0.0,101815.0,0.0,200.0,1.0
9.5e-05,0.000601,0.076248,0.105681,0.076312,0.105903,0.0,1529.0,0.0,429.0,1.0
2.2e-05,0.00051,0.079502,0.110727,0.079567,0.110848,0.0,1461.0,0.0,429.0,1.0
2.6e-05,0.000534,0.090341,0.486445,0.090464,0.526698,0.0,95677.0,0.0,200.0,1.0
2.6e-05,0.000658,0.094512,0.471959,0.094596,0.514631,0.0,97920.0,0.0,200.0,1.0
2.6e-05,0.000589,0.094497,0.125367,0.094579,0.125628,0.0,1289.0,0.0,429.0,1.0
2.6e-05,0.000528,0.110765,0.140594,0.11085,0.140759,0.0,1150.0,0.0,429.0,1.0
2.6e-05,0.000498,0.08006,0.109541,0.080121,0.109665,0.0,1477.0,0.0,429.0,1.0
2.8e-05,0.000754,0.081624,0.45967,0.081708,0.500494,0.0,100686.0,0.0,200.0,1.0
2.5e-05,0.000496,0.09061,0.516879,0.090678,0.557627,0.0,90370.0,0.0,200.0,1.0
2.6e-05,0.000499,0.07967,0.494908,0.079746,0.537589,0.0,93738.0,0.0,200.0,1.0
3.3e-05,0.000508,0.080514,0.110018,0.080584,0.110139,0.0,1470.0,0.0,429.0,1.0
3.5e-05,0.000518,0.079284,0.11009,0.079365,0.110216,0.0,1469.0,0.0,429.0,1.0
2.6e-05,0.000514,0.092744,0.122496,0.092825,0.122669,0.0,1320.0,0.0,429.0,1.0
2.1e-05,0.000537,0.092278,0.121113,0.092363,0.12124,0.0,1336.0,0.0,429.0,1.0
2.2e-05,0.000517,0.076459,0.472827,0.076541,0.513448,0.0,98146.0,0.0,200.0,1.0
2.3e-05,0.00059,0.091381,0.437738,0.091455,0.479959,0.0,104994.0,0.0,200.0,1.0
2.2e-05,0.000493,0.092567,0.123272,0.092661,0.123395,0.0,1312.0,0.0,429.0,1.0
2.8e-05,0.000492,0.078311,0.107208,0.078388,0.107324,0.0,1509.0,0.0,429.0,1.0
2.3e-05,0.000592,0.091542,0.121152,0.091619,0.121286,0.0,1335.0,0.0,429.0,1.0
2.6e-05,0.000502,0.073412,0.485621,0.073474,0.526519,0.0,95709.0,0.0,200.0,1.0
2.5e-05,0.000514,0.0733,0.42592,0.073369,0.467755,0.0,107733.0,0.0,200.0,1.0
2.9e-05,0.000564,0.09222,0.122389,0.09231,0.122528,0.0,1322.0,0.0,429.0,1.0
2.4e-05,0.000489,0.075776,0.104929,0.075841,0.105056,0.0,1542.0,0.0,429.0,1.0
2e-05,0.000508,0.073486,0.494862,0.07355,0.535775,0.0,94056.0,0.0,200.0,1.0
2.5e-05,0.00049,0.074488,0.495381,0.074556,0.539393,0.0,93425.0,0.0,200.0,1.0
2.5e-05,0.000533,0.092044,0.481142,0.09211,0.524742,0.0,96033.0,0.0,200.0,1.0
2.5e-05,0.000496,0.073993,0.471106,0.074059,0.5133,0.0,98174.0,0.0,200.0,1.0
2.6e-05,0.000524,0.120036,0.158821,0.120107,0.158948,0.0,1019.0,0.0,429.0,1.0
2.3e-05,0.000501,0.128711,0.596321,0.128779,0.640268,0.0,78706.0,0.0,200.0,1.0
2.8e-05,0.000564,0.093416,0.521081,0.093492,0.563061,0.0,89498.0,0.0,200.0,1.0
2.6e-05,0.000526,0.087908,0.491285,0.087978,0.535547,0.0,94096.0,0.0,200.0,1.0
3.2e-05,0.000508,0.089357,0.518679,0.089425,0.562089,0.0,89653.0,0.0,200.0,1.0
3.6e-05,0.00375,0.107138,0.135908,0.107215,0.136057,0.0,1190.0,0.0,429.0,1.0
2.9e-05,0.000497,0.08995,0.119589,0.090017,0.119711,0.0,1353.0,0.0,429.0,1.0
2.3e-05,0.000539,0.094501,0.548749,0.094586,0.592758,0.0,85014.0,0.0,200.0,1.0
2.2e-05,0.000593,0.090811,0.130688,0.090888,0.130873,0.0,1237.0,0.0,429.0,1.0
2.3e-05,0.000539,0.087723,0.498691,0.087807,0.541116,0.0,93127.0,0.0,200.0,1.0
2.3e-05,0.000519,0.091556,0.130644,0.09164,0.13076,0.0,1238.0,0.0,429.0,1.0
2.6e-05,0.000509,0.089194,0.133378,0.089268,0.133503,0.0,1213.0,0.0,429.0,1.0
2.5e-05,0.000496,0.09112,0.131994,0.091191,0.132111,0.0,1226.0,0.0,429.0,1.0
3e-05,0.000543,0.126697,0.169261,0.126777,0.169402,0.0,956.0,0.0,429.0,1.0
2.7e-05,0.000613,0.091714,0.133132,0.091827,0.133312,0.0,1215.0,0.0,429.0,1.0
2.2e-05,0.000507,0.085068,0.507152,0.085149,0.547349,0.0,92067.0,0.0,200.0,1.0
2.5e-05,0.000711,0.076179,0.105329,0.076246,0.105446,0.0,1536.0,0.0,429.0,1.0
2.2e-05,0.000497,0.090526,0.119,0.090603,0.119124,0.0,1359.0,0.0,429.0,1.0
2.9e-05,0.000527,0.082191,0.11136,0.082283,0.111476,0.0,1453.0,0.0,429.0,1.0
2.2e-05,0.000496,0.090409,0.555261,0.090479,0.596212,0.0,84521.0,0.0,200.0,1.0
2.6e-05,0.000504,0.075057,0.486781,0.075155,0.52894,0.0,95271.0,0.0,200.0,1.0
2.5e-05,0.000497,0.075705,0.105156,0.075765,0.105285,0.0,1538.0,0.0,429.0,1.0
2.7e-05,0.000576,0.083866,0.115003,0.083943,0.115127,0.0,1407.0,0.0,429.0,1.0
2.2e-05,0.000594,0.075417,0.104341,0.075493,0.104457,0.0,1550.0,0.0,429.0,1.0
2.2e-05,0.000496,0.07714,0.10681,0.077216,0.10693,0.0,1515.0,0.0,429.0,1.0
2.9e-05,0.000489,0.076034,0.469231,0.076096,0.510754,0.0,98663.0,0.0,200.0,1.0
2.2e-05,0.000515,0.077811,0.108279,0.077888,0.108398,0.0,1494.0,0.0,429.0,1.0
2.5e-05,0.000594,0.076206,0.10601,0.07627,0.106165,0.0,1525.0,0.0,429.0,1.0
2.4e-05,0.000582,0.078603,0.107971,0.078687,0.108093,0.0,1498.0,0.0,429.0,1.0
2.2e-05,0.000606,0.07886,0.108026,0.078926,0.108168,0.0,1497.0,0.0,429.0,1.0
2.9e-05,0.000518,0.090739,0.356488,0.090812,0.397931,0.0,126637.0,0.0,200.0,1.0
2.5e-05,0.001092,0.078986,0.111141,0.079055,0.111259,0.0,1456.0,0.0,429.0,1.0
2.3e-05,0.0008,0.086562,0.115081,0.086699,0.115212,0.0,1406.0,0.0,429.0,1.0
2.7e-05,0.00055,0.082714,0.112634,0.082786,0.112778,0.0,1436.0,0.0,429.0,1.0
2.6e-05,0.000529,0.092089,0.321987,0.092166,0.363502,0.0,138631.0,0.0,200.0,1.0
2.7e-05,0.00049,0.078776,0.262388,0.078846,0.303176,0.0,166216.0,0.0,200.0,1.0
2.3e-05,0.000513,0.074996,0.105185,0.075081,0.105336,0.0,1537.0,0.0,429.0,1.0
2.6e-05,0.000513,0.074546,0.102961,0.074611,0.103075,0.0,1571.0,0.0,429.0,1.0
2.7e-05,0.000531,0.076579,0.106319,0.076642,0.106575,0.0,1520.0,0.0,429.0,1.0
2.5e-05,0.000508,0.080191,0.109357,0.080262,0.109481,0.0,1479.0,0.0,429.0,1.0
2.7e-05,0.000515,0.075696,0.104689,0.075761,0.104805,0.0,1545.0,0.0,429.0,1.0
2.1e-05,0.000501,0.077409,0.106518,0.077473,0.106706,0.0,1518.0,0.0,429.0,1.0
2.4e-05,0.000536,0.091239,0.391051,0.091318,0.432213,0.0,116592.0,0.0,200.0,1.0
2.3e-05,0.000569,0.075127,0.3447,0.075193,0.388561,0.0,129691.0,0.0,200.0,1.0
2.6e-05,0.000496,0.074695,0.311045,0.074763,0.35526,0.0,141848.0,0.0,200.0,1.0
2.8e-05,0.000524,0.076703,0.106537,0.0768,0.106655,0.0,1518.0,0.0,429.0,1.0
2.3e-05,0.000501,0.077332,0.107647,0.077402,0.107768,0.0,1503.0,0.0,429.0,1.0
2.2e-05,0.000485,0.07732,0.337679,0.077385,0.379789,0.0,132686.0,0.0,200.0,1.0
2.3e-05,0.000487,0.076173,0.29213,0.076249,0.333492,0.0,151107.0,0.0,200.0,1.0
2.6e-05,0.000487,0.080242,0.109167,0.080309,0.109415,0.0,1480.0,0.0,429.0,1.0
2.9e-05,0.000507,0.111367,0.141072,0.111434,0.141196,0.0,1147.0,0.0,429.0,1.0
2.8e-05,0.000641,0.076972,0.106422,0.077067,0.106542,0.0,1520.0,0.0,429.0,1.0
2.6e-05,0.000519,0.079828,0.109786,0.07991,0.110031,0.0,1472.0,0.0,429.0,1.0
3.5e-05,0.00054,0.075493,0.104651,0.075561,0.10478,0.0,1546.0,0.0,429.0,1.0
3.1e-05,0.000555,0.073921,0.103574,0.073983,0.103688,0.0,1562.0,0.0,429.0,1.0
2.6e-05,0.000504,0.075409,0.374566,0.075522,0.415774,0.0,121202.0,0.0,200.0,1.0
2.7e-05,0.000531,0.07719,0.317739,0.077265,0.359443,0.0,140197.0,0.0,200.0,1.0
3.4e-05,0.000529,0.076314,0.356318,0.076434,0.396709,0.0,127027.0,0.0,200.0,1.0
2.5e-05,0.000511,0.092977,0.348042,0.093044,0.390489,0.0,129051.0,0.0,200.0,1.0
3.8e-05,0.000574,0.076097,0.104836,0.076164,0.104981,0.0,1543.0,0.0,429.0,1.0
2.2e-05,0.000555,0.073943,0.106183,0.074019,0.106396,0.0,1522.0,0.0,429.0,1.0
2.1e-05,0.000495,0.076115,0.329734,0.076192,0.372047,0.0,135447.0,0.0,200.0,1.0
2.3e-05,0.000507,0.074465,0.366382,0.074541,0.409116,0.0,123175.0,0.0,200.0,1.0
3.3e-05,0.000528,0.07493,0.10341,0.074994,0.103535,0.0,1564.0,0.0,429.0,1.0
2.7e-05,0.000525,0.093753,0.123492,0.093847,0.123607,0.0,1310.0,0.0,429.0,1.0
2.8e-05,0.000516,0.076245,0.35143,0.076318,0.392359,0.0,128435.0,0.0,200.0,1.0
2.6e-05,0.00074,0.094378,0.124545,0.094446,0.124672,0.0,1299.0,0.0,429.0,1.0
