DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
8.1e-05,0.000651,0.248792,0.688731,0.248994,0.731241,0.0,68914.0,0.0,200.0,1.0
3e-05,0.000515,0.078609,0.494623,0.078696,0.538483,0.0,93583.0,0.0,200.0,1.0
2.8e-05,0.000515,0.093153,0.489642,0.093233,0.530652,0.0,94964.0,0.0,200.0,1.0
2.1e-05,0.000526,0.079856,0.509827,0.079924,0.551745,0.0,91333.0,0.0,200.0,1.0
3.6e-05,0.000511,0.083547,0.465478,0.083652,0.50726,0.0,99343.0,0.0,200.0,1.0
5.3e-05,0.000539,0.075428,0.469331,0.075497,0.511033,0.0,98610.0,0.0,200.0,1.0
2.3e-05,0.00054,0.094084,0.564716,0.094152,0.608151,0.0,82862.0,0.0,200.0,1.0
2.2e-05,0.00055,0.091311,0.497708,0.09138,0.540551,0.0,93225.0,0.0,200.0,1.0
2.5e-05,0.000521,0.092462,0.540596,0.092569,0.58129,0.0,86691.0,0.0,200.0,1.0
2.6e-05,0.000485,0.091391,0.120311,0.091467,0.120442,0.0,1345.0,0.0,429.0,1.0
2.6e-05,0.000518,0.087172,0.117725,0.08724,0.117851,0.0,1374.0,0.0,429.0,1.0
2.6e-05,0.000586,0.090527,0.119476,0.090599,0.119604,0.0,1354.0,0.0,429.0,1.0
2.1e-05,0.000491,0.079001,0.108519,0.079074,0.108704,0.0,1490.0,0.0,429.0,1.0
2.8e-05,0.000509,0.089694,0.511142,0.089786,0.552951,0.0,91134.0,0.0,200.0,1.0
2.2e-05,0.0007,0.078431,0.505665,0.078508,0.547385,0.0,92061.0,0.0,200.0,1.0
2.8e-05,0.000503,0.078152,0.108126,0.078222,0.108244,0.0,1496.0,0.0,429.0,1.0
2.5e-05,0.000579,0.074455,0.104442,0.07455,0.104559,0.0,1549.0,0.0,429.0,1.0
2.1e-05,0.000507,0.076758,0.107053,0.076824,0.107294,0.0,1509.0,0.0,429.0,1.0
2.3e-05,0.000553,0.077799,0.493472,0.077884,0.536869,0.0,93864.0,0.0,200.0,1.0
2.1e-05,0.000505,0.074676,0.499916,0.074756,0.547399,0.0,92058.0,0.0,200.0,1.0
2.2e-05,0.000515,0.090408,0.481192,0.090487,0.524082,0.0,96154.0,0.0,200.0,1.0
2.9e-05,0.000681,0.094029,0.647454,0.094104,0.691186,0.0,72908.0,0.0,200.0,1.0
3.3e-05,0.000504,0.073963,0.102891,0.074022,0.103012,0.0,1572.0,0.0,429.0,1.0
2.4e-05,0.000535,0.088421,0.117692,0.088491,0.117853,0.0,1374.0,0.0,429.0,1.0
2.5e-05,0.000517,0.090334,0.120197,0.090406,0.12032,0.0,1346.0,0.0,429.0,1.0
3.2e-05,0.000525,0.0934,0.544288,0.093486,0.587949,0.0,85709.0,0.0,200.0,1.0
2.1e-05,0.000495,0.080117,0.530292,0.080199,0.570968,0.0,88258.0,0.0,200.0,1.0
2.2e-05,0.000505,0.091811,0.121317,0.091889,0.121432,0.0,1334.0,0.0,429.0,1.0
2.1e-05,0.000486,0.076397,0.105769,0.076465,0.105892,0.0,1529.0,0.0,429.0,1.0
2.2e-05,0.000527,0.076222,0.104926,0.076298,0.105084,0.0,1541.0,0.0,429.0,1.0
2.4e-05,0.000521,0.091397,0.535913,0.091463,0.577173,0.0,87310.0,0.0,200.0,1.0
2.3e-05,0.000544,0.090981,0.514045,0.091054,0.554394,0.0,90897.0,0.0,200.0,1.0
2.8e-05,0.003543,0.113367,0.54057,0.113461,0.56738,0.0,88817.0,0.0,200.0,1.0
2.1e-05,0.000487,0.077141,0.105922,0.077218,0.106124,0.0,1526.0,0.0,429.0,1.0
2.4e-05,0.000575,0.091848,0.120901,0.091928,0.121026,0.0,1338.0,0.0,429.0,1.0
2.9e-05,0.000532,0.075838,0.105399,0.0759,0.105526,0.0,1535.0,0.0,429.0,1.0
2.6e-05,0.000511,0.092748,0.588104,0.092836,0.631342,0.0,79818.0,0.0,200.0,1.0
3.6e-05,0.000496,0.07427,0.466116,0.074348,0.509979,0.0,98813.0,0.0,200.0,1.0
2.2e-05,0.000512,0.080539,0.468899,0.080602,0.509877,0.0,98833.0,0.0,200.0,1.0
2.6e-05,0.000493,0.076932,0.106131,0.07701,0.106249,0.0,1524.0,0.0,429.0,1.0
2.9e-05,0.000526,0.077154,0.106354,0.077247,0.106477,0.0,1521.0,0.0,429.0,1.0
2.6e-05,0.00052,0.077038,0.106689,0.077107,0.106804,0.0,1516.0,0.0,429.0,1.0
2.6e-05,0.000632,0.07412,0.473624,0.07418,0.516419,0.0,97581.0,0.0,200.0,1.0
3.2e-05,0.00051,0.092736,0.52074,0.092804,0.575454,0.0,87570.0,0.0,200.0,1.0
2.1e-05,0.000487,0.077261,0.468028,0.077328,0.510708,0.0,98672.0,0.0,200.0,1.0
2.5e-05,0.0005,0.094213,0.552689,0.094285,0.595541,0.0,84617.0,0.0,200.0,1.0
2.2e-05,0.000522,0.075926,0.104995,0.07599,0.10516,0.0,1540.0,0.0,429.0,1.0
