DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.7e-05,0.000494,0.093931,0.12291,0.094012,0.123246,0.0,1314.0,0.0,429.0,1.0
2.5e-05,0.000484,0.091598,0.300511,0.091688,0.341567,0.0,147534.0,0.0,200.0,1.0
2.5e-05,0.000493,0.074612,0.103657,0.074674,0.103794,0.0,1560.0,0.0,429.0,1.0
2.2e-05,0.000559,0.07491,0.103652,0.074977,0.10378,0.0,1560.0,0.0,429.0,1.0
2.5e-05,0.00071,0.07638,0.105554,0.076457,0.105674,0.0,1533.0,0.0,429.0,1.0
3e-05,0.0005,0.090689,0.119589,0.090778,0.119708,0.0,1353.0,0.0,429.0,1.0
2.4e-05,0.000493,0.076562,0.353963,0.07665,0.394684,0.0,127679.0,0.0,200.0,1.0
2.9e-05,0.000502,0.09155,0.120676,0.09162,0.120825,0.0,1340.0,0.0,429.0,1.0
2.5e-05,0.000502,0.092626,0.121489,0.092733,0.121618,0.0,1332.0,0.0,429.0,1.0
2.6e-05,0.000545,0.095303,0.355833,0.095375,0.399141,0.0,126253.0,0.0,200.0,1.0
2.8e-05,0.000522,0.08734,0.34167,0.087412,0.384867,0.0,130936.0,0.0,200.0,1.0
2.2e-05,0.000487,0.087633,0.405377,0.087703,0.446291,0.0,112915.0,0.0,200.0,1.0
3e-05,0.000492,0.091622,0.121467,0.091701,0.121589,0.0,1332.0,0.0,429.0,1.0
2.7e-05,0.0005,0.07553,0.348366,0.075601,0.391575,0.0,128693.0,0.0,200.0,1.0
2.7e-05,0.00048,0.090116,0.349268,0.090196,0.391527,0.0,128708.0,0.0,200.0,1.0
3.6e-05,0.000561,0.090908,0.35118,0.090988,0.393207,0.0,128158.0,0.0,200.0,1.0
2.5e-05,0.000491,0.077074,0.106871,0.077146,0.106986,0.0,1514.0,0.0,429.0,1.0
2.5e-05,0.000505,0.075895,0.10522,0.075974,0.105342,0.0,1537.0,0.0,429.0,1.0
2.6e-05,0.000529,0.075684,0.410662,0.075755,0.451811,0.0,111535.0,0.0,200.0,1.0
