DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
3.6e-05,0.000507,0.088929,0.388031,0.088998,0.428999,0.0,117466.0,0.0,200.0,1.0
2.2e-05,0.000515,0.087835,0.117633,0.087908,0.117819,0.0,1374.0,0.0,429.0,1.0
2.4e-05,0.000545,0.094537,0.123694,0.094609,0.123822,0.0,1308.0,0.0,429.0,1.0
3e-05,0.000531,0.087085,0.354257,0.087148,0.396769,0.0,127008.0,0.0,200.0,1.0
2.5e-05,0.000561,0.093139,0.357958,0.093215,0.399591,0.0,126111.0,0.0,200.0,1.0
2.6e-05,0.00048,0.076696,0.357478,0.076773,0.398541,0.0,126443.0,0.0,200.0,1.0
2.4e-05,0.000522,0.09346,0.122317,0.093525,0.122575,0.0,1321.0,0.0,429.0,1.0
2.6e-05,0.000494,0.076912,0.106047,0.076978,0.106173,0.0,1525.0,0.0,429.0,1.0
2.6e-05,0.000487,0.076927,0.316375,0.077001,0.358042,0.0,140746.0,0.0,200.0,1.0
2.6e-05,0.000552,0.081901,0.321975,0.081971,0.365282,0.0,137956.0,0.0,200.0,1.0
2.1e-05,0.000503,0.093754,0.123178,0.093862,0.123508,0.0,1311.0,0.0,429.0,1.0
2.4e-05,0.000589,0.076972,0.107947,0.077049,0.108071,0.0,1499.0,0.0,429.0,1.0
2.8e-05,0.000509,0.092455,0.121632,0.092527,0.121746,0.0,1330.0,0.0,429.0,1.0
2.6e-05,0.00049,0.07728,0.351921,0.077356,0.395515,0.0,127411.0,0.0,200.0,1.0
2.3e-05,0.0005,0.076823,0.358419,0.076898,0.40095,0.0,125684.0,0.0,200.0,1.0
2.7e-05,0.000495,0.076594,0.105451,0.076662,0.105563,0.0,1534.0,0.0,429.0,1.0
2.4e-05,0.000485,0.093164,0.123608,0.093231,0.123743,0.0,1309.0,0.0,429.0,1.0
2.3e-05,0.000572,0.076955,0.361019,0.077027,0.404943,0.0,124444.0,0.0,200.0,1.0
2.5e-05,0.000519,0.092951,0.372594,0.093036,0.415658,0.0,121236.0,0.0,200.0,1.0
2.5e-05,0.000504,0.07628,0.105054,0.076343,0.105182,0.0,1540.0,0.0,429.0,1.0
2.6e-05,0.000507,0.077377,0.106062,0.077442,0.10623,0.0,1524.0,0.0,429.0,1.0
2.5e-05,0.000495,0.075417,0.104605,0.075478,0.104739,0.0,1546.0,0.0,429.0,1.0
2.2e-05,0.000618,0.076306,0.105271,0.076369,0.105494,0.0,1535.0,0.0,429.0,1.0
2.8e-05,0.000499,0.092548,0.122661,0.092625,0.122874,0.0,1318.0,0.0,429.0,1.0
3.3e-05,0.000491,0.076961,0.10598,0.07703,0.106109,0.0,1526.0,0.0,429.0,1.0
2.2e-05,0.000479,0.092783,0.122732,0.092847,0.122874,0.0,1318.0,0.0,429.0,1.0
4.9e-05,0.000565,0.077477,0.107123,0.077541,0.10725,0.0,1510.0,0.0,429.0,1.0
2.9e-05,0.000495,0.077072,0.10522,0.077227,0.105365,0.0,1537.0,0.0,429.0,1.0
2.7e-05,0.000515,0.075267,0.342945,0.075338,0.386524,0.0,130374.0,0.0,200.0,1.0
7.1e-05,0.000542,0.078562,0.107925,0.078626,0.108081,0.0,1498.0,0.0,429.0,1.0
2.6e-05,0.000493,0.076583,0.355743,0.076653,0.399917,0.0,126008.0,0.0,200.0,1.0
2.5e-05,0.000485,0.090643,0.358693,0.090708,0.400034,0.0,125971.0,0.0,200.0,1.0
3.4e-05,0.000511,0.076342,0.104963,0.076409,0.105105,0.0,1541.0,0.0,429.0,1.0
2.5e-05,0.000614,0.076676,0.27122,0.076749,0.312651,0.0,161179.0,0.0,200.0,1.0
2.6e-05,0.000502,0.078415,0.352433,0.07848,0.395914,0.0,127282.0,0.0,200.0,1.0
2.3e-05,0.000485,0.091968,0.303091,0.09205,0.345857,0.0,145704.0,0.0,200.0,1.0
2.2e-05,0.000478,0.095261,0.377022,0.095338,0.417849,0.0,120600.0,0.0,200.0,1.0
2.2e-05,0.000506,0.076667,0.311046,0.076732,0.35342,0.0,142586.0,0.0,200.0,1.0
3.1e-05,0.000612,0.078396,0.315657,0.078454,0.356451,0.0,141374.0,0.0,200.0,1.0
