DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.5e-05,0.000497,0.092716,0.122398,0.0928,0.122741,0.0,1319.0,0.0,429.0,1.0
2.3e-05,0.0005,0.09399,0.541384,0.094056,0.583248,0.0,86400.0,0.0,200.0,1.0
3.2e-05,0.000487,0.078965,0.522622,0.07903,0.563118,0.0,89489.0,0.0,200.0,1.0
2e-05,0.0005,0.092386,0.120953,0.092614,0.121082,0.0,1337.0,0.0,429.0,1.0
2.6e-05,0.000494,0.076757,0.54643,0.076835,0.588204,0.0,85672.0,0.0,200.0,1.0
2.3e-05,0.000508,0.07806,0.460686,0.078142,0.502199,0.0,100344.0,0.0,200.0,1.0
2.4e-05,0.000528,0.076693,0.527409,0.076753,0.570264,0.0,88367.0,0.0,200.0,1.0
2.2e-05,0.00049,0.078662,0.107926,0.078741,0.108112,0.0,1498.0,0.0,429.0,1.0
2.7e-05,0.000512,0.078462,0.108341,0.078525,0.108463,0.0,1493.0,0.0,429.0,1.0
2.4e-05,0.000486,0.096101,0.495328,0.096182,0.538712,0.0,93543.0,0.0,200.0,1.0
2.2e-05,0.000478,0.093109,0.12195,0.093193,0.122075,0.0,1327.0,0.0,429.0,1.0
2.5e-05,0.000515,0.078104,0.62307,0.07817,0.664593,0.0,75825.0,0.0,200.0,1.0
2.3e-05,0.000605,0.093663,0.526817,0.093738,0.568393,0.0,88658.0,0.0,200.0,1.0
4.6e-05,0.000521,0.094466,0.124571,0.094561,0.124714,0.0,1298.0,0.0,429.0,1.0
2.9e-05,0.000505,0.07912,0.514118,0.079184,0.557556,0.0,90381.0,0.0,200.0,1.0
5.1e-05,0.000702,0.078156,0.51606,0.078219,0.55925,0.0,90108.0,0.0,200.0,1.0
3e-05,0.000527,0.09487,0.560456,0.094945,0.600917,0.0,83860.0,0.0,200.0,1.0
3.4e-05,0.000522,0.077818,0.10791,0.077881,0.108049,0.0,1499.0,0.0,429.0,1.0
2.8e-05,0.00052,0.090721,0.531834,0.090789,0.574292,0.0,87748.0,0.0,200.0,1.0
3.8e-05,0.000487,0.079771,0.108619,0.079844,0.108769,0.0,1489.0,0.0,429.0,1.0
2.3e-05,0.000491,0.076296,0.466531,0.076395,0.508912,0.0,99021.0,0.0,200.0,1.0
4e-05,0.000512,0.076008,0.529628,0.076081,0.573037,0.0,87940.0,0.0,200.0,1.0
3.1e-05,0.000502,0.079756,0.447475,0.079834,0.490196,0.0,102801.0,0.0,200.0,1.0
2.2e-05,0.000547,0.081979,0.111393,0.082046,0.111552,0.0,1452.0,0.0,429.0,1.0
2.3e-05,0.000489,0.078561,0.108226,0.078625,0.108377,0.0,1494.0,0.0,429.0,1.0
3.4e-05,0.00053,0.080038,0.563922,0.080104,0.606562,0.0,83079.0,0.0,200.0,1.0
2.8e-05,0.000504,0.091678,0.527822,0.091759,0.569871,0.0,88428.0,0.0,200.0,1.0
2.6e-05,0.000506,0.079548,0.590673,0.079623,0.634447,0.0,79428.0,0.0,200.0,1.0
2.6e-05,0.000498,0.095064,0.125841,0.095138,0.125974,0.0,1285.0,0.0,429.0,1.0
0.000117,0.000692,0.085389,0.115469,0.085461,0.115684,0.0,1400.0,0.0,429.0,1.0
2.2e-05,0.000498,0.093363,0.124471,0.093452,0.124601,0.0,1300.0,0.0,429.0,1.0
2.7e-05,0.000524,0.09556,0.125543,0.09574,0.125695,0.0,1288.0,0.0,429.0,1.0
2.1e-05,0.000486,0.087711,0.126343,0.087786,0.126482,0.0,1280.0,0.0,429.0,1.0
2.5e-05,0.000515,0.091037,0.130955,0.091117,0.131155,0.0,1235.0,0.0,429.0,1.0
2.1e-05,0.000488,0.121855,0.161412,0.121938,0.161537,0.0,1002.0,0.0,429.0,1.0
