website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,rtp_count,dns_count,dns_incomplete_transactions,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_query_types,dns_response_codes,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
http://www.jewe.ir/,84959b0f-86e1-4198-93e8-f1f73aa608a1,2025-05-05 20:32:01,"{'eth': 117, 'ip': 109, 'tcp': 97, 'tls': 22, 'udp': 12, 'dns': 12, 'ssh': 10, 'arp': 8, 'http': 8, 'json': 4}",117,"[105, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 437, 93, 66, 96, 96, 96, 96, 208, 208, 352, 352, 74, 74, 66, 1554, 78, 66, 3396, 66, 146, 128, 112, 128, 1235, 66, 97, 1053, 66, 66, 396, 66, 135, 105, 66, 74, 74, 66, 106, 66, 1001, 66, 1202, 66, 146, 378, 66, 82, 66, 130, 66, 130, 66, 146, 130, 130, 66, 66, 66, 66, 66, 42, 42, 82, 82, 114, 74, 114, 74, 42, 42, 74, 74, 42, 42, 1884, 1884, 54, 54, 1884, 281, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 90, 66, 66, 66, 66, 66, 42, 42]",33365,42,3396,285.1709401709402,97,"[105, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 437, 93, 66, 74, 74, 66, 1554, 78, 66, 3396, 66, 146, 128, 112, 128, 1235, 66, 97, 1053, 66, 66, 396, 66, 135, 105, 66, 74, 74, 66, 106, 66, 1001, 66, 1202, 66, 146, 378, 66, 82, 66, 130, 66, 130, 66, 146, 130, 130, 66, 66, 66, 66, 66, 74, 74, 74, 74, 1884, 1884, 54, 54, 1884, 281, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 90, 66, 66, 66, 66, 66]",31133,54,3396,320.9587628865979,97,4,2,0,4.123711340206185,1.174e-05,0.167394271,0.023865208911111113,12,12,"[96, 96, 96, 96, 208, 208, 352, 352, 82, 82, 114, 114]",1896,82,352,158.0,0,12,0,109,"[105, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 437, 93, 66, 96, 96, 96, 96, 208, 208, 352, 352, 74, 74, 66, 1554, 78, 66, 3396, 66, 146, 128, 112, 128, 1235, 66, 97, 1053, 66, 66, 396, 66, 135, 105, 66, 74, 74, 66, 106, 66, 1001, 66, 1202, 66, 146, 378, 66, 82, 66, 130, 66, 130, 66, 146, 130, 130, 66, 66, 66, 66, 66, 82, 82, 114, 74, 114, 74, 74, 74, 1884, 1884, 54, 54, 1884, 281, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 90, 66, 66, 66, 66, 66]",33029,54,3396,303.0183486238532,109,0,0.0,"{'28': 4, '1': 8}",{},0,0,0,0,0,5,True,False
http://www.jewe.ir/,c7555eea-20b5-4c47-8d05-65286315eb8a,2025-05-05 21:01:58,"{'eth': 72, 'ip': 64, 'tcp': 60, 'tls': 13, 'arp': 8, 'udp': 4, 'dns': 4, 'http': 8, 'json': 4}",72,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 602, 66, 66, 437, 93, 66, 42, 42, 66, 66, 1074, 66, 275, 66, 135, 66, 105, 66, 42, 42, 82, 82, 114, 74, 114, 74, 74, 42, 42, 74, 90, 66, 66, 66, 66, 66, 66, 42, 42, 1884, 54, 1884, 54, 281, 54, 54, 281, 1884, 54, 54, 54, 1884, 54, 281, 54, 54, 281, 54, 54, 90, 66, 66, 66]",20098,42,3388,279.1388888888889,60,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 602, 66, 66, 437, 93, 66, 66, 66, 1074, 66, 275, 66, 135, 66, 105, 66, 74, 74, 74, 74, 90, 66, 66, 66, 66, 66, 66, 1884, 54, 1884, 54, 281, 54, 54, 281, 1884, 54, 54, 54, 1884, 54, 281, 54, 54, 281, 54, 54, 90, 66, 66, 66]",19370,54,3388,322.8333333333333,60,3,2,0,5.0,8.85e-06,0.040674956,0.002323603375,4,4,"[82, 82, 114, 114]",392,82,114,98.0,0,4,0,64,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 602, 66, 66, 437, 93, 66, 66, 66, 1074, 66, 275, 66, 135, 66, 105, 66, 82, 82, 114, 74, 114, 74, 74, 74, 90, 66, 66, 66, 66, 66, 66, 1884, 54, 1884, 54, 281, 54, 54, 281, 1884, 54, 54, 54, 1884, 54, 281, 54, 54, 281, 54, 54, 90, 66, 66, 66]",19762,54,3388,308.78125,64,0,0.0,{'1': 4},{},0,0,0,0,0,5,True,False
http://www.jewe.ir/,dca9d530-000b-4b7a-af24-121b3e2ff6f3,2025-05-05 21:31:56,"{'eth': 68, 'ip': 60, 'tcp': 56, 'tls': 13, 'arp': 8, 'udp': 4, 'dns': 4, 'http': 8, 'json': 4}",68,"[74, 74, 66, 394, 66, 3389, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 42, 42, 1082, 66, 276, 66, 135, 66, 105, 66, 82, 82, 114, 74, 114, 42, 42, 74, 74, 42, 42, 74, 90, 66, 66, 66, 66, 42, 42, 1884, 54, 1884, 54, 281, 1884, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 281, 54, 54, 54, 54, 90, 66, 66, 66]",19845,42,3389,291.8382352941176,56,"[74, 74, 66, 394, 66, 3389, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 1082, 66, 276, 66, 135, 66, 105, 66, 74, 74, 74, 74, 90, 66, 66, 66, 66, 1884, 54, 1884, 54, 281, 1884, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 281, 54, 54, 54, 54, 90, 66, 66, 66]",19117,54,3389,341.375,56,3,0,0,5.357142857142857,8.28e-06,0.043479246,0.0024972962916666665,4,4,"[82, 82, 114, 114]",392,82,114,98.0,0,4,0,60,"[74, 74, 66, 394, 66, 3389, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 1082, 66, 276, 66, 135, 66, 105, 66, 82, 82, 114, 74, 114, 74, 74, 74, 90, 66, 66, 66, 66, 1884, 54, 1884, 54, 281, 1884, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 281, 54, 54, 54, 54, 90, 66, 66, 66]",19509,54,3389,325.15,60,0,0.0,{'1': 4},{},0,0,0,0,0,5,True,False
http://www.jewe.ir/,c36fcc0f-91eb-4d30-8a77-efbba0495bd8,2025-05-05 22:01:49,"{'eth': 141, 'ip': 131, 'tcp': 127, 'tls': 60, 'arp': 10, 'DATA': 3, 'udp': 4, 'dns': 4}",141,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 42, 42, 1215, 586, 66, 323, 66, 135, 105, 277, 66, 135, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1404, 66, 1552, 78, 66, 437, 93, 66, 54, 54, 54, 54, 54, 54, 54, 54, 109, 7106, 5698, 66, 66, 11330, 5698, 11330, 66, 66, 66, 12977, 78, 66, 259, 66, 135, 105, 109, 16472, 32878, 78, 66, 10228, 78, 66, 78, 66, 275, 135, 109, 105, 16472, 32878, 6198, 66, 78, 66, 78, 66, 78, 66, 101, 66, 277, 66, 135, 105, 117, 14150, 78, 66, 259, 135, 105, 66, 42, 42, 105, 105, 66, 82, 82, 114, 74, 114, 74, 42, 42, 74, 1082, 66, 277, 66, 135, 66, 105, 66, 74, 42, 42, 90, 66, 66, 66, 66, 42, 42]",210024,42,32878,1489.531914893617,127,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 1215, 586, 66, 323, 66, 135, 105, 277, 66, 135, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1404, 66, 1552, 78, 66, 437, 93, 66, 54, 54, 54, 54, 54, 54, 54, 54, 109, 7106, 5698, 66, 66, 11330, 5698, 11330, 66, 66, 66, 12977, 78, 66, 259, 66, 135, 105, 109, 16472, 32878, 78, 66, 10228, 78, 66, 78, 66, 275, 135, 109, 105, 16472, 32878, 6198, 66, 78, 66, 78, 66, 78, 66, 101, 66, 277, 66, 135, 105, 117, 14150, 78, 66, 259, 135, 105, 66, 105, 105, 66, 74, 74, 74, 1082, 66, 277, 66, 135, 66, 105, 66, 74, 90, 66, 66, 66, 66]",209212,54,32878,1647.3385826771653,127,3,3,0,2.3622047244094486,8.39e-06,0.047983943,0.003515629263157895,4,4,"[82, 82, 114, 114]",392,82,114,98.0,0,4,0,131,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 1215, 586, 66, 323, 66, 135, 105, 277, 66, 135, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1404, 66, 1552, 78, 66, 437, 93, 66, 54, 54, 54, 54, 54, 54, 54, 54, 109, 7106, 5698, 66, 66, 11330, 5698, 11330, 66, 66, 66, 12977, 78, 66, 259, 66, 135, 105, 109, 16472, 32878, 78, 66, 10228, 78, 66, 78, 66, 275, 135, 109, 105, 16472, 32878, 6198, 66, 78, 66, 78, 66, 78, 66, 101, 66, 277, 66, 135, 105, 117, 14150, 78, 66, 259, 135, 105, 66, 105, 105, 66, 82, 82, 114, 74, 114, 74, 74, 1082, 66, 277, 66, 135, 66, 105, 66, 74, 90, 66, 66, 66, 66]",209604,54,32878,1600.030534351145,131,0,0.0,{'1': 4},{},3,0,0,0,0,5,True,False
http://www.jewe.ir/,6637293f-844f-451d-85bc-06c136d0cccd,2025-05-05 22:31:39,"{'eth': 148, 'ip': 140, 'tcp': 136, 'tls': 64, 'arp': 8, 'udp': 4, 'dns': 4, 'DATA': 3}",148,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 743, 66, 260, 66, 135, 66, 105, 66, 42, 42, 82, 82, 114, 74, 114, 42, 42, 74, 1215, 586, 66, 276, 66, 135, 105, 277, 66, 135, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1404, 66, 1552, 78, 66, 437, 93, 66, 117, 7106, 5698, 66, 66, 11330, 5698, 11330, 66, 66, 19693, 66, 66, 78, 66, 74, 278, 66, 135, 105, 109, 16472, 32878, 78, 66, 7948, 78, 66, 78, 66, 101, 66, 277, 66, 135, 105, 117, 16472, 32878, 7061, 78, 66, 78, 66, 78, 66, 261, 135, 117, 105, 16472, 78, 66, 1104, 66, 277, 135, 66, 105, 66, 54, 54, 54, 54, 54, 54, 54, 54, 42, 42, 74, 90, 66, 66, 66, 66, 66, 42, 42, 117, 1053, 66, 275, 66, 135, 105, 66]",220106,42,32878,1487.2027027027027,136,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 743, 66, 260, 66, 135, 66, 105, 66, 74, 74, 1215, 586, 66, 276, 66, 135, 105, 277, 66, 135, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1404, 66, 1552, 78, 66, 437, 93, 66, 117, 7106, 5698, 66, 66, 11330, 5698, 11330, 66, 66, 19693, 66, 66, 78, 66, 74, 278, 66, 135, 105, 109, 16472, 32878, 78, 66, 7948, 78, 66, 78, 66, 101, 66, 277, 66, 135, 105, 117, 16472, 32878, 7061, 78, 66, 78, 66, 78, 66, 261, 135, 117, 105, 16472, 78, 66, 1104, 66, 277, 135, 66, 105, 66, 54, 54, 54, 54, 54, 54, 54, 54, 74, 90, 66, 66, 66, 66, 66, 117, 1053, 66, 275, 66, 135, 105, 66]",219378,54,32878,1613.0735294117646,136,3,3,0,2.2058823529411766,1.286e-05,0.042855745,0.003975766245901639,4,4,"[82, 82, 114, 114]",392,82,114,98.0,0,4,0,140,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 602, 66, 438, 93, 66, 743, 66, 260, 66, 135, 66, 105, 66, 82, 82, 114, 74, 114, 74, 1215, 586, 66, 276, 66, 135, 105, 277, 66, 135, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1404, 66, 1552, 78, 66, 437, 93, 66, 117, 7106, 5698, 66, 66, 11330, 5698, 11330, 66, 66, 19693, 66, 66, 78, 66, 74, 278, 66, 135, 105, 109, 16472, 32878, 78, 66, 7948, 78, 66, 78, 66, 101, 66, 277, 66, 135, 105, 117, 16472, 32878, 7061, 78, 66, 78, 66, 78, 66, 261, 135, 117, 105, 16472, 78, 66, 1104, 66, 277, 135, 66, 105, 66, 54, 54, 54, 54, 54, 54, 54, 54, 74, 90, 66, 66, 66, 66, 66, 117, 1053, 66, 275, 66, 135, 105, 66]",219770,54,32878,1569.7857142857142,140,0,0.0,{'1': 4},{},3,0,0,0,0,5,True,False
http://www.jewe.ir/,083d859a-6e2a-4ac9-952a-b6842745198f,2025-05-05 23:01:32,"{'eth': 184, 'ip': 176, 'tcp': 168, 'tls': 59, 'arp': 8, 'udp': 8, 'dns': 8, 'DATA': 4}",184,"[146, 1403, 602, 66, 66, 438, 93, 66, 105, 105, 66, 42, 42, 743, 66, 277, 66, 135, 66, 105, 66, 82, 82, 114, 74, 114, 74, 42, 42, 74, 42, 42, 74, 578, 1223, 66, 260, 66, 135, 105, 276, 66, 135, 105, 66, 93, 93, 74, 74, 66, 394, 66, 183, 121, 3388, 66, 146, 1404, 1552, 66, 66, 437, 93, 66, 117, 7106, 5698, 66, 66, 5698, 5698, 66, 66, 66, 5698, 5698, 5698, 66, 66, 5698, 5698, 66, 66, 5698, 1481, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 276, 66, 135, 105, 109, 16472, 32878, 66, 66, 66, 66, 6492, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 261, 135, 105, 117, 16472, 32878, 4693, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 101, 66, 277, 66, 135, 105, 109, 14354, 66, 66, 66, 66, 66, 341, 135, 105, 66, 90, 66, 66, 66, 66, 66, 54, 54, 54, 54, 54, 54, 54, 54, 54, 42, 42]",209403,42,32878,1138.0597826086957,168,"[146, 1403, 602, 66, 66, 438, 93, 66, 105, 105, 66, 743, 66, 277, 66, 135, 66, 105, 66, 74, 74, 74, 74, 578, 1223, 66, 260, 66, 135, 105, 276, 66, 135, 105, 66, 74, 74, 66, 394, 66, 3388, 66, 146, 1404, 1552, 66, 66, 437, 93, 66, 117, 7106, 5698, 66, 66, 5698, 5698, 66, 66, 66, 5698, 5698, 5698, 66, 66, 5698, 5698, 66, 66, 5698, 1481, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 276, 66, 135, 105, 109, 16472, 32878, 66, 66, 66, 66, 6492, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 261, 135, 105, 117, 16472, 32878, 4693, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 101, 66, 277, 66, 135, 105, 109, 14354, 66, 66, 66, 66, 66, 341, 135, 105, 66, 90, 66, 66, 66, 66, 66, 54, 54, 54, 54, 54, 54, 54, 54, 54]",208185,54,32878,1239.1964285714287,168,3,0,0,1.7857142857142856,9.84e-06,0.043374076,0.0036548593962264153,8,8,"[82, 82, 114, 114, 93, 93, 183, 121]",882,82,183,110.25,0,8,0,176,"[146, 1403, 602, 66, 66, 438, 93, 66, 105, 105, 66, 743, 66, 277, 66, 135, 66, 105, 66, 82, 82, 114, 74, 114, 74, 74, 74, 578, 1223, 66, 260, 66, 135, 105, 276, 66, 135, 105, 66, 93, 93, 74, 74, 66, 394, 66, 183, 121, 3388, 66, 146, 1404, 1552, 66, 66, 437, 93, 66, 117, 7106, 5698, 66, 66, 5698, 5698, 66, 66, 66, 5698, 5698, 5698, 66, 66, 5698, 5698, 66, 66, 5698, 1481, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 276, 66, 135, 105, 109, 16472, 32878, 66, 66, 66, 66, 6492, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 261, 135, 105, 117, 16472, 32878, 4693, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 101, 66, 277, 66, 135, 105, 109, 14354, 66, 66, 66, 66, 66, 341, 135, 105, 66, 90, 66, 66, 66, 66, 66, 54, 54, 54, 54, 54, 54, 54, 54, 54]",209067,54,32878,1187.8806818181818,176,0,0.0,"{'1': 6, '28': 2}",{},4,0,0,0,0,5,True,False
http://www.jewe.ir/,1fef42b7-799c-4caf-9e94-f7068371306f,2025-05-05 23:31:23,"{'eth': 42, 'ip': 34, 'tcp': 30, 'tls': 13, 'arp': 8, 'udp': 4, 'dns': 4}",42,"[74, 74, 66, 394, 66, 3387, 66, 146, 1403, 66, 603, 66, 438, 93, 66, 42, 42, 105, 105, 66, 42, 42, 82, 82, 114, 74, 114, 74, 42, 42, 74, 735, 66, 276, 66, 135, 66, 105, 66, 74, 42, 42]",9823,42,3387,233.88095238095238,30,"[74, 74, 66, 394, 66, 3387, 66, 146, 1403, 66, 603, 66, 438, 93, 66, 105, 105, 66, 74, 74, 74, 735, 66, 276, 66, 135, 66, 105, 66, 74]",9095,66,3387,303.1666666666667,30,3,0,0,10.0,1.545e-05,0.040969467,0.004128636307692308,4,4,"[82, 82, 114, 114]",392,82,114,98.0,0,4,0,34,"[74, 74, 66, 394, 66, 3387, 66, 146, 1403, 66, 603, 66, 438, 93, 66, 105, 105, 66, 82, 82, 114, 74, 114, 74, 74, 735, 66, 276, 66, 135, 66, 105, 66, 74]",9487,66,3387,279.02941176470586,34,0,0.0,{'1': 4},{},0,0,0,0,0,5,True,False
http://www.jewe.ir/,e8f7320f-70ed-40ab-b7da-5479249eaaa3,2025-05-06 00:01:13,"{'eth': 63, 'ip': 55, 'tcp': 51, 'tls': 11, 'arp': 8, 'http': 8, 'json': 4, 'udp': 4, 'dns': 4}",63,"[74, 74, 66, 394, 66, 3387, 66, 146, 1403, 603, 66, 66, 437, 93, 66, 42, 42, 105, 105, 66, 90, 66, 66, 66, 1884, 54, 1884, 54, 281, 1884, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 82, 82, 114, 74, 114, 74, 42, 42, 74, 74, 42, 42, 90, 66, 66, 66, 66, 42, 42]",18257,42,3387,289.7936507936508,51,"[74, 74, 66, 394, 66, 3387, 66, 146, 1403, 603, 66, 66, 437, 93, 66, 105, 105, 66, 90, 66, 66, 66, 1884, 54, 1884, 54, 281, 1884, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 74, 74, 74, 74, 90, 66, 66, 66, 66]",17529,54,3387,343.70588235294116,51,3,0,0,5.88235294117647,9e-06,0.005483166,0.0005862355909090909,4,4,"[82, 82, 114, 114]",392,82,114,98.0,0,4,0,55,"[74, 74, 66, 394, 66, 3387, 66, 146, 1403, 603, 66, 66, 437, 93, 66, 105, 105, 66, 90, 66, 66, 66, 1884, 54, 1884, 54, 281, 1884, 54, 54, 54, 281, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 82, 82, 114, 74, 114, 74, 74, 74, 90, 66, 66, 66, 66]",17921,54,3387,325.8363636363636,55,0,0.0,{'1': 4},{},0,0,0,0,0,5,True,False
http://www.jewe.ir/,31301e5e-2325-4a6d-a5b1-bfceacec968e,2025-05-06 00:31:22,"{'eth': 66, 'ip': 58, 'tcp': 54, 'tls': 12, 'http': 8, 'json': 4, 'arp': 8, 'udp': 4, 'dns': 4}",66,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 603, 66, 1884, 54, 1884, 54, 281, 54, 54, 1884, 54, 281, 54, 1884, 54, 54, 281, 54, 54, 281, 54, 54, 438, 93, 66, 42, 42, 42, 42, 82, 82, 114, 74, 114, 74, 74, 42, 42, 74, 735, 66, 260, 66, 135, 66, 105, 66, 90, 66, 66, 66, 66, 66, 54, 42, 42]",19314,42,3388,292.6363636363636,54,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 603, 66, 1884, 54, 1884, 54, 281, 54, 54, 1884, 54, 281, 54, 1884, 54, 54, 281, 54, 54, 281, 54, 54, 438, 93, 66, 74, 74, 74, 74, 735, 66, 260, 66, 135, 66, 105, 66, 90, 66, 66, 66, 66, 66, 54]",18586,54,3388,344.18518518518516,54,3,0,0,5.555555555555555,1.591e-05,0.040700366,0.002599121904761905,4,4,"[82, 82, 114, 114]",392,82,114,98.0,0,4,0,58,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 603, 66, 1884, 54, 1884, 54, 281, 54, 54, 1884, 54, 281, 54, 1884, 54, 54, 281, 54, 54, 281, 54, 54, 438, 93, 66, 82, 82, 114, 74, 114, 74, 74, 74, 735, 66, 260, 66, 135, 66, 105, 66, 90, 66, 66, 66, 66, 66, 54]",18978,54,3388,327.2068965517241,58,0,0.0,{'1': 4},{},0,0,0,0,0,5,True,False
http://www.jewe.ir/,98ddfd69-4a6c-4019-9121-1748d3cb07a7,2025-05-06 01:01:13,"{'eth': 67, 'ip': 59, 'tcp': 55, 'tls': 10, 'arp': 8, 'udp': 4, 'dns': 4, 'http': 8, 'json': 4}",67,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 603, 66, 437, 93, 66, 42, 42, 90, 66, 66, 66, 66, 82, 82, 1884, 54, 1884, 54, 1884, 281, 54, 281, 54, 54, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 114, 114, 74, 74, 42, 42, 74, 74, 42, 42, 90, 66, 90, 66, 66, 66, 66, 66, 66, 66, 66, 42, 42]",18468,42,3388,275.64179104477614,55,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 603, 66, 437, 93, 66, 90, 66, 66, 66, 66, 1884, 54, 1884, 54, 1884, 281, 54, 281, 54, 54, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 74, 74, 74, 74, 90, 66, 90, 66, 66, 66, 66, 66, 66, 66, 66]",17740,54,3388,322.54545454545456,55,4,0,0,7.2727272727272725,9.51e-06,0.005123908,0.0004913389090909091,4,4,"[82, 82, 114, 114]",392,82,114,98.0,0,4,0,59,"[74, 74, 66, 394, 66, 3388, 66, 146, 1403, 66, 603, 66, 437, 93, 66, 90, 66, 66, 66, 66, 82, 82, 1884, 54, 1884, 54, 1884, 281, 54, 281, 54, 54, 1884, 54, 54, 54, 281, 54, 54, 281, 54, 54, 114, 114, 74, 74, 74, 74, 90, 66, 90, 66, 66, 66, 66, 66, 66, 66, 66]",18132,54,3388,307.3220338983051,59,0,0.0,{'1': 4},{},0,0,0,0,0,5,True,False
