website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
https://www.regioncenter.info/,e0a52f15-6a40-4d2e-af33-d0d4d2d04a9d,2025-04-19 22:13:20,"{'eth': 123, 'ip': 123, 'tcp': 123, 'tls': 110, 'DATA': 44}",123,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 147, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 137, 66, 91, 72, 68, 68, 68, 514, 66, 1444, 79, 1444, 79, 1444, 615, 1444, 79, 1444, 79, 1444, 1444, 92, 1444, 1444, 1444, 1444, 118, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 1444, 1444, 1444, 1444, 1444, 1325, 66, 66, 66, 90, 66, 68, 66]",70664,66,1444,574.5040650406504,123,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 147, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 137, 66, 91, 72, 68, 68, 68, 514, 66, 1444, 79, 1444, 79, 1444, 615, 1444, 79, 1444, 79, 1444, 1444, 92, 1444, 1444, 1444, 1444, 118, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 1444, 1444, 1444, 1444, 1444, 1325, 66, 66, 66, 90, 66, 68, 66]",70664,66,1444,574.5040650406504,123,1,0,0,0.8130081300813009,6.7e-05,0.139333,0.06328487878787879,0,0,[],0,0,0,0,123,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 147, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 137, 66, 91, 72, 68, 68, 68, 514, 66, 1444, 79, 1444, 79, 1444, 615, 1444, 79, 1444, 79, 1444, 1444, 92, 1444, 1444, 1444, 1444, 118, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 1444, 1444, 1444, 1444, 1444, 1325, 66, 66, 66, 90, 66, 68, 66]",70664,66,1444,574.5040650406504,123,0,0.0,0,{},{},0,44,0,0,0,0,5,True,False
https://www.regioncenter.info/,cdc2ec68-3c79-42a9-9785-6d2091c3d1a4,2025-04-19 22:13:32,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://www.regioncenter.info/,28c4c133-b2ea-4966-9f1f-094d13c764f6,2025-04-19 22:14:19,"{'eth': 7, 'ip': 7, 'tcp': 7}",7,"[78, 78, 76, 66, 66, 68, 66]",498,66,78,71.14285714285714,7,"[78, 78, 76, 66, 66, 68, 66]",498,66,78,71.14285714285714,7,1,0,0,14.285714285714285,0.000168,36.43432,9.13400225,0,0,[],0,0,0,0,7,"[78, 78, 76, 66, 66, 68, 66]",498,66,78,71.14285714285714,7,0,0.0,0,{},{},0,0,0,0,0,0,5,True,False
https://www.regioncenter.info/,d04a4b1b-1645-4ea3-82ef-8f26a7806371,2025-04-19 22:14:31,"{'eth': 141, 'ip': 141, 'tcp': 141, 'tls': 110, 'DATA': 43, '_ws.malformed': 1}",141,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 1444, 66, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 128, 66, 91, 72, 68, 100, 66, 68, 68, 514, 66, 1444, 66, 80, 1444, 80, 1444, 615, 1444, 80, 1444, 1444, 92, 1444, 1444, 66, 66, 1444, 66, 1444, 118, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 66, 1444, 1444, 66, 66, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1326, 1444, 1444, 1444, 78, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 109, 66, 90, 66, 68, 68, 68, 66]",71934,66,1444,510.17021276595744,141,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 1444, 66, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 128, 66, 91, 72, 68, 100, 66, 68, 68, 514, 66, 1444, 66, 80, 1444, 80, 1444, 615, 1444, 80, 1444, 1444, 92, 1444, 1444, 66, 66, 1444, 66, 1444, 118, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 66, 1444, 1444, 66, 66, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1326, 1444, 1444, 1444, 78, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 109, 66, 90, 66, 68, 68, 68, 66]",71934,66,1444,510.17021276595744,141,2,0,0,1.4184397163120568,6.8e-05,0.150713,0.05612384782608696,0,0,[],0,0,0,0,141,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 76, 76, 1444, 66, 1444, 144, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 128, 66, 91, 72, 68, 100, 66, 68, 68, 514, 66, 1444, 66, 80, 1444, 80, 1444, 615, 1444, 80, 1444, 1444, 92, 1444, 1444, 66, 66, 1444, 66, 1444, 118, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 66, 1444, 1444, 66, 66, 66, 66, 1444, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 1326, 1444, 1444, 1444, 78, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 66, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 109, 66, 90, 66, 68, 68, 68, 66]",71934,66,1444,510.17021276595744,141,0,0.0,0,{},{},0,43,0,0,0,0,5,True,False
https://www.regioncenter.info/,0f482159-ed43-47ab-8ecb-2396255a55d9,2025-04-19 22:14:42,"{'eth': 131, 'ip': 131, 'tcp': 131, 'tls': 109, 'DATA': 43, '_ws.malformed': 1}",131,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 146, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 128, 66, 91, 72, 68, 68, 100, 68, 66, 68, 514, 66, 1444, 66, 80, 1444, 1444, 92, 602, 1444, 80, 1444, 80, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1403, 66, 66, 66, 90, 66, 68, 68, 66]",69833,66,1444,533.0763358778626,131,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 146, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 128, 66, 91, 72, 68, 68, 100, 68, 66, 68, 514, 66, 1444, 66, 80, 1444, 1444, 92, 602, 1444, 80, 1444, 80, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1403, 66, 66, 66, 90, 66, 68, 68, 66]",69833,66,1444,533.0763358778626,131,1,0,0,0.7633587786259541,6.6e-05,0.121512,0.0623339512195122,0,0,[],0,0,0,0,131,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 1444, 1444, 146, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 128, 66, 91, 72, 68, 68, 100, 68, 66, 68, 514, 66, 1444, 66, 80, 1444, 1444, 92, 602, 1444, 80, 1444, 80, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 66, 66, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 1444, 1444, 66, 66, 66, 1444, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 66, 1444, 66, 66, 1444, 1444, 1444, 1444, 1444, 1403, 66, 66, 66, 90, 66, 68, 68, 66]",69833,66,1444,533.0763358778626,131,0,0.0,0,{},{},0,43,0,0,0,0,5,True,False
https://www.regioncenter.info/,f8c107bf-81ae-474b-b14f-23bc8b27a2d7,2025-04-19 22:14:53,"{'eth': 137, 'ip': 137, 'tcp': 137, 'tls': 110, 'vssmonitoring': 3, 'DATA': 44}",137,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 66, 66, 66, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 1444, 1444, 147, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 68, 137, 66, 91, 72, 68, 68, 68, 514, 66, 1444, 80, 1444, 1444, 92, 602, 66, 66, 1444, 80, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 66, 1444, 1444, 1416, 66, 66, 90, 66, 68, 66]",71676,66,1444,523.1824817518249,137,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 66, 66, 66, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 1444, 1444, 147, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 68, 137, 66, 91, 72, 68, 68, 68, 514, 66, 1444, 80, 1444, 1444, 92, 602, 66, 66, 1444, 80, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 66, 1444, 1444, 1416, 66, 66, 90, 66, 68, 66]",71676,66,1444,523.1824817518249,137,1,1,0,0.7299270072992701,5.8e-05,0.215874,0.0839121111111111,0,0,[],0,0,0,0,137,"[78, 76, 66, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 77, 66, 66, 66, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 1444, 1444, 147, 66, 91, 91, 80, 91, 91, 91, 91, 91, 91, 68, 68, 68, 137, 66, 91, 72, 68, 68, 68, 514, 66, 1444, 80, 1444, 1444, 92, 602, 66, 66, 1444, 80, 1444, 1444, 1444, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 1444, 1444, 1444, 66, 66, 66, 1444, 66, 1444, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 1444, 1444, 66, 66, 1444, 66, 1444, 66, 1444, 66, 1444, 1444, 1444, 1444, 1444, 1444, 66, 78, 66, 66, 66, 1444, 1444, 1416, 66, 66, 90, 66, 68, 66]",71676,66,1444,523.1824817518249,137,0,0.0,0,{},{},0,44,0,0,0,0,5,True,False
https://www.regioncenter.info/,2e8f42ea-d201-4f94-8e10-3a03ae557677,2025-04-19 22:32:00,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://www.regioncenter.info/,f67c35cb-76b1-4b99-a16e-2bf35ea2bd9c,2025-04-19 22:32:12,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://www.regioncenter.info/,9d93b68a-f8d6-419a-a6c5-e8ee54c5e9f4,2025-04-19 22:32:23,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://www.regioncenter.info/,78772b71-a7cb-434d-bcb7-621e7b64925d,2025-04-19 22:40:32,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
