website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,rtp_count,dns_count,dns_incomplete_transactions,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_query_types,dns_response_codes,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
https://twitter.com/SUHAKAM/,ebf77861-5b7b-472e-85bc-d96c07fe59a0,2025-04-10 12:23:54,"{'eth': 180, 'ipv6': 180, 'udp': 130, 'DATA': 96, 'tcp': 48, 'tls': 15, 'quic': 24, 'icmpv6': 2, 'dns': 10, 'mdns': 3}",180,"[91, 88, 91, 87, 91, 735, 86, 91, 88, 87, 91, 91, 88, 87, 142, 91, 91, 88, 86, 87, 91, 91, 88, 87, 91, 88, 163, 91, 87, 190, 85, 98, 87, 141, 95, 91, 88, 91, 87, 91, 87, 142, 95, 91, 87, 91, 88, 91, 1292, 1292, 1292, 142, 626, 87, 102, 102, 1292, 1292, 1292, 359, 995, 96, 86, 84, 590, 140, 93, 93, 98, 74, 183, 87, 94, 86, 91, 87, 91, 87, 74, 74, 74, 74, 74, 140, 86, 86, 86, 86, 86, 86, 142, 86, 91, 87, 91, 87, 74, 86, 91, 91, 88, 87, 513, 95, 91, 87, 86, 78, 91, 87, 646, 110, 110, 110, 92, 95, 110, 254, 239, 98, 125, 125, 1061, 146, 98, 160, 91, 99, 514, 95, 125, 152, 88, 87, 94, 86, 603, 185, 86, 471, 1434, 1434, 86, 1434, 1434, 1100, 86, 86, 91, 91, 160, 484, 616, 88, 87, 189, 148, 86, 117, 86, 453, 86, 86, 91, 91, 88, 87, 91, 91, 88, 87, 413, 413, 362, 91, 91, 88, 87, 91, 91]",39608,74,1434,220.04444444444445,48,"[735, 86, 142, 86, 74, 86, 74, 74, 74, 74, 74, 140, 86, 86, 86, 86, 86, 86, 142, 86, 74, 86, 98, 94, 86, 603, 185, 86, 471, 1434, 1434, 86, 1434, 1434, 1100, 86, 86, 160, 484, 616, 189, 148, 86, 117, 86, 453, 86, 86]",13851,74,1434,288.5625,48,0,0,0,0.0,0.000101,0.168041,0.0442115625,130,130,"[91, 88, 91, 87, 91, 91, 88, 87, 91, 91, 88, 87, 91, 91, 88, 87, 91, 91, 88, 87, 91, 88, 163, 91, 87, 190, 85, 98, 87, 141, 95, 91, 88, 91, 87, 91, 87, 142, 95, 91, 87, 91, 88, 91, 1292, 1292, 1292, 142, 626, 87, 102, 102, 1292, 1292, 1292, 359, 995, 96, 86, 84, 590, 140, 93, 93, 98, 183, 87, 94, 91, 87, 91, 87, 91, 87, 91, 87, 91, 91, 88, 87, 513, 95, 91, 87, 91, 87, 646, 110, 110, 110, 92, 95, 110, 254, 239, 125, 125, 1061, 146, 98, 160, 91, 99, 514, 95, 125, 152, 88, 87, 91, 91, 88, 87, 91, 91, 88, 87, 91, 91, 88, 87, 413, 413, 362, 91, 91, 88, 87, 91, 91]",25593,84,1292,196.86923076923077,0,10,0,0,[],0,0,0,0,"{'65': 4, '28': 2, '1': 4}",{},96,6044,23,999,63.62105263157895,5,True,False
https://twitter.com/SUHAKAM/,a77928ea-c813-4be1-aa8b-09e7fd63d70d,2025-04-10 12:24:04,"{'eth': 77, 'ipv6': 77, 'icmpv6': 2, 'tcp': 25, 'udp': 50, 'DATA': 46, 'tls': 7, 'dns': 4}",77,"[86, 78, 74, 74, 88, 87, 86, 86, 74, 91, 86, 88, 326, 86, 348, 86, 98, 95, 110, 86, 114, 91, 86, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 87, 91, 88, 140, 142, 86, 140, 95, 140, 96, 74, 86, 91, 87, 91, 87, 91, 88, 91, 87, 91, 87, 91, 87, 91, 87, 91, 107, 107, 91, 87, 88, 343, 391, 98, 74, 94, 86, 386, 86]",8418,74,391,109.32467532467533,25,"[74, 74, 86, 86, 74, 86, 326, 86, 348, 86, 110, 86, 114, 86, 140, 142, 86, 74, 86, 98, 74, 94, 86, 386, 86]",3074,74,386,122.96,25,0,0,0,0.0,0.00017,0.077401,0.03108025,50,50,"[88, 87, 91, 88, 98, 95, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 87, 91, 88, 140, 95, 140, 96, 91, 87, 91, 87, 91, 88, 91, 87, 91, 87, 91, 87, 91, 87, 91, 107, 107, 91, 87, 88, 343, 391]",5180,87,391,103.6,0,4,0,0,[],0,0,0,0,"{'1': 2, '28': 2}",{},46,1380,25,78,30.0,5,True,False
https://twitter.com/SUHAKAM/,6e346f02-2ad0-4bff-9baf-b8701fe3094e,2025-04-10 12:24:13,"{'eth': 104, 'ipv6': 102, 'udp': 60, 'DATA': 58, 'ip': 2, 'ssdp': 2, 'tcp': 44, 'tls': 16}",104,"[91, 87, 91, 87, 213, 91, 87, 91, 87, 142, 74, 91, 86, 86, 87, 91, 87, 213, 91, 87, 141, 95, 118, 86, 114, 86, 91, 87, 125, 110, 86, 98, 149, 98, 86, 91, 86, 86, 111, 86, 115, 86, 87, 91, 87, 91, 87, 142, 95, 91, 140, 87, 86, 142, 86, 91, 87, 91, 87, 91, 87, 91, 87, 91, 91, 88, 87, 513, 95, 176, 86, 125, 110, 86, 86, 86, 86, 86, 86, 91, 87, 514, 95, 86, 86, 91, 87, 129, 326, 163, 86, 349, 86, 214, 126, 86, 99, 87, 91, 87, 91, 87, 91, 87]",11715,74,514,112.64423076923077,44,"[142, 74, 86, 86, 118, 86, 114, 86, 125, 110, 86, 98, 149, 98, 86, 86, 86, 111, 86, 115, 86, 140, 86, 142, 86, 176, 86, 125, 110, 86, 86, 86, 86, 86, 86, 86, 86, 129, 326, 86, 349, 86, 126, 86]",4941,74,349,112.29545454545455,44,3,2,0,6.8181818181818175,0.000122,0.127984,0.03171652631578947,60,60,"[91, 87, 91, 87, 213, 91, 87, 91, 87, 91, 87, 91, 87, 213, 91, 87, 141, 95, 91, 87, 91, 87, 91, 87, 91, 87, 142, 95, 91, 87, 91, 87, 91, 87, 91, 87, 91, 87, 91, 91, 88, 87, 513, 95, 91, 87, 514, 95, 91, 87, 163, 214, 99, 87, 91, 87, 91, 87, 91, 87]",6774,87,514,112.9,0,0,0,2,"[213, 213]",426,213,213,213.0,2,0,0.0,{},{},58,2752,25,452,47.44827586206897,5,True,False
https://twitter.com/SUHAKAM/,778bb9ee-0995-4f43-810a-d274e3fd3844,2025-04-10 12:24:24,"{'eth': 362, 'ipv6': 362, 'tcp': 80, 'udp': 282, 'DATA': 137, 'tls': 23, 'quic': 147, 'dns': 6}",362,"[86, 91, 87, 86, 86, 97, 165, 763, 756, 756, 1292, 188, 125, 1454, 1454, 1454, 1454, 1454, 1454, 1420, 164, 1285, 1158, 1292, 1292, 141, 111, 111, 1454, 1285, 97, 85, 96, 98, 1292, 756, 86, 86, 125, 86, 86, 98, 86, 1292, 102, 93, 100, 91, 91, 99, 1292, 89, 92, 1292, 368, 692, 214, 150, 138, 1090, 140, 93, 1288, 239, 1288, 528, 1288, 1292, 1292, 991, 931, 1288, 1292, 87, 1292, 91, 91, 861, 117, 100, 86, 94, 99, 121, 1292, 1292, 1292, 1292, 1292, 1292, 1292, 99, 86, 86, 86, 86, 86, 98, 1292, 875, 1292, 479, 1292, 1292, 1292, 138, 1292, 910, 91, 119, 182, 87, 91, 1292, 1085, 95, 1053, 120, 99, 87, 91, 87, 92, 87, 92, 86, 86, 93, 86, 87, 102, 102, 86, 1292, 1292, 94, 86, 86, 86, 87, 86, 86, 86, 86, 1454, 962, 1292, 362, 992, 131, 140, 93, 1288, 1292, 515, 87, 1292, 85, 91, 91, 87, 91, 86, 93, 93, 88, 362, 1292, 90, 182, 87, 87, 91, 86, 86, 97, 94, 1294, 358, 86, 160, 908, 214, 97, 708, 691, 228, 98, 337, 93, 98, 686, 182, 686, 712, 1289, 1292, 210, 97, 98, 102, 89, 278, 685, 233, 93, 97, 85, 1078, 86, 1292, 115, 85, 188, 97, 91, 85, 94, 91, 86, 87, 88, 91, 91, 88, 87, 140, 171, 142, 86, 190, 85, 98, 91, 91, 87, 88, 87, 91, 91, 88, 87, 74, 86, 91, 91, 91, 91, 74, 74, 74, 91, 91, 86, 86, 1292, 86, 89, 88, 90, 91, 1292, 95, 91, 90, 87, 108, 95, 87, 91, 98, 91, 95, 91, 87, 141, 95, 94, 91, 133, 88, 91, 1292, 1292, 144, 87, 102, 1292, 1292, 369, 985, 163, 140, 93, 86, 94, 182, 94, 1288, 1292, 1292, 1118, 202, 125, 728, 91, 86, 86, 86, 125, 89, 85, 86, 91, 88, 326, 86, 121, 86, 86, 94, 87, 737, 185, 97, 86, 86, 91, 91, 88, 87, 86, 86, 91, 91, 88, 87, 91, 91, 88, 87, 164, 163, 163, 164, 91, 91, 94, 202, 85, 149, 149, 149, 98, 99, 99, 86, 91, 87, 91, 88, 87]",134854,74,1454,372.52486187845307,80,"[86, 86, 86, 188, 125, 1454, 1454, 1454, 1454, 1454, 1454, 1420, 1454, 86, 86, 125, 86, 86, 98, 86, 861, 117, 86, 121, 86, 86, 86, 86, 86, 98, 86, 86, 86, 86, 94, 86, 86, 86, 86, 86, 86, 86, 1454, 962, 86, 86, 86, 1294, 358, 86, 160, 1078, 86, 140, 142, 86, 74, 86, 74, 74, 74, 86, 86, 86, 202, 125, 728, 86, 86, 86, 125, 86, 326, 86, 121, 86, 86, 86, 86, 86]",24806,74,1454,310.075,80,1,1,0,1.25,6.1e-05,0.262655,0.06555715625,282,282,"[91, 87, 97, 165, 763, 756, 756, 1292, 164, 1285, 1158, 1292, 1292, 141, 111, 111, 1285, 97, 85, 96, 98, 1292, 756, 1292, 102, 93, 100, 91, 91, 99, 1292, 89, 92, 1292, 368, 692, 214, 150, 138, 1090, 140, 93, 1288, 239, 1288, 528, 1288, 1292, 1292, 991, 931, 1288, 1292, 87, 1292, 91, 91, 100, 94, 99, 1292, 1292, 1292, 1292, 1292, 1292, 1292, 99, 1292, 875, 1292, 479, 1292, 1292, 1292, 138, 1292, 910, 91, 119, 182, 87, 91, 1292, 1085, 95, 1053, 120, 99, 87, 91, 87, 92, 87, 92, 93, 87, 102, 102, 1292, 1292, 87, 1292, 362, 992, 131, 140, 93, 1288, 1292, 515, 87, 1292, 85, 91, 91, 87, 91, 93, 93, 88, 362, 1292, 90, 182, 87, 87, 91, 97, 94, 908, 214, 97, 708, 691, 228, 98, 337, 93, 98, 686, 182, 686, 712, 1289, 1292, 210, 97, 98, 102, 89, 278, 685, 233, 93, 97, 85, 1292, 115, 85, 188, 97, 91, 85, 94, 91, 86, 87, 88, 91, 91, 88, 87, 171, 190, 85, 98, 91, 91, 87, 88, 87, 91, 91, 88, 87, 91, 91, 91, 91, 91, 91, 1292, 89, 88, 90, 91, 1292, 95, 91, 90, 87, 108, 95, 87, 91, 98, 91, 95, 91, 87, 141, 95, 94, 91, 133, 88, 91, 1292, 1292, 144, 87, 102, 1292, 1292, 369, 985, 163, 140, 93, 86, 94, 182, 94, 1288, 1292, 1292, 1118, 91, 89, 85, 91, 88, 94, 87, 737, 185, 97, 86, 91, 91, 88, 87, 91, 91, 88, 87, 91, 91, 88, 87, 164, 163, 163, 164, 91, 91, 94, 202, 85, 149, 149, 149, 98, 99, 99, 86, 91, 87, 91, 88, 87]",110048,85,1292,390.2411347517731,0,6,0,0,[],0,0,0,0,"{'1': 2, '28': 4}",{},137,20474,23,1230,152.7910447761194,5,True,False
https://twitter.com/SUHAKAM/,85de3c4e-2d44-4661-8215-c2c3dee73dfe,2025-04-10 12:24:34,"{'eth': 136, 'ipv6': 136, 'udp': 113, 'DATA': 113, 'tcp': 17, 'tls': 5, 'icmpv6': 6}",136,"[91, 87, 91, 327, 87, 348, 86, 142, 91, 87, 86, 91, 87, 86, 78, 86, 78, 91, 87, 74, 86, 91, 87, 142, 95, 91, 87, 91, 88, 91, 87, 91, 87, 140, 163, 698, 480, 839, 846, 91, 86, 142, 86, 90, 90, 93, 87, 190, 85, 98, 86, 86, 86, 87, 734, 689, 690, 98, 314, 93, 243, 97, 93, 690, 216, 97, 85, 86, 86, 86, 74, 91, 87, 91, 143, 95, 87, 91, 91, 87, 88, 91, 88, 91, 88, 513, 95, 1120, 91, 90, 87, 94, 743, 284, 97, 86, 515, 95, 91, 164, 88, 190, 85, 99, 87, 91, 88, 91, 88, 91, 88, 91, 1285, 1259, 1095, 1285, 606, 86, 78, 88, 90, 92, 1093, 99, 318, 86, 95, 95, 88, 747, 296, 98, 698, 272, 98, 86]",29399,74,1285,216.1691176470588,17,"[327, 348, 86, 142, 86, 74, 86, 140, 86, 142, 86, 86, 86, 86, 86, 86, 74]",2107,74,348,123.94117647058823,17,0,1,0,0.0,0.000204,0.126776,0.05102771428571429,113,113,"[91, 87, 91, 87, 91, 87, 91, 87, 91, 87, 91, 87, 142, 95, 91, 87, 91, 88, 91, 87, 91, 87, 163, 698, 480, 839, 846, 91, 90, 90, 93, 87, 190, 85, 98, 87, 734, 689, 690, 98, 314, 93, 243, 97, 93, 690, 216, 97, 85, 86, 91, 87, 91, 143, 95, 87, 91, 91, 87, 88, 91, 88, 91, 88, 513, 95, 1120, 91, 90, 87, 94, 743, 284, 97, 86, 515, 95, 91, 164, 88, 190, 85, 99, 87, 91, 88, 91, 88, 91, 88, 91, 1285, 1259, 1095, 1285, 606, 88, 90, 92, 1093, 99, 318, 86, 95, 95, 88, 747, 296, 98, 698, 272, 98, 86]",26800,85,1285,237.16814159292036,0,0,0,0,[],0,0,0,0,{},{},113,19794,23,1223,175.16814159292036,5,True,False
https://twitter.com/SUHAKAM/,0eb6211c-9c91-468c-b974-a43da87ca96b,2025-04-10 12:24:44,"{'eth': 81, 'ipv6': 81, 'udp': 41, 'DATA': 41, 'tcp': 40, 'tls': 10}",81,"[91, 88, 118, 97, 331, 95, 804, 97, 96, 86, 114, 86, 92, 96, 1061, 120, 100, 96, 87, 91, 88, 91, 88, 91, 74, 86, 88, 91, 140, 88, 142, 86, 74, 86, 91, 88, 74, 86, 91, 88, 74, 74, 86, 86, 91, 88, 91, 88, 74, 86, 125, 110, 86, 86, 86, 86, 86, 86, 74, 86, 86, 86, 91, 88, 326, 74, 142, 95, 86, 348, 86, 91, 88, 91, 88, 91, 129, 88, 86, 126, 86]",9898,74,1061,122.19753086419753,40,"[118, 86, 114, 86, 74, 86, 140, 142, 86, 74, 86, 74, 86, 74, 74, 86, 86, 74, 86, 125, 110, 86, 86, 86, 86, 86, 86, 74, 86, 86, 86, 326, 74, 86, 348, 86, 129, 86, 126, 86]",4162,74,348,104.05,40,2,2,0,5.0,0.000118,0.103653,0.02780516666666667,41,41,"[91, 88, 97, 331, 95, 804, 97, 96, 92, 96, 1061, 120, 100, 96, 87, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 142, 95, 91, 88, 91, 88, 91, 88]",5736,87,1061,139.90243902439025,0,0,0,0,[],0,0,0,0,{},{},41,3194,25,999,77.90243902439025,5,True,False
https://twitter.com/SUHAKAM/,855bd612-82c3-4078-a050-dda03c96cf80,2025-04-10 12:24:54,"{'eth': 191, 'ipv6': 191, 'tcp': 12, 'udp': 179, 'DATA': 73, 'tls': 5, 'quic': 111}",191,"[74, 142, 95, 142, 100, 96, 95, 86, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 91, 142, 91, 88, 88, 86, 91, 91, 88, 88, 91, 91, 88, 88, 1292, 1292, 142, 1292, 837, 1262, 1262, 1262, 1262, 1292, 1292, 1120, 1292, 1286, 168, 115, 86, 86, 111, 105, 109, 90, 106, 539, 106, 91, 91, 103, 88, 85, 88, 451, 546, 105, 103, 85, 103, 85, 103, 91, 91, 85, 143, 95, 88, 88, 103, 91, 85, 88, 103, 91, 85, 88, 103, 91, 85, 140, 88, 86, 142, 86, 91, 88, 103, 85, 91, 88, 91, 88, 91, 88, 91, 110, 736, 86, 114, 88, 106, 86, 103, 121, 106, 85, 125, 106, 115, 106, 144, 95, 121, 106, 103, 111, 85, 106, 111, 106, 91, 117, 106, 88, 122, 107, 85, 91, 111, 105, 105, 116, 88, 107, 85, 115, 106, 110, 106, 106, 106, 91, 110, 106, 88, 85, 115, 106, 514, 114, 95, 106, 132, 91, 106, 515, 103, 95, 88, 123, 85, 106, 109, 106, 112, 106, 91, 119, 106, 88, 85, 106, 106, 112, 106, 119, 91, 106, 103]",36569,74,1292,191.4607329842932,12,"[74, 86, 142, 86, 140, 86, 142, 86, 110, 86, 114, 86]",1238,74,142,103.16666666666667,12,0,0,0,0.0,0.000107,0.104041,0.0385256,179,179,"[142, 95, 142, 100, 96, 95, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 1292, 1292, 142, 1292, 837, 1262, 1262, 1262, 1262, 1292, 1292, 1120, 1292, 1286, 168, 115, 86, 86, 111, 105, 109, 90, 106, 539, 106, 91, 91, 103, 88, 85, 88, 451, 546, 105, 103, 85, 103, 85, 103, 91, 91, 85, 143, 95, 88, 88, 103, 91, 85, 88, 103, 91, 85, 88, 103, 91, 85, 88, 91, 88, 103, 85, 91, 88, 91, 88, 91, 88, 91, 736, 88, 106, 103, 121, 106, 85, 125, 106, 115, 106, 144, 95, 121, 106, 103, 111, 85, 106, 111, 106, 91, 117, 106, 88, 122, 107, 85, 91, 111, 105, 105, 116, 88, 107, 85, 115, 106, 110, 106, 106, 106, 91, 110, 106, 88, 85, 115, 106, 514, 114, 95, 106, 132, 91, 106, 515, 103, 95, 88, 123, 85, 106, 109, 106, 112, 106, 91, 119, 106, 88, 85, 106, 106, 112, 106, 119, 91, 106, 103]",35331,85,1292,197.37988826815644,0,0,0,0,[],0,0,0,0,{},{},73,3122,26,453,42.76712328767123,5,True,False
https://twitter.com/SUHAKAM/,bea32521-afed-40dc-91ba-e2949b83736b,2025-04-10 12:25:04,"{'eth': 248, 'ipv6': 246, 'udp': 219, 'DATA': 217, 'tcp': 29, 'tls': 19, 'ip': 2, 'ssdp': 1, 'mdns': 2}",248,"[103, 117, 107, 86, 115, 107, 117, 107, 104, 107, 103, 86, 107, 107, 106, 107, 114, 107, 103, 91, 116, 86, 107, 88, 114, 107, 115, 107, 103, 115, 107, 86, 111, 107, 327, 110, 107, 349, 86, 103, 105, 107, 86, 117, 107, 106, 107, 173, 125, 236, 175, 1454, 230, 112, 107, 103, 98, 86, 1454, 125, 86, 98, 86, 154, 1294, 323, 125, 86, 121, 125, 157, 221, 107, 86, 107, 86, 104, 107, 110, 107, 103, 115, 107, 86, 109, 107, 117, 107, 115, 107, 103, 86, 118, 107, 110, 113, 108, 113, 107, 86, 109, 107, 105, 107, 107, 107, 103, 86, 113, 107, 116, 107, 124, 107, 103, 108, 107, 86, 121, 107, 103, 103, 86, 178, 107, 121, 107, 88, 110, 107, 121, 107, 114, 107, 103, 86, 110, 107, 110, 107, 103, 107, 103, 113, 107, 86, 114, 107, 114, 107, 105, 107, 103, 86, 108, 107, 119, 107, 140, 142, 86, 103, 120, 107, 86, 91, 88, 118, 107, 103, 86, 121, 109, 113, 107, 103, 107, 122, 91, 107, 88, 117, 108, 121, 107, 114, 107, 112, 107, 110, 107, 86, 109, 107, 117, 107, 117, 107, 103, 108, 86, 107, 110, 107, 115, 107, 120, 107, 86, 117, 107, 125, 107, 110, 107, 103, 86, 112, 107, 109, 107, 113, 107, 224, 193, 107, 86, 91, 107, 167, 87, 107, 142, 142, 96, 142, 98, 91, 88, 1292, 925, 1292, 874, 1292, 875, 1292, 862, 87]",39638,86,1454,159.83064516129033,29,"[327, 349, 86, 173, 125, 236, 175, 1454, 230, 98, 86, 1454, 125, 86, 98, 154, 1294, 323, 125, 86, 121, 125, 157, 221, 86, 86, 140, 142, 86]",8248,86,1454,284.41379310344826,29,1,1,0,3.4482758620689653,9.7e-05,0.066881,0.0235076,219,219,"[103, 117, 107, 86, 115, 107, 117, 107, 104, 107, 103, 86, 107, 107, 106, 107, 114, 107, 103, 91, 116, 86, 107, 88, 114, 107, 115, 107, 103, 115, 107, 86, 111, 107, 110, 107, 103, 105, 107, 86, 117, 107, 106, 107, 112, 107, 103, 86, 107, 107, 104, 107, 110, 107, 103, 115, 107, 86, 109, 107, 117, 107, 115, 107, 103, 86, 118, 107, 110, 113, 108, 113, 107, 86, 109, 107, 105, 107, 107, 107, 103, 86, 113, 107, 116, 107, 124, 107, 103, 108, 107, 86, 121, 107, 103, 103, 86, 178, 107, 121, 107, 88, 110, 107, 121, 107, 114, 107, 103, 86, 110, 107, 110, 107, 103, 107, 103, 113, 107, 86, 114, 107, 114, 107, 105, 107, 103, 86, 108, 107, 119, 107, 103, 120, 107, 86, 91, 88, 118, 107, 103, 86, 121, 109, 113, 107, 103, 107, 122, 91, 107, 88, 117, 108, 121, 107, 114, 107, 112, 107, 110, 107, 86, 109, 107, 117, 107, 117, 107, 103, 108, 86, 107, 110, 107, 115, 107, 120, 107, 86, 117, 107, 125, 107, 110, 107, 103, 86, 112, 107, 109, 107, 113, 107, 224, 193, 107, 86, 91, 107, 167, 87, 107, 142, 142, 96, 142, 98, 91, 88, 1292, 925, 1292, 874, 1292, 875, 1292, 862, 87]",31390,86,1292,143.33333333333334,0,0,0,2,"[167, 87]",254,87,167,127.0,2,0,0.0,{},{},217,17637,24,1230,81.65277777777777,5,True,False
https://twitter.com/SUHAKAM/,ff5b8f5f-6f03-4453-ba10-7f4742264f7e,2025-04-10 12:25:14,"{'eth': 151, 'ipv6': 151, 'tcp': 68, 'tls': 21, 'DATA': 82, 'udp': 81, 'icmpv6': 2}",151,"[98, 94, 86, 603, 86, 1434, 786, 1434, 86, 86, 1029, 86, 212, 137, 86, 563, 286, 142, 95, 86, 451, 86, 86, 86, 86, 86, 91, 88, 74, 91, 86, 88, 74, 142, 86, 86, 91, 74, 88, 86, 91, 88, 91, 88, 91, 88, 86, 78, 91, 88, 118, 91, 86, 114, 88, 86, 74, 86, 74, 74, 86, 86, 111, 86, 115, 86, 143, 95, 74, 91, 86, 88, 91, 88, 140, 91, 86, 142, 86, 88, 74, 86, 91, 91, 91, 74, 74, 1292, 86, 86, 89, 91, 91, 1292, 96, 91, 91, 91, 115, 95, 89, 88, 91, 89, 110, 86, 114, 225, 74, 86, 86, 91, 89, 439, 161, 144, 95, 90, 201, 84, 218, 97, 97, 84, 94, 91, 85, 88, 99, 95, 326, 91, 352, 86, 91, 88, 88, 91, 91, 88, 88, 515, 95, 91, 91, 514, 95, 88, 88, 91, 91]",24377,74,1434,161.43708609271522,68,"[98, 94, 86, 603, 86, 1434, 786, 1434, 86, 86, 1029, 86, 212, 137, 86, 563, 286, 86, 451, 86, 86, 86, 86, 86, 74, 86, 74, 142, 86, 86, 74, 86, 118, 86, 114, 86, 74, 86, 74, 74, 86, 86, 111, 86, 115, 86, 74, 86, 140, 86, 142, 86, 74, 86, 74, 74, 86, 86, 110, 86, 114, 225, 74, 86, 86, 326, 352, 86]",12788,74,1434,188.05882352941177,68,0,1,0,0.0,5.1e-05,0.090315,0.03134122727272727,81,81,"[142, 95, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 91, 88, 143, 95, 91, 88, 91, 88, 91, 88, 91, 91, 91, 1292, 89, 91, 91, 1292, 96, 91, 91, 91, 115, 95, 89, 88, 91, 89, 91, 89, 439, 161, 144, 95, 90, 201, 84, 218, 97, 97, 84, 94, 91, 85, 88, 99, 95, 91, 91, 88, 88, 91, 91, 88, 88, 515, 95, 91, 91, 514, 95, 88, 88, 91, 91]",11425,84,1292,141.0493827160494,0,0,0,0,[],0,0,0,0,{},{},82,6403,22,1230,79.04938271604938,5,True,False
https://twitter.com/SUHAKAM/,d26c1e28-e0b9-4837-ad29-7f4cd4e9e806,2025-04-10 12:25:24,"{'eth': 194, 'ipv6': 194, 'tcp': 67, 'tls': 32, 'DATA': 64, 'udp': 127, 'quic': 67}",194,"[1454, 86, 1454, 86, 1454, 1454, 1454, 86, 86, 1454, 86, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 86, 1454, 1454, 86, 86, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 1454, 1454, 1454, 86, 86, 1454, 1454, 86, 86, 1454, 86, 1454, 1454, 86, 86, 981, 86, 91, 88, 91, 88, 700, 1292, 1292, 143, 1285, 1225, 92, 95, 102, 1292, 92, 1292, 358, 692, 140, 93, 1288, 1288, 521, 1007, 1288, 931, 95, 1089, 184, 87, 99, 1055, 110, 98, 306, 99, 182, 87, 91, 87, 94, 92, 88, 88, 94, 88, 904, 315, 707, 97, 688, 307, 140, 98, 93, 85, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 140, 142, 86, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 125, 86, 86, 88, 110, 86, 74, 74, 86, 74, 88, 74, 86, 86, 74, 91, 91, 88, 88, 1292, 1292, 1292, 138, 102, 102, 1292, 1292, 1292, 356, 998, 150, 1292, 93, 86, 94, 182, 94, 1288, 1292, 1292, 1119, 91, 91, 89, 85, 88, 88, 94, 86, 86, 734, 119, 97, 86, 142, 95, 91, 88, 91, 88, 91, 88, 91, 88]",91138,74,1454,469.78350515463916,67,"[1454, 86, 1454, 86, 1454, 1454, 1454, 86, 86, 1454, 86, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 86, 1454, 1454, 86, 86, 1454, 1454, 1454, 1454, 1454, 1454, 86, 86, 1454, 1454, 1454, 86, 86, 1454, 1454, 86, 86, 1454, 86, 1454, 1454, 86, 86, 981, 86, 140, 142, 86, 125, 86, 86, 110, 86, 74, 74, 86, 74, 74, 86, 86, 74, 86, 86]",45074,74,1454,672.7462686567164,67,1,1,0,1.4925373134328357,5.4e-05,0.045902,0.004482411764705882,127,127,"[91, 88, 91, 88, 700, 1292, 1292, 143, 1285, 1225, 92, 95, 102, 1292, 92, 1292, 358, 692, 140, 93, 1288, 1288, 521, 1007, 1288, 931, 95, 1089, 184, 87, 99, 1055, 110, 98, 306, 99, 182, 87, 91, 87, 94, 92, 88, 88, 94, 88, 904, 315, 707, 97, 688, 307, 140, 98, 93, 85, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 91, 91, 88, 88, 1292, 1292, 1292, 138, 102, 102, 1292, 1292, 1292, 356, 998, 150, 1292, 93, 86, 94, 182, 94, 1288, 1292, 1292, 1119, 91, 91, 89, 85, 88, 88, 94, 734, 119, 97, 86, 142, 95, 91, 88, 91, 88, 91, 88, 91, 88]",46064,85,1292,362.70866141732284,0,0,0,0,[],0,0,0,0,{},{},64,8437,26,1368,131.828125,5,True,False
