website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size
https://news.yandex.ru/,6226589a-9381-488b-a1fa-6521ee927af7,2025-05-01 01:42:46,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,7136fc07-15d3-4557-805a-068a15380592,2025-05-01 02:14:31,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,7386b9b5-26ab-435b-ac28-4dd29fb3fb40,2025-05-01 02:46:07,"{'eth': 5, 'ip': 5, 'tcp': 5}",5,"[74, 74, 74, 74, 74]",370,74,74,74.0,5,"[74, 74, 74, 74, 74]",370,74,74,74.0,5,4,0,0,80.0,0,0,0,0,0,[],0,0,0,0,5,"[74, 74, 74, 74, 74]",370,74,74,74.0,5,0,0.0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,4540cb30-b2e9-4cac-bbed-14909a516ed2,2025-05-01 03:17:40,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,62749ed1-f145-4691-9161-4a63d23ad145,2025-05-01 03:49:01,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,ba0eb95e-98e7-41e8-bb71-9f0aa1ac6490,2025-05-01 04:20:39,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,0e91a786-fed8-4c35-bf9a-e4e8bb242ae7,2025-05-01 04:52:23,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,d5596503-9ca0-4b8f-8ac4-504d5f9c8284,2025-05-01 05:24:03,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,a3e755e7-a593-4ad0-9e99-5dc2e3dd56a2,2025-05-01 05:55:42,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://news.yandex.ru/,0bafecca-a368-48e5-b561-34524939e7e6,2025-05-01 06:27:39,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
