website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size
http://www.lahaonline.com/,beb49cd8-2cbb-49d2-a81a-db190ef8db26,2025-05-06 04:58:27,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.lahaonline.com/,ee74c61a-2d32-4fcb-95f8-69f17c24f8c9,2025-05-06 05:43:28,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.lahaonline.com/,ca3993a0-11e7-4af0-ace4-2c9d66f3bed0,2025-05-06 06:30:00,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.lahaonline.com/,37248686-c22f-4179-b860-54976c679406,2025-05-06 07:23:39,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.lahaonline.com/,294b8fc5-0001-4fe2-b177-4775c227a313,2025-05-06 08:11:36,"{'eth': 22, 'ip': 22, 'tcp': 22, 'DATA': 1, 'http': 1}",22,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 86, 123, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1605,66,123,72.95454545454545,22,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 86, 123, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1605,66,123,72.95454545454545,22,0,0,0,0.0,3.7394e-05,0.011209348,0.009125913833333334,0,0,[],0,0,0,0,22,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 86, 123, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1605,66,123,72.95454545454545,22,0,0.0,0,{},{},0,1,0,0,0,0
http://www.lahaonline.com/,82ed35c2-b71b-4dc6-b1c7-683e6329043b,2025-05-06 08:59:31,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.lahaonline.com/,9ca8c2a6-abb3-4e7f-b718-fc3198e91ffb,2025-05-06 09:45:33,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
http://www.lahaonline.com/,e443e41a-5ff7-43a1-ab45-f048911dbbdb,2025-05-06 10:31:31,"{'eth': 18, 'ip': 18, 'tcp': 18, 'DATA': 1, 'http': 1}",18,"[74, 74, 66, 76, 76, 86, 76, 86, 133, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1341,66,133,74.5,18,"[74, 74, 66, 76, 76, 86, 76, 86, 133, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1341,66,133,74.5,18,0,0,0,0.0,3.0756e-05,0.014019806,0.009259908,0,0,[],0,0,0,0,18,"[74, 74, 66, 76, 76, 86, 76, 86, 133, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1341,66,133,74.5,18,0,0.0,0,{},{},0,1,0,0,0,0
http://www.lahaonline.com/,1f1c89ca-233e-4361-81b2-f5c6d0fa075d,2025-05-06 11:18:34,"{'eth': 20, 'ip': 20, 'tcp': 20, 'DATA': 1, 'http': 1}",20,"[74, 74, 66, 76, 76, 86, 106, 76, 96, 83, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1473,66,106,73.65,20,"[74, 74, 66, 76, 76, 86, 106, 76, 96, 83, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1473,66,106,73.65,20,0,0,0,0.0,3.8145e-05,0.135404928,0.020150794,0,0,[],0,0,0,0,20,"[74, 74, 66, 76, 76, 86, 106, 76, 96, 83, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]",1473,66,106,73.65,20,0,0.0,0,{},{},0,1,0,0,0,0
http://www.lahaonline.com/,e358bc9b-e4ff-4f4c-b2e2-4891cd5e78a9,2025-05-06 12:04:53,"{'eth': 14, 'ip': 14, 'tcp': 14, 'DATA': 1, 'http': 1}",14,"[74, 74, 66, 76, 76, 86, 163, 66, 66, 66, 66, 66, 66, 66]",1077,66,163,76.92857142857143,14,"[74, 74, 66, 76, 76, 86, 163, 66, 66, 66, 66, 66, 66, 66]",1077,66,163,76.92857142857143,14,0,0,0,0.0,4.4182e-05,0.041528455,0.0128257315,0,0,[],0,0,0,0,14,"[74, 74, 66, 76, 76, 86, 163, 66, 66, 66, 66, 66, 66, 66]",1077,66,163,76.92857142857143,14,0,0.0,0,{},{},0,1,0,0,0,0
