website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,ip_count,ip_fragmented,ip_fragmentation_percentage,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size
https://drkokogyi.wordpress.com/,c730536d-d7af-4e3f-8db2-1efa4b16cc9e,2025-05-06 05:19:06,"{'eth': 158, 'ip': 158, 'tcp': 158, 'tls': 109, 'DATA': 44}",158,"[74, 66, 54, 64, 64, 74, 154, 64, 114, 784, 64, 131, 131, 54, 54, 54, 54, 54, 54, 54, 54, 54, 2518, 1098, 54, 66, 66, 64, 64, 74, 94, 233, 54, 54, 54, 54, 357, 54, 357, 116, 54, 54, 64, 64, 65, 85, 1445, 54, 1445, 1250, 54, 1445, 2836, 54, 2894, 54, 2894, 54, 65, 2894, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 1474, 54, 66, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1644, 54, 54, 54, 54]",175893,54,2894,1113.246835443038,158,"[74, 66, 54, 64, 64, 74, 154, 64, 114, 784, 64, 131, 131, 54, 54, 54, 54, 54, 54, 54, 54, 54, 2518, 1098, 54, 66, 66, 64, 64, 74, 94, 233, 54, 54, 54, 54, 357, 54, 357, 116, 54, 54, 64, 64, 65, 85, 1445, 54, 1445, 1250, 54, 1445, 2836, 54, 2894, 54, 2894, 54, 65, 2894, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 1474, 54, 66, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1644, 54, 54, 54, 54]",175893,54,2894,1113.246835443038,158,3,3,0,1.89873417721519,5.682e-06,0.148483693,0.02547552011594203,0,0,[],0,0,0,0,158,"[74, 66, 54, 64, 64, 74, 154, 64, 114, 784, 64, 131, 131, 54, 54, 54, 54, 54, 54, 54, 54, 54, 2518, 1098, 54, 66, 66, 64, 64, 74, 94, 233, 54, 54, 54, 54, 357, 54, 357, 116, 54, 54, 64, 64, 65, 85, 1445, 54, 1445, 1250, 54, 1445, 2836, 54, 2894, 54, 2894, 54, 65, 2894, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 1474, 54, 66, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1644, 54, 54, 54, 54]",175893,54,2894,1113.246835443038,158,0,0.0,0,{},{},0,44,0,0,0,0
https://drkokogyi.wordpress.com/,856a2bdd-c08c-4999-a056-01c31ac82b24,2025-05-06 06:04:06,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://drkokogyi.wordpress.com/,020c14c6-d901-4e31-80eb-4f6fc4a85224,2025-05-06 06:52:16,"{'eth': 151, 'ip': 151, 'tcp': 151, 'tls': 107, 'DATA': 44}",151,"[74, 66, 54, 64, 64, 74, 164, 694, 64, 281, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 104, 64, 94, 173, 54, 357, 54, 357, 54, 116, 54, 64, 64, 65, 85, 1445, 54, 1445, 1372, 1445, 54, 2836, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 4314, 4314, 1702, 4314, 4314, 4314, 54, 54, 54, 54, 54, 54, 54, 54, 4314, 4314, 4314, 4314, 4314, 1560, 140, 54, 54, 54, 54, 54, 54, 66, 54, 54, 54]",174710,54,4314,1157.0198675496688,151,"[74, 66, 54, 64, 64, 74, 164, 694, 64, 281, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 104, 64, 94, 173, 54, 357, 54, 357, 54, 116, 54, 64, 64, 65, 85, 1445, 54, 1445, 1372, 1445, 54, 2836, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 4314, 4314, 1702, 4314, 4314, 4314, 54, 54, 54, 54, 54, 54, 54, 54, 4314, 4314, 4314, 4314, 4314, 1560, 140, 54, 54, 54, 54, 54, 54, 66, 54, 54, 54]",174710,54,4314,1157.0198675496688,151,1,1,0,0.6622516556291391,5.149e-06,0.027236835,0.004704614191780822,0,0,[],0,0,0,0,151,"[74, 66, 54, 64, 64, 74, 164, 694, 64, 281, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 104, 64, 94, 173, 54, 357, 54, 357, 54, 116, 54, 64, 64, 65, 85, 1445, 54, 1445, 1372, 1445, 54, 2836, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 4314, 4314, 1702, 4314, 4314, 4314, 54, 54, 54, 54, 54, 54, 54, 54, 4314, 4314, 4314, 4314, 4314, 1560, 140, 54, 54, 54, 54, 54, 54, 66, 54, 54, 54]",174710,54,4314,1157.0198675496688,151,0,0.0,0,{},{},0,44,0,0,0,0
https://drkokogyi.wordpress.com/,170191a4-dad4-483c-9b03-615f476c851a,2025-05-06 07:45:15,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://drkokogyi.wordpress.com/,94b75893-7654-4c84-8a90-8e30a9573888,2025-05-06 08:33:24,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://drkokogyi.wordpress.com/,adcb8f2d-ca62-499d-8620-bedd0b952b24,2025-05-06 09:20:10,"{'eth': 143, 'ip': 143, 'tcp': 143, 'tls': 111, 'DATA': 45}",143,"[74, 66, 54, 64, 64, 74, 154, 124, 144, 144, 64, 114, 94, 54, 54, 581, 54, 54, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 104, 94, 100, 137, 54, 357, 54, 357, 125, 54, 54, 64, 64, 65, 1250, 1445, 1445, 2836, 54, 54, 2894, 54, 2778, 54, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 1702, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 318, 54, 54, 54]",174127,54,2894,1217.6713286713286,143,"[74, 66, 54, 64, 64, 74, 154, 124, 144, 144, 64, 114, 94, 54, 54, 581, 54, 54, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 104, 94, 100, 137, 54, 357, 54, 357, 125, 54, 54, 64, 64, 65, 1250, 1445, 1445, 2836, 54, 54, 2894, 54, 2778, 54, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 1702, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 318, 54, 54, 54]",174127,54,2894,1217.6713286713286,143,0,0,0,0.0,6.044e-06,0.027724034,0.007477941466666666,0,0,[],0,0,0,0,143,"[74, 66, 54, 64, 64, 74, 154, 124, 144, 144, 64, 114, 94, 54, 54, 581, 54, 54, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 104, 94, 100, 137, 54, 357, 54, 357, 125, 54, 54, 64, 64, 65, 1250, 1445, 1445, 2836, 54, 54, 2894, 54, 2778, 54, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 1702, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 318, 54, 54, 54]",174127,54,2894,1217.6713286713286,143,0,0.0,0,{},{},0,45,0,0,0,0
https://drkokogyi.wordpress.com/,1379d2df-349a-4f79-b579-077978dce104,2025-05-06 10:05:22,"{'eth': 157, 'ip': 157, 'tcp': 157, 'tls': 112, 'DATA': 46}",157,"[74, 66, 54, 64, 64, 74, 244, 64, 164, 731, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 94, 64, 84, 84, 163, 54, 357, 54, 357, 54, 116, 54, 64, 64, 65, 85, 1445, 54, 1445, 1445, 1250, 54, 1445, 2836, 54, 1474, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 54, 2894, 54, 2894, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 4314, 54, 54, 54, 54, 54, 54, 54, 54, 4314, 4314, 4314, 110, 110, 54, 54, 54, 66, 54, 54, 54]",174595,54,4314,1112.0700636942674,157,"[74, 66, 54, 64, 64, 74, 244, 64, 164, 731, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 94, 64, 84, 84, 163, 54, 357, 54, 357, 54, 116, 54, 64, 64, 65, 85, 1445, 54, 1445, 1445, 1250, 54, 1445, 2836, 54, 1474, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 54, 2894, 54, 2894, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 4314, 54, 54, 54, 54, 54, 54, 54, 54, 4314, 4314, 4314, 110, 110, 54, 54, 54, 66, 54, 54, 54]",174595,54,4314,1112.0700636942674,157,1,0,0,0.6369426751592357,4.143e-06,0.028314752,0.0049643009027777775,0,0,[],0,0,0,0,157,"[74, 66, 54, 64, 64, 74, 244, 64, 164, 731, 54, 54, 54, 54, 54, 54, 54, 2517, 54, 64, 64, 74, 94, 64, 84, 84, 163, 54, 357, 54, 357, 54, 116, 54, 64, 64, 65, 85, 1445, 54, 1445, 1445, 1250, 54, 1445, 2836, 54, 1474, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 54, 2894, 54, 2894, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 4314, 54, 54, 54, 54, 54, 54, 54, 54, 4314, 4314, 4314, 110, 110, 54, 54, 54, 66, 54, 54, 54]",174595,54,4314,1112.0700636942674,157,0,0.0,0,{},{},0,46,0,0,0,0
https://drkokogyi.wordpress.com/,8b9b8fab-25ca-4342-8845-cef25eee0864,2025-05-06 10:52:03,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://drkokogyi.wordpress.com/,9563cf21-a51c-4263-81c0-216a6169d60b,2025-05-06 11:39:14,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://drkokogyi.wordpress.com/,aa4d4349-be04-45df-aa76-2b2b9ce494e0,2025-05-06 12:25:11,"{'eth': 158, 'ip': 158, 'tcp': 158, 'tls': 110, 'DATA': 47}",158,"[74, 66, 54, 64, 64, 74, 234, 64, 154, 751, 54, 54, 54, 54, 54, 54, 54, 2518, 54, 64, 64, 74, 200, 64, 117, 54, 357, 357, 125, 54, 54, 54, 64, 64, 65, 1445, 1445, 2836, 2894, 54, 2778, 54, 1474, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 2894, 2894, 1702, 2894, 2894, 1474, 54, 54, 54, 54, 54, 54, 54, 66, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 440, 54, 54, 54, 54]",176716,54,2894,1118.4556962025317,158,"[74, 66, 54, 64, 64, 74, 234, 64, 154, 751, 54, 54, 54, 54, 54, 54, 54, 2518, 54, 64, 64, 74, 200, 64, 117, 54, 357, 357, 125, 54, 54, 54, 64, 64, 65, 1445, 1445, 2836, 2894, 54, 2778, 54, 1474, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 2894, 2894, 1702, 2894, 2894, 1474, 54, 54, 54, 54, 54, 54, 54, 66, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 440, 54, 54, 54, 54]",176716,54,2894,1118.4556962025317,158,1,1,0,0.6329113924050633,1.1665e-05,0.02855787,0.0043381589600000004,0,0,[],0,0,0,0,158,"[74, 66, 54, 64, 64, 74, 234, 64, 154, 751, 54, 54, 54, 54, 54, 54, 54, 2518, 54, 64, 64, 74, 200, 64, 117, 54, 357, 357, 125, 54, 54, 54, 64, 64, 65, 1445, 1445, 2836, 2894, 54, 2778, 54, 1474, 2894, 54, 2894, 54, 2894, 54, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 1474, 1474, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 2894, 54, 54, 54, 54, 54, 54, 54, 54, 2894, 2894, 2894, 2894, 1702, 2894, 2894, 1474, 54, 54, 54, 54, 54, 54, 54, 66, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 2894, 54, 440, 54, 54, 54, 54]",176716,54,2894,1118.4556962025317,158,0,0.0,0,{},{},0,47,0,0,0,0
