website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size
https://p77-sign-va.tiktokcdn.com/robots.txt,8f653461-60cb-4bb5-8d72-ff009a4dcf26,2025-05-01 01:32:54,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,c78b8621-afa0-4471-94ee-2bbef82a616e,2025-05-01 02:04:45,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,abe6e372-b5c6-4e72-ab9e-4732a1952ac3,2025-05-01 02:36:23,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,f7a847cc-94f7-457e-bdd6-97fd0c28dc3c,2025-05-01 03:07:50,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,81910290-13da-4a14-9233-9eb3445fc452,2025-05-01 03:39:14,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,c41bd6a3-4589-4f56-a311-b67ae7224a8e,2025-05-01 04:10:51,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,87c4e878-5089-4237-b737-15922ee1416d,2025-05-01 04:42:31,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,8b07ce2a-3514-4fe5-9e49-eda733dcdc09,2025-05-01 05:14:13,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,5c3ddd8a-4219-4800-bd53-cc718a9ee757,2025-05-01 05:45:49,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
https://p77-sign-va.tiktokcdn.com/robots.txt,4f51ed7b-ac18-4137-b91d-7a98fdba7084,2025-05-01 06:17:49,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0
